,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,VCK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,146,207,94,2,145,3,9
1,146,141,178,4,75,2,3
2,190,145,34,7,215,4,17
3,89,73,353,2,10,2,2
4,57,69,339,2,3,0,2
5,165,237,161,9,148,4,8
6,141,267,241,11,74,4,12
7,193,164,136,10,418,1,7
8,220,174,170,9,182,6,15
9,219,258,17,6,122,2,10
10,297,259,19,4,238,4,9
11,237,201,210,3,45,4,7
12,168,282,75,7,183,4,15
13,195,241,46,4,40,2,7
14,183,286,47,7,197,1,8
15,219,82,0,1,37,2,10
16,217,244,121,4,418,4,18
17,272,170,131,7,199,5,6
18,81,140,56,2,228,3,3
19,249,317,53,5,298,2,9
20,146,236,30,4,460,1,16
21,180,164,139,5,137,2,14
22,173,87,60,11,279,1,17
23,316,160,242,11,302,5,28
24,276,123,127,9,136,2,9
25,99,71,369,4,26,2,9
26,250,102,318,17,119,2,13
27,259,206,220,6,205,7,23
28,108,158,263,5,181,3,9
29,98,51,7,3,282,1,2
30,101,142,34,3,263,0,5
31,165,307,238,3,88,2,6
32,220,175,172,4,313,6,14
33,209,149,4,4,335,0,3
34,227,220,124,3,45,1,15
35,123,148,14,11,234,0,9
36,157,118,8,11,194,3,7
37,105,219,66,3,294,2,13
38,220,182,143,7,399,5,15
39,212,223,117,15,54,2,3
40,147,228,149,3,9,0,5
41,105,135,142,3,119,3,8
42,181,265,86,1,34,3,10
43,93,59,98,3,8,1,6
44,259,206,127,5,105,0,7
45,219,223,164,7,14,4,9
46,167,222,117,3,247,2,6
47,70,109,15,3,137,1,0
48,149,171,105,7,34,2,7
49,173,275,81,4,47,1,11
50,227,186,157,5,289,5,18
51,213,183,171,2,12,0,7
52,173,124,23,4,278,0,8
53,220,59,28,4,320,2,11
54,168,164,92,7,70,0,8
55,180,176,204,2,7,0,9
56,160,74,134,5,17,0,12
57,325,203,93,14,5,3,23
58,227,202,231,6,311,4,16
59,196,123,28,3,18,1,4
60,387,358,157,15,66,5,23
61,369,373,94,11,164,8,14
62,447,93,12,62,1,9,5
63,105,120,66,2,3,1,4
64,240,161,16,20,79,9,15
65,345,81,18,13,79,1,11
66,228,111,7,9,58,7,4
67,412,135,13,3,88,8,26
68,342,179,31,8,114,13,14
69,258,123,23,7,72,8,10
70,328,117,10,9,98,2,17
71,224,152,11,14,71,2,11
72,212,155,9,7,58,1,10
73,298,205,79,5,51,2,11
74,308,218,17,10,179,1,13
75,327,143,40,5,14,2,14
76,326,147,47,7,26,2,8
77,265,126,16,12,39,10,6
78,473,113,9,28,1,15,15
79,353,40,156,7,3,4,5
80,327,90,144,2,2,2,10
81,246,72,115,1,3,4,5
82,269,86,19,6,3,2,5
83,529,297,30,8,12,4,21
84,222,224,27,4,5,2,12
85,193,159,30,1,9,1,11
86,179,168,35,2,2,1,14
87,138,224,31,0,1,0,7
88,319,226,54,6,5,3,16
89,193,226,47,0,4,2,12
90,203,138,51,7,6,0,12
91,291,253,36,5,5,2,18
92,160,88,36,4,11,2,8
93,149,108,18,0,1,2,6
94,200,151,14,4,19,3,10
95,231,187,16,1,34,4,15
96,225,184,55,2,22,1,21
97,297,255,24,5,34,1,2
98,180,164,56,6,75,4,6
99,225,149,71,6,25,3,6
100,203,202,11,11,149,2,18
101,410,142,21,13,166,6,6
102,279,95,15,11,137,1,9
103,305,85,11,6,236,0,7
104,205,233,19,6,58,3,12
105,239,394,219,8,51,7,14
106,346,382,144,12,15,4,11
107,349,217,66,4,186,5,14
108,397,211,155,6,89,5,20
109,106,155,25,1,61,4,10
110,238,148,74,4,155,1,2
111,353,361,195,7,64,9,29
112,116,150,14,5,29,0,8
113,205,228,40,10,82,3,14
114,183,215,27,3,88,8,13
115,171,218,33,9,63,3,14
116,184,375,35,4,75,6,10
117,291,330,180,8,23,10,18
118,103,46,41,1,21,0,1
119,362,196,98,15,100,0,19
120,129,66,11,5,15,1,9
121,133,147,19,27,21,9,15
122,158,109,5,10,6,1,11
123,179,61,4,7,13,3,8
124,259,97,16,12,11,9,17
125,219,218,131,7,104,1,5
126,225,190,30,8,72,5,17
127,315,133,292,9,14,10,17
128,360,224,67,5,86,38,19
129,431,193,31,18,99,0,12
130,187,151,19,6,146,0,11
131,138,162,303,7,40,12,16
132,170,160,20,1,287,0,4
133,155,151,130,2,5,1,4
134,171,215,6,5,158,2,2
135,241,169,55,6,48,0,6
136,156,175,11,1,104,1,4
137,204,249,28,11,162,5,11
138,144,293,36,7,86,7,9
139,97,262,9,3,260,0,8
140,88,63,177,3,3,4,1
141,263,209,143,1,1,0,5
142,193,166,168,4,1,0,2
143,234,142,48,14,148,3,6
144,184,172,299,2,6,0,8
145,164,100,238,2,2,2,6
146,191,151,60,4,467,1,9
147,368,197,168,8,8,7,10
148,122,158,24,4,68,11,8
149,194,212,57,5,20,0,5
150,318,269,185,6,14,2,15
151,134,279,41,2,105,4,4
152,264,278,118,2,5,3,11
153,194,251,62,5,343,9,13
154,147,151,30,6,78,2,7
155,229,250,69,5,46,3,14
156,335,335,12,8,302,5,11
157,151,97,201,6,50,2,6
158,197,213,50,8,229,6,8
159,202,238,24,3,149,8,5
160,253,253,51,2,385,2,8
161,319,172,70,6,367,3,6
162,183,195,125,5,146,2,18
163,67,138,23,3,120,1,5
164,128,136,32,2,155,1,3
165,220,236,39,2,117,2,4
166,149,110,200,3,7,1,10
167,119,235,62,7,73,1,0
168,222,216,16,1,117,1,12
169,157,229,25,4,115,0,7
170,154,164,14,2,132,1,15
171,232,363,268,12,10,3,18
172,267,270,30,11,178,3,12
173,318,354,70,7,112,1,13
174,203,299,21,7,74,1,6
175,121,307,13,4,159,4,7
176,180,260,17,7,91,2,8
177,154,274,113,1,32,4,4
178,401,231,170,6,45,8,14
179,141,296,21,5,176,0,5
180,261,198,97,1,71,2,8
181,413,319,162,8,3,8,16
182,304,198,26,8,104,4,10
183,228,196,20,3,42,5,5
184,350,364,50,6,12,1,16
185,300,187,11,5,58,2,6
186,161,185,17,3,41,3,3
187,122,358,29,3,63,3,11
188,156,160,38,2,29,1,3
189,408,395,62,9,103,6,7
190,151,190,2,2,16,0,6
191,299,384,24,9,214,5,19
192,183,242,74,5,1,2,11
193,280,219,11,14,129,5,14
194,238,139,51,3,33,1,8
195,334,221,136,9,83,2,9
196,225,164,11,4,170,1,6
197,313,218,61,7,69,7,8
198,168,59,6,2,27,1,8
199,384,306,208,7,34,0,5
200,282,200,295,7,16,2,15
201,263,234,9,4,180,2,16
202,256,343,21,2,112,3,6
203,219,177,7,8,66,4,7
204,223,271,14,7,54,3,4
205,156,201,12,2,85,1,4
206,168,69,514,5,7,8,7
207,298,158,17,5,229,0,15
208,195,48,42,8,78,0,7
209,263,233,104,9,82,1,10
210,283,371,26,30,115,4,8
211,215,182,25,7,131,1,4
212,202,148,23,5,187,1,8
213,181,108,59,3,134,2,7
214,363,232,120,7,91,2,18
215,295,221,140,5,224,2,6
216,403,233,32,9,171,0,2
217,106,125,15,6,203,2,7
218,276,145,67,1,3,0,3
219,301,171,54,7,143,2,8
220,252,264,15,6,76,2,19
221,299,313,24,6,138,4,15
222,250,168,122,3,5,0,7
223,276,121,20,4,309,0,13
224,288,284,27,5,106,1,6
225,350,217,87,6,71,0,5
226,198,171,24,9,97,1,9
227,203,223,42,5,174,2,8
228,282,241,52,11,94,4,13
229,178,129,31,6,95,3,6
230,199,165,70,2,7,7,6
231,297,330,124,3,132,0,6
232,107,76,16,7,13,0,7
233,361,275,176,4,3,2,9
234,117,139,189,6,5,6,8
235,235,186,13,3,12,2,6
236,290,229,99,5,13,1,11
237,236,125,58,8,14,3,13
238,249,178,124,7,5,2,15
239,220,119,30,1,31,1,10
240,155,132,7,2,123,0,6
241,476,166,221,6,3,4,8
242,279,201,287,10,39,1,9
243,323,147,127,7,44,0,10
244,324,214,35,2,64,2,13
245,187,148,211,2,3,1,9
246,202,182,113,4,7,3,5
247,362,317,19,14,29,0,9
248,131,179,15,4,12,1,5
249,331,190,47,5,109,0,11
250,242,149,64,5,37,2,12
251,97,162,11,2,115,1,12
252,271,203,27,15,83,1,13
253,380,198,35,9,132,3,15
254,183,135,120,1,6,1,6
255,331,144,402,7,3,3,10
256,316,305,202,4,63,2,10
257,253,263,406,8,13,0,14
258,194,247,17,6,67,1,3
259,225,195,8,3,54,0,2
260,204,203,159,1,4,2,3
261,286,263,110,2,7,1,6
262,436,314,199,15,95,4,12
263,297,237,95,4,65,3,5
264,235,152,151,0,14,0,8
265,399,286,14,14,150,2,15
266,247,289,8,8,251,2,10
267,268,136,16,11,174,0,14
268,251,194,6,8,186,1,5
269,158,117,222,2,3,1,7
270,162,221,305,0,3,1,4
271,288,205,16,10,146,2,15
272,271,137,37,4,96,3,11
273,137,188,256,2,8,12,5
274,97,151,306,1,3,4,8
275,336,228,20,3,253,3,6
276,304,233,74,3,162,3,12
Total,64030,53617,23764,1714,27124,796,2689
