,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,431,296,69,1,7,11,69
1,522,213,41,5,3,12,43
2,355,223,27,6,11,19,38
3,347,169,30,3,5,12,36
4,390,203,36,8,6,20,33
5,570,212,68,12,8,26,48
6,250,116,42,7,8,17,21
7,280,153,27,7,4,10,32
8,402,216,39,7,4,12,32
9,562,222,70,13,12,24,51
10,607,272,73,16,18,31,74
11,566,396,47,6,2,19,52
12,320,157,29,1,2,6,20
13,631,265,81,3,4,27,55
14,216,129,27,1,3,3,15
15,412,251,47,7,6,10,33
16,476,311,51,19,3,10,29
17,260,212,18,1,1,8,22
18,440,243,33,16,3,16,23
19,304,220,19,18,21,15,27
20,487,321,56,8,3,10,22
21,330,244,30,18,5,13,21
22,328,322,33,8,3,11,22
23,429,176,36,16,5,20,28
24,445,198,38,10,5,19,28
25,200,137,22,9,7,8,19
26,401,177,45,12,14,15,27
27,386,180,36,8,16,8,31
28,643,349,53,24,12,15,67
29,390,143,26,9,5,10,25
30,466,260,41,3,9,7,28
31,466,173,35,10,21,11,40
32,511,241,37,7,39,11,59
33,352,220,29,6,18,13,35
34,239,120,17,3,6,6,23
35,482,160,42,8,14,12,51
36,549,232,111,13,5,36,43
37,423,200,58,9,15,31,34
38,633,209,94,9,13,25,48
39,520,256,99,9,6,28,40
40,379,149,24,2,14,7,31
41,540,332,62,13,11,15,62
42,631,151,40,8,11,8,60
43,415,164,44,3,10,9,43
44,468,263,71,8,20,22,53
45,434,250,54,10,21,16,56
46,303,129,23,1,5,16,18
47,415,199,41,14,6,11,36
48,331,203,25,11,10,10,40
49,370,177,40,14,7,13,31
50,277,128,24,12,3,15,23
51,228,184,20,8,21,6,22
52,434,237,25,4,6,6,36
53,346,242,37,3,9,8,23
54,450,227,48,7,3,7,18
55,627,329,63,16,14,17,47
56,514,278,37,10,12,15,50
57,270,185,25,11,8,17,12
58,332,159,31,8,4,14,26
59,189,94,10,5,1,3,13
