,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,TMC,BJP,PMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,428,189,39,72,5,0,29
1,366,168,82,35,4,0,22
2,404,148,31,33,2,0,22
3,163,113,10,1,0,0,10
4,278,184,36,61,4,0,25
5,177,189,101,9,3,0,17
6,417,54,6,9,0,0,14
7,218,308,70,27,0,0,20
8,195,205,59,9,1,0,23
9,170,143,98,6,1,0,13
10,317,159,14,8,3,0,14
11,211,337,48,10,2,0,30
12,387,192,253,12,2,0,36
13,328,175,56,40,1,0,25
14,352,230,210,23,1,0,29
15,449,188,69,18,2,0,28
16,126,142,11,13,1,0,11
17,285,293,77,13,2,0,17
18,266,210,71,18,1,0,36
19,288,82,115,12,0,0,20
20,115,120,9,10,3,0,13
21,202,202,14,7,3,0,17
22,246,165,58,52,3,0,24
23,367,65,102,20,2,0,15
24,106,77,19,5,2,0,8
25,236,132,47,5,3,0,18
26,180,256,38,12,4,0,12
27,97,343,29,1,0,0,7
28,478,284,61,17,5,0,45
29,237,134,28,14,2,0,22
30,404,212,108,28,9,0,51
31,417,212,57,9,1,0,25
32,199,328,34,15,3,0,69
33,222,132,299,13,2,0,22
34,191,67,43,12,1,0,19
35,310,78,194,18,3,0,17
36,149,58,52,6,3,0,21
37,182,121,54,15,3,0,17
38,220,64,19,13,2,0,20
39,193,35,12,6,0,0,17
40,292,191,63,32,0,0,20
41,224,255,14,34,2,0,24
42,290,88,15,36,2,0,13
43,154,49,147,3,2,0,11
44,209,208,52,14,0,0,13
45,345,250,138,18,5,0,37
46,423,177,46,12,2,0,30
47,247,305,38,28,3,0,20
48,404,198,32,24,1,0,44
49,382,313,52,24,2,0,42
50,362,181,25,5,2,0,28
51,183,114,39,14,2,0,25
52,487,201,33,2,1,0,27
53,213,326,69,5,1,0,29
54,402,114,64,14,3,0,30
55,384,221,111,10,6,0,48
56,450,286,55,40,9,0,45
57,370,92,26,16,1,0,33
58,570,231,54,27,4,0,47
59,234,111,361,6,2,0,28
60,456,108,118,77,3,0,58
61,284,280,53,9,3,0,33
62,344,100,70,13,1,0,20
63,360,315,34,43,6,0,20
64,409,256,169,24,7,0,18
65,172,285,44,41,0,0,27
66,211,81,76,12,2,0,20
67,344,182,43,8,4,0,42
68,330,278,119,9,3,0,30
69,213,88,108,20,2,0,25
70,482,159,70,22,1,0,21
71,245,157,45,18,2,0,16
72,120,332,40,16,2,0,17
73,253,158,10,39,1,0,11
74,186,288,16,13,0,0,23
75,421,143,50,16,1,0,34
76,351,261,48,13,2,0,41
77,287,241,23,39,5,0,34
78,148,50,1,33,2,0,10
79,170,90,21,19,1,0,20
80,305,422,97,13,1,0,41
81,304,146,36,20,3,0,26
82,129,267,5,7,1,0,13
83,372,194,47,21,3,0,34
84,104,260,20,6,1,0,22
85,425,177,65,12,3,0,20
86,366,185,32,28,7,0,26
87,114,163,48,4,0,0,13
88,310,272,36,18,2,0,33
89,405,292,56,15,4,0,34
90,38,498,27,13,14,0,20
91,329,355,27,24,4,0,37
92,152,167,61,6,2,0,32
93,204,85,65,37,2,0,16
94,339,384,30,68,2,0,65
95,429,336,28,19,2,0,22
96,229,219,75,4,1,0,27
97,162,224,17,18,2,0,14
98,235,258,54,41,1,0,14
99,142,100,23,13,3,0,22
100,140,241,111,15,2,0,19
101,134,99,230,25,2,0,19
102,368,410,95,39,2,0,53
103,370,217,51,10,4,0,19
104,273,345,23,16,0,0,14
105,478,194,114,23,10,0,45
106,141,548,44,41,3,0,62
107,155,162,73,11,3,0,9
108,248,224,21,33,0,0,31
109,288,178,38,12,0,0,32
110,237,108,18,71,0,0,10
111,190,37,25,70,2,0,9
112,243,144,11,10,2,0,20
113,184,58,84,10,5,0,19
114,450,282,31,34,4,0,22
115,343,229,15,72,2,0,37
116,323,103,68,27,3,0,30
117,429,289,45,75,0,0,33
118,299,151,49,26,4,0,25
119,223,109,9,60,1,0,11
120,183,251,30,31,0,0,23
121,289,197,76,59,4,0,43
122,300,183,13,44,1,0,18
123,275,58,11,8,1,0,13
124,316,241,66,21,0,0,18
125,239,197,57,15,2,0,14
126,271,260,16,23,1,0,24
127,220,216,31,15,3,0,16
128,399,126,40,55,0,0,21
129,286,111,109,49,0,0,11
130,243,220,26,21,1,0,11
131,337,264,62,17,1,0,31
132,289,207,28,9,3,0,20
133,60,339,17,14,0,0,12
134,278,440,32,17,5,0,29
135,204,164,60,10,1,0,16
136,148,245,33,7,2,0,23
137,93,324,46,12,0,0,40
138,167,252,49,20,3,0,26
139,335,300,102,19,2,0,15
140,266,63,63,2,1,0,19
141,350,113,41,4,2,0,48
