,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,CPI,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,284,425,88,6,0,0,28
1,206,267,9,5,0,3,11
2,319,381,13,15,3,3,21
3,217,307,10,3,1,3,36
4,261,449,10,3,0,1,18
5,259,522,41,4,1,2,34
6,164,599,14,3,2,3,10
7,73,384,5,1,1,0,10
8,232,621,74,12,0,2,21
9,237,535,54,5,1,1,15
10,150,358,5,4,1,3,13
11,344,586,18,17,3,5,28
12,90,259,80,5,3,1,13
13,309,401,17,5,3,2,16
14,227,363,267,9,3,2,19
15,284,556,188,6,1,5,42
16,238,356,20,9,0,3,56
17,169,277,36,7,2,4,10
18,242,332,27,10,2,7,10
19,413,355,15,8,0,7,8
20,291,340,23,8,0,8,18
21,133,351,14,1,0,3,27
22,130,468,12,9,2,2,45
23,421,410,28,4,1,4,36
24,134,142,13,7,0,3,9
25,213,390,88,12,2,9,51
26,143,226,30,7,1,2,21
27,313,575,11,11,5,3,37
28,71,237,2,1,0,0,22
29,245,485,18,14,3,11,32
30,246,483,20,14,5,9,24
31,366,474,14,8,0,13,19
32,287,527,27,21,4,8,43
33,324,535,60,17,0,1,15
34,291,364,33,22,1,4,37
35,180,251,31,9,2,12,18
36,332,481,28,11,2,8,23
37,211,364,70,38,8,16,26
38,195,311,47,44,7,36,42
39,250,540,60,22,5,21,35
40,285,466,57,34,11,26,49
41,192,417,69,34,6,25,35
42,217,420,31,45,4,18,23
43,109,346,27,24,3,12,33
44,131,339,40,19,5,16,32
45,139,302,20,27,6,15,17
46,149,251,24,27,8,13,29
47,186,303,31,41,3,19,20
48,105,212,19,22,6,16,11
49,218,569,45,50,5,23,41
50,200,399,45,27,7,29,29
51,190,484,60,66,14,36,48
52,149,409,39,29,4,13,43
53,167,454,21,41,4,21,39
54,169,371,43,37,9,16,25
55,185,298,28,32,8,22,28
56,143,255,38,42,8,14,22
57,126,228,13,18,1,20,8
58,189,265,11,4,1,2,19
59,243,454,32,14,2,9,18
60,118,291,8,8,3,6,11
61,188,577,25,28,7,22,27
62,307,584,119,16,3,5,61
63,193,394,41,38,9,17,37
64,217,480,51,40,9,27,29
65,191,458,65,50,15,20,24
66,201,454,55,20,10,21,59
67,111,216,33,33,10,5,27
68,120,242,47,39,6,13,26
69,185,311,55,35,4,23,34
70,143,299,60,11,2,3,29
71,202,348,45,65,7,24,35
72,192,360,45,37,14,30,54
73,218,426,35,34,10,37,43
74,182,375,95,14,3,7,28
75,173,265,40,12,6,10,34
76,198,366,53,34,10,30,30
77,112,275,40,3,2,4,19
78,125,193,42,12,2,19,27
79,217,256,29,21,2,8,16
80,401,475,53,27,7,12,60
81,479,570,29,35,7,26,39
82,258,353,13,25,0,9,6
83,221,533,37,22,9,5,13
84,278,476,56,21,12,20,41
85,295,525,56,31,5,23,32
86,392,499,48,31,6,15,34
87,241,543,31,17,7,6,19
88,190,340,39,18,5,11,13
89,180,364,34,13,10,5,10
90,250,496,42,29,17,11,22
91,267,536,49,22,7,21,31
92,336,540,55,27,6,15,27
93,125,261,17,17,6,13,14
94,121,416,49,24,8,16,18
95,359,375,27,11,3,2,38
96,187,278,37,4,2,9,19
97,171,206,63,22,6,13,20
98,197,282,64,30,10,8,20
99,158,310,40,32,7,6,25
100,139,258,57,37,13,21,30
101,155,238,61,41,2,23,18
102,165,360,59,44,13,23,34
103,150,296,47,86,14,18,31
104,214,401,59,57,20,31,33
105,326,401,59,39,5,28,44
106,180,306,54,54,12,22,31
107,173,272,49,36,5,25,29
108,216,284,54,24,3,19,16
109,229,249,43,12,9,17,24
110,291,407,50,22,4,13,29
111,219,297,36,22,6,13,22
112,185,365,49,18,0,11,36
113,310,362,70,13,2,31,28
114,377,430,47,33,5,35,31
115,189,250,31,53,11,16,25
116,183,294,44,60,5,23,26
117,145,279,52,41,5,22,26
118,139,227,31,37,6,19,34
119,162,256,52,51,7,15,29
120,164,258,53,47,9,26,25
121,112,135,35,29,3,10,26
122,141,175,35,57,5,15,24
123,250,254,113,17,4,18,20
124,187,299,36,28,8,30,36
125,89,211,43,15,4,20,14
126,151,223,29,15,5,19,16
127,289,397,60,44,6,26,46
128,195,213,46,47,11,10,24
129,216,371,20,29,1,11,18
130,120,196,45,36,2,8,28
131,169,487,10,7,1,9,54
132,112,264,26,36,4,27,29
133,180,403,58,46,4,23,31
134,144,337,35,53,13,25,28
135,267,416,26,19,10,17,41
136,239,456,37,26,6,41,30
137,158,315,38,48,5,18,17
138,130,232,31,30,0,22,14
139,190,408,49,47,6,24,20
140,115,260,7,13,4,10,14
141,214,315,30,39,3,20,23
142,241,351,38,18,3,19,32
143,262,405,44,27,9,26,29
144,214,388,39,29,8,14,34
145,225,499,42,28,8,23,21
146,225,419,42,17,4,14,35
147,178,403,31,33,10,16,28
148,209,264,42,47,9,21,23
149,119,250,5,11,0,4,15
150,251,564,14,19,1,7,43
151,344,307,12,12,1,5,28
152,564,383,37,16,2,9,45
153,573,401,21,21,3,17,53
154,457,457,4,7,2,11,27
155,271,303,14,1,0,1,21
156,209,393,149,2,1,5,19
157,221,225,9,1,0,2,7
158,361,192,6,5,1,2,25
159,114,192,5,0,1,2,5
160,370,370,4,5,0,3,29
161,212,362,14,7,1,7,14
162,436,423,11,16,3,8,25
163,169,332,3,4,1,3,7
164,93,303,244,1,0,9,21
165,310,287,13,2,1,2,25
166,512,413,24,11,0,2,32
167,457,456,35,11,3,3,16
168,389,388,22,12,0,8,30
169,284,555,32,2,1,4,24
170,416,451,24,14,1,2,20
171,198,229,7,2,3,2,18
172,138,190,9,7,0,1,12
173,293,229,8,6,2,2,16
174,165,235,12,7,1,4,24
175,152,258,43,4,0,4,13
176,335,460,52,10,1,2,24
177,408,311,50,5,2,4,27
178,207,110,5,7,0,1,11
179,307,478,74,10,1,10,32
180,210,472,20,2,3,8,34
181,222,598,51,28,9,23,41
182,237,406,27,9,1,13,36
183,294,415,36,42,12,27,29
184,304,368,40,1,0,7,23
185,253,529,41,11,1,5,47
186,36,89,2,0,0,0,0
187,198,435,97,2,0,5,20
188,100,333,48,5,0,1,27
189,547,382,11,5,0,1,16
190,127,394,50,2,1,0,15
191,367,222,34,4,0,0,14
192,447,459,110,5,1,5,27
193,158,155,17,6,2,1,7
194,169,344,60,4,0,3,20
195,237,271,55,17,1,17,20
196,258,288,45,10,1,15,20
197,359,320,110,9,4,13,30
198,355,298,48,8,5,8,39
199,280,226,20,4,2,3,16
200,197,374,33,14,1,6,26
201,296,465,54,21,2,19,35
202,220,284,15,14,5,7,6
203,207,316,40,53,5,27,29
204,344,541,93,49,1,20,22
205,394,534,53,34,2,15,32
206,290,439,39,39,14,15,29
207,281,434,54,17,3,11,47
208,229,375,63,25,1,15,18
209,214,429,57,10,1,16,30
210,272,357,58,13,5,14,27
211,185,207,25,6,1,7,5
212,160,327,29,16,7,11,23
213,213,336,63,5,1,7,21
214,369,380,51,11,1,16,15
215,190,397,40,9,0,17,15
216,157,316,33,19,1,16,9
217,228,175,44,8,0,5,13
218,332,329,83,13,3,10,36
219,266,332,55,13,1,10,24
220,299,314,54,20,1,5,26
221,320,332,13,10,4,5,35
222,283,402,38,8,3,5,21
223,225,338,24,7,1,6,42
224,272,296,19,3,0,1,18
225,421,352,51,7,2,7,17
226,458,392,19,7,1,3,29
227,359,472,8,12,2,4,26
228,386,384,41,9,7,6,27
229,267,288,15,4,2,5,9
230,196,385,19,7,0,2,25
231,436,366,113,18,2,10,20
232,312,435,34,17,2,14,23
233,177,233,40,7,0,1,12
234,303,211,20,15,0,5,24
235,242,305,19,26,0,9,19
236,190,238,21,33,2,29,21
237,331,189,14,28,4,4,28
238,112,310,17,14,2,3,48
239,407,426,24,40,5,6,23
240,172,428,26,7,0,2,37
241,134,215,11,16,3,9,10
242,378,471,71,16,2,15,34
243,297,308,47,17,5,10,22
244,297,214,76,17,1,9,24
245,310,401,62,39,11,9,38
246,390,399,52,35,11,18,39
247,327,602,25,27,2,6,20
248,518,387,32,42,7,7,37
249,460,277,23,65,4,9,33
250,308,185,26,58,1,1,26
251,244,194,21,48,2,5,23
252,387,311,35,65,1,0,25
253,270,318,34,35,5,12,22
254,194,310,33,50,5,19,30
255,351,414,47,43,6,16,37
256,314,231,41,5,2,2,17
257,262,285,53,15,0,0,32
258,419,352,24,46,3,18,34
259,256,573,44,27,1,11,56
260,267,420,21,46,3,19,31
261,356,412,58,42,3,17,29
262,160,389,41,29,6,18,26
263,176,326,27,37,17,20,20
264,345,355,11,6,5,3,25
265,234,450,31,12,2,1,51
266,259,191,46,10,1,2,17
267,179,235,3,4,0,2,12
268,408,385,20,10,2,13,46
269,408,238,13,5,2,9,21
270,425,277,20,21,0,5,44
271,425,397,14,9,2,3,33
272,260,328,41,3,0,5,46
273,183,213,5,6,0,2,20
274,209,250,88,4,0,0,12
275,425,329,15,20,1,10,38
276,513,402,38,14,0,3,39
277,282,160,7,12,0,1,11
278,378,247,8,5,1,5,38
279,360,358,34,19,0,2,25
280,235,572,7,5,3,5,30
281,116,233,1,1,0,1,7
282,152,143,2,4,0,0,9
283,286,352,44,8,1,5,20
284,184,494,1,4,1,5,15
285,385,359,14,9,2,9,38
286,315,350,21,21,2,5,20
287,270,266,11,22,0,6,13
288,277,484,64,5,1,5,23
