,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,445,207,0,7,277,3,56
1,193,300,0,7,184,2,52
2,206,165,0,3,247,2,43
3,127,440,0,1,382,1,38
4,99,106,0,2,375,1,17
5,71,124,0,8,256,1,21
6,170,231,0,4,155,2,12
7,353,252,0,7,20,1,28
8,150,126,0,1,394,0,14
9,145,153,0,0,310,4,11
10,215,177,0,4,518,3,36
11,381,252,0,9,79,2,33
12,67,118,0,1,580,5,20
13,232,122,0,2,100,1,36
14,495,310,0,1,4,5,166
15,228,327,0,6,223,3,49
16,312,467,0,11,147,1,37
17,274,339,0,7,13,3,52
18,180,223,0,2,20,1,33
19,76,139,0,0,343,0,21
20,121,216,0,1,178,3,18
21,171,197,0,2,276,1,31
22,331,331,0,3,76,3,32
23,339,192,0,3,41,1,36
24,130,250,0,4,343,6,43
25,272,157,0,4,22,1,62
26,181,234,0,3,288,5,41
27,123,425,0,6,23,3,45
28,165,154,0,3,46,6,26
29,243,256,0,1,240,7,30
30,253,376,0,6,8,3,26
31,154,150,0,2,104,1,26
32,198,162,0,5,122,1,34
33,328,273,0,8,278,7,33
34,353,253,0,5,231,2,63
35,319,228,0,14,152,2,43
36,326,190,0,2,82,3,49
37,208,372,0,5,29,4,22
38,316,312,0,7,37,4,27
39,120,219,0,0,3,2,13
40,521,245,0,2,4,3,28
41,135,185,0,9,12,2,15
42,273,296,0,5,28,1,18
43,164,106,0,2,215,1,53
44,350,255,0,3,280,2,65
45,261,559,0,1,12,10,32
46,263,211,0,6,80,3,21
47,186,117,0,1,25,5,11
48,304,453,0,7,118,2,48
49,380,263,0,10,0,5,31
50,330,161,0,2,2,4,22
51,736,250,0,3,7,7,27
52,244,452,0,4,10,10,36
53,317,427,0,2,48,3,53
54,158,472,0,3,3,4,28
55,280,476,0,6,10,0,14
56,268,594,0,2,8,4,36
57,426,414,0,1,6,0,83
58,211,161,0,2,1,1,13
59,143,187,0,5,185,1,9
60,233,297,0,3,17,1,95
61,227,237,0,4,50,3,56
62,60,70,0,1,12,0,17
63,284,337,0,5,75,0,40
64,180,332,0,8,10,1,77
65,375,310,0,4,11,0,55
66,365,482,0,11,59,3,87
