,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,361,170,22,18,24,1,17
1,440,204,10,4,240,3,29
2,352,87,30,5,379,1,49
3,371,266,19,20,61,1,20
4,395,385,45,58,46,3,11
5,243,230,32,6,14,4,17
6,238,144,16,15,24,1,7
7,390,242,71,39,47,2,30
8,221,344,10,10,45,2,12
9,437,370,192,7,1,1,53
10,366,384,99,16,9,1,33
11,422,130,33,15,1,2,31
12,315,412,76,4,2,2,32
13,350,263,53,2,3,2,32
14,241,243,39,7,1,4,20
15,450,240,50,15,0,1,30
16,288,162,23,9,39,3,17
17,343,127,53,11,34,1,20
18,394,136,20,1,261,1,29
19,419,298,22,3,32,2,20
20,312,197,26,2,40,2,18
21,268,370,41,12,1,3,24
22,472,172,11,6,243,1,40
23,250,140,14,5,354,1,32
24,415,318,37,5,14,3,28
25,381,464,55,10,5,5,26
26,361,313,53,2,0,1,12
27,450,217,29,4,30,11,15
28,429,374,84,15,45,8,55
29,293,235,38,10,189,0,14
30,238,125,23,2,384,2,21
31,251,151,12,3,134,3,11
32,292,108,60,10,482,4,46
33,360,98,52,13,87,0,27
34,76,46,53,320,9,1,14
35,349,345,35,5,7,5,34
36,548,312,68,12,1,3,38
37,332,286,18,42,6,1,32
38,343,205,27,9,321,1,27
39,332,243,30,2,2,2,24
40,338,219,40,1,3,1,17
41,318,318,59,1,1,5,24
42,734,439,106,15,3,4,47
43,551,411,56,4,5,2,26
44,468,422,76,13,9,5,43
45,440,373,68,13,5,8,38
46,157,137,26,4,1,1,3
47,283,309,31,13,0,5,29
48,282,216,68,1,4,2,19
49,346,445,64,8,8,2,27
50,367,251,59,10,27,6,31
51,451,323,52,6,6,4,8
52,550,485,62,19,6,9,29
53,421,604,99,36,17,8,37
54,243,189,3,3,289,2,14
55,508,264,74,6,7,3,36
56,428,338,21,12,11,4,19
57,324,296,30,11,13,1,26
58,466,197,28,10,90,1,21
59,135,267,6,1,3,3,34
60,365,206,8,6,227,1,26
61,209,192,9,17,2,0,7
62,302,364,15,8,6,0,16
63,326,178,13,8,5,2,23
64,408,272,31,10,112,1,31
65,369,228,28,6,11,1,31
66,406,235,55,24,15,6,48
67,405,453,60,41,22,0,37
68,317,306,46,7,2,3,16
69,316,294,71,6,2,4,15
70,475,308,72,16,15,0,23
71,448,312,76,7,16,11,37
72,284,223,63,12,3,7,22
73,295,461,86,13,1,10,23
74,333,231,127,6,4,5,15
75,363,403,76,12,4,2,58
76,182,190,27,29,61,5,32
77,233,175,55,17,4,1,10
78,170,219,42,5,2,3,61
79,203,221,51,23,4,0,30
80,410,490,17,4,0,1,11
81,328,283,52,7,1,6,29
82,217,196,50,15,11,2,43
83,199,211,35,9,3,2,20
84,312,224,47,8,6,2,47
85,325,352,27,21,11,2,37
86,269,114,28,5,210,1,21
87,233,253,24,6,121,2,7
88,315,229,19,5,133,0,7
89,219,200,22,5,114,1,18
90,350,196,10,4,322,3,20
91,190,250,49,7,74,6,14
92,203,233,65,4,29,6,16
93,208,270,45,18,10,6,13
94,176,284,46,3,9,2,9
95,302,534,44,17,23,4,12
96,158,93,17,6,331,2,15
97,253,80,22,1,291,3,10
98,239,76,6,4,294,2,14
99,241,413,73,20,49,10,22
100,214,367,46,16,10,6,14
101,406,629,110,11,10,10,26
102,344,301,113,18,66,5,30
103,327,101,23,3,359,5,27
104,232,184,19,3,319,3,17
105,274,122,6,1,125,1,10
106,382,236,24,4,177,2,25
107,146,276,44,4,10,0,16
108,164,411,52,4,13,3,26
109,310,457,82,6,17,13,17
110,262,363,66,4,25,5,26
111,263,285,78,8,3,12,45
112,315,151,82,10,10,4,46
113,315,207,71,14,1,2,36
114,339,189,73,4,54,3,19
115,248,248,65,10,192,3,32
116,162,272,21,12,14,6,23
117,273,285,19,7,2,7,23
118,176,335,24,4,156,1,30
119,311,203,31,2,317,1,18
120,94,57,5,0,305,1,9
121,282,357,24,21,115,7,19
122,247,291,30,12,142,3,17
123,280,393,31,6,93,6,15
124,233,158,31,9,190,2,25
125,262,92,9,4,332,3,19
126,516,256,124,9,69,5,20
127,275,255,19,3,168,1,19
128,188,43,5,1,272,1,15
129,330,245,10,6,264,2,9
130,336,100,40,3,77,3,25
131,228,66,24,4,287,6,14
132,445,335,98,5,26,3,16
133,278,221,91,5,2,2,13
134,224,155,33,2,227,5,19
135,356,375,51,4,266,7,21
136,244,224,7,10,259,7,22
137,511,23,7,2,125,0,10
138,342,61,11,1,236,2,17
139,239,70,7,4,324,3,13
140,278,131,22,2,148,5,27
141,369,301,27,8,50,6,23
142,278,96,15,4,456,4,28
143,233,102,89,4,213,2,13
144,394,196,76,5,296,6,49
145,285,168,7,3,13,1,19
146,270,319,5,6,26,21,22
147,387,359,7,0,9,4,11
148,215,271,6,5,25,1,23
149,238,388,23,8,6,0,11
150,165,291,13,1,1,2,8
151,354,180,18,4,4,0,11
152,421,240,27,18,4,7,9
153,371,169,129,8,93,0,11
154,245,238,13,2,2,1,14
155,263,192,27,8,3,2,7
156,233,275,53,10,1,2,10
157,358,586,45,8,4,3,18
158,175,281,15,3,5,2,19
159,254,231,7,14,38,2,7
160,394,235,41,9,60,1,22
161,364,224,19,4,270,2,41
162,413,249,42,8,183,3,32
163,384,220,19,1,27,5,19
164,221,188,30,3,46,3,17
165,204,234,15,14,91,4,18
166,292,232,22,12,160,2,17
167,348,331,65,14,180,4,48
168,123,51,10,4,246,3,11
169,254,190,76,5,153,2,21
170,375,212,59,2,152,2,10
171,174,93,6,4,247,0,8
172,241,118,31,10,175,1,14
173,299,156,40,2,130,1,17
174,264,85,20,1,118,2,26
175,320,152,22,11,96,2,12
176,357,149,33,11,480,4,26
177,300,97,57,7,276,5,18
178,266,97,7,4,339,2,19
179,133,181,10,3,143,1,14
180,240,171,5,3,261,0,29
181,420,114,14,1,214,1,27
182,130,186,36,7,149,1,16
183,246,206,94,11,27,1,27
184,341,217,172,12,32,2,31
185,471,286,156,15,65,4,51
186,181,70,30,4,142,1,16
187,244,59,19,9,373,2,14
188,415,115,58,3,40,1,26
189,237,292,51,5,4,4,9
190,173,271,26,10,34,5,12
191,454,288,16,4,82,5,55
192,183,286,103,8,8,0,14
193,311,370,75,11,12,1,17
194,385,289,62,9,3,7,29
195,313,312,62,6,8,7,16
196,324,229,82,5,6,8,31
197,237,310,130,16,63,3,36
198,362,331,41,3,1,1,36
199,362,263,55,18,3,3,26
200,241,149,98,16,8,2,30
201,190,130,79,2,222,0,12
202,130,40,19,1,477,0,16
203,305,134,92,4,335,3,37
204,219,37,8,0,558,4,13
205,340,95,24,1,259,5,28
206,254,305,179,7,22,3,34
207,461,189,95,3,5,12,25
208,213,64,16,2,559,5,29
209,104,65,34,0,153,3,18
210,289,371,98,18,17,4,31
211,267,449,124,7,9,2,65
212,223,182,81,12,10,0,33
213,260,229,42,60,19,8,24
214,211,173,41,48,29,1,16
215,123,128,64,82,4,1,13
216,276,328,88,32,14,7,31
217,235,227,74,22,5,4,16
218,257,175,45,11,42,7,20
219,259,185,20,12,11,1,11
220,399,202,20,5,120,1,18
221,327,280,135,33,28,6,55
222,428,162,176,7,1,2,46
223,423,258,33,7,18,3,25
224,168,138,43,3,7,0,17
225,174,74,35,3,282,0,28
226,150,197,108,12,20,4,44
227,658,228,43,3,2,11,62
228,289,283,71,25,15,1,25
