,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,296,226,27,6,5,9,30
1,153,289,12,7,33,2,28
2,467,311,13,7,47,4,39
3,299,238,20,9,142,0,20
4,244,207,14,7,70,2,13
5,291,224,7,5,66,2,13
6,137,166,8,5,109,2,22
7,141,240,14,7,138,2,31
8,503,187,27,8,60,0,35
9,268,146,7,2,26,3,20
10,343,124,14,4,30,1,12
11,368,251,25,5,123,3,41
12,166,171,17,5,41,0,19
13,238,271,22,3,2,0,10
14,208,210,2,1,17,1,11
15,330,298,40,3,4,1,20
16,219,222,12,3,93,0,27
17,229,165,10,4,98,1,16
18,170,236,8,9,22,3,27
19,202,250,14,2,17,1,13
20,324,353,8,3,6,0,23
21,364,281,20,9,52,1,22
22,221,232,6,2,72,1,12
23,325,285,11,7,222,1,85
24,215,346,15,2,194,1,16
25,258,371,18,0,128,0,39
26,302,223,14,7,39,3,19
27,212,314,24,3,22,4,21
28,234,228,20,13,15,3,14
29,301,259,15,12,7,7,22
30,260,283,19,30,9,0,12
31,384,305,27,4,15,0,53
32,110,192,1,2,139,2,10
33,178,182,11,2,144,3,14
34,208,273,30,1,61,3,32
35,167,149,8,1,78,0,5
36,440,369,16,5,10,0,24
37,227,114,15,1,2,2,16
38,277,301,19,2,2,0,19
39,200,231,7,2,101,1,32
40,184,194,12,1,34,1,11
41,283,303,10,0,102,2,15
42,136,140,21,1,13,4,8
43,243,232,19,5,72,2,15
44,264,183,27,1,46,1,12
45,203,259,9,1,99,0,7
46,321,290,26,2,56,3,18
47,196,226,8,2,109,1,16
48,193,248,9,1,44,5,13
49,360,249,30,5,121,3,30
50,332,258,30,1,47,2,12
51,326,151,36,3,41,3,12
52,249,290,16,4,28,2,14
53,281,158,13,1,26,4,10
54,323,294,30,0,100,11,13
55,229,294,13,2,102,3,16
56,306,325,38,1,33,1,14
57,316,275,11,1,3,2,12
58,111,227,17,1,6,3,5
59,222,293,16,0,173,3,15
60,169,221,7,3,170,3,12
61,170,188,18,0,97,8,18
62,291,347,12,2,235,0,13
63,407,457,51,5,36,4,34
64,327,360,13,2,128,2,36
65,220,258,19,3,140,2,24
66,254,199,30,2,52,0,10
67,177,335,7,4,74,0,31
68,300,259,5,1,96,0,15
69,331,223,13,1,70,1,16
70,200,238,10,4,48,0,18
71,250,259,7,2,68,0,29
72,367,294,11,3,94,0,29
73,404,239,7,3,39,6,25
74,294,213,13,2,14,1,24
75,364,519,19,2,20,0,14
76,178,135,2,1,37,0,15
77,394,464,20,2,65,2,34
78,245,350,20,2,10,4,13
79,369,371,9,6,11,2,28
80,278,211,15,2,15,0,25
81,211,281,16,3,52,1,12
82,259,530,17,0,129,4,18
83,241,280,14,3,160,2,15
84,213,220,6,0,128,1,20
85,372,333,41,4,41,1,27
86,312,309,15,3,90,1,43
87,338,438,14,1,34,1,21
88,445,324,17,1,18,1,4
89,155,172,8,0,2,0,7
90,207,225,10,3,8,8,5
91,267,256,10,1,21,2,18
92,338,393,72,0,47,7,10
93,250,259,12,2,34,0,12
94,275,147,13,3,11,5,12
95,367,406,11,2,66,1,12
96,444,392,27,3,2,5,47
97,245,294,18,1,0,5,10
98,359,403,25,7,88,5,33
99,240,204,19,1,37,0,16
100,133,175,9,1,55,0,34
101,493,407,28,4,24,6,30
102,329,303,35,4,10,1,32
103,153,114,14,2,1,1,16
104,225,235,10,2,138,0,16
105,236,397,6,4,115,1,12
106,157,298,5,1,145,0,15
107,246,288,24,1,48,0,28
108,328,454,45,1,12,0,14
109,368,194,25,4,5,6,13
