,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,TMC,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,422,310,28,35,4,3,59
1,476,269,26,25,3,3,75
2,437,268,36,37,6,4,47
3,425,248,14,23,7,2,20
4,312,173,14,8,2,1,25
5,459,221,71,40,7,1,54
6,399,344,41,58,7,5,104
7,267,222,19,23,8,2,79
8,197,353,31,22,6,7,126
9,322,135,36,48,6,1,40
10,364,164,30,58,6,5,39
11,267,161,23,34,2,1,46
12,205,168,12,47,7,2,28
13,208,141,21,56,14,5,30
14,188,119,18,28,6,4,19
15,240,224,23,44,8,5,50
16,184,282,19,20,3,0,64
17,347,215,24,61,5,13,40
18,217,407,5,12,15,1,127
19,115,345,8,3,14,1,102
20,312,272,9,30,95,2,131
21,260,357,35,24,58,4,146
22,239,333,28,27,12,2,94
23,192,234,71,15,5,0,62
24,313,242,44,15,4,2,49
25,320,339,36,15,3,3,57
26,328,358,44,10,1,2,77
27,210,473,25,6,2,4,176
28,253,328,24,39,6,7,117
29,207,268,21,37,8,2,108
30,261,184,55,56,2,2,29
31,448,213,26,120,6,8,43
32,322,252,41,75,5,10,37
33,266,317,36,68,11,2,71
34,198,104,5,31,3,3,43
35,334,373,32,44,7,6,83
36,200,124,40,57,6,6,45
37,324,184,46,57,4,7,48
38,244,127,46,53,5,3,46
39,201,194,71,50,4,7,32
40,380,358,46,71,3,7,85
41,334,314,43,57,12,11,67
42,274,283,21,68,13,7,74
43,163,137,9,16,2,2,20
44,248,250,22,17,4,3,20
45,191,250,26,35,0,3,23
46,130,220,24,29,7,6,23
47,164,263,16,38,7,3,39
48,170,219,32,42,1,2,25
49,180,235,37,49,9,5,38
50,395,303,34,66,7,2,23
51,287,185,36,29,5,6,28
52,273,218,37,15,1,2,31
53,297,247,16,58,11,2,64
54,158,147,22,50,5,5,22
55,188,127,20,56,7,1,28
56,344,210,34,74,5,1,19
57,395,281,62,83,3,2,44
58,433,329,125,42,9,12,53
59,276,272,62,66,10,5,45
60,274,222,61,72,9,2,24
61,205,234,18,63,6,3,22
62,392,234,35,29,5,7,29
63,191,214,32,42,2,9,27
64,123,258,27,58,8,7,39
65,186,221,26,24,2,4,28
66,238,340,33,32,5,5,51
67,427,196,56,29,8,0,27
68,226,95,33,8,4,3,15
69,526,283,21,52,7,4,45
70,480,277,23,26,30,2,104
71,234,155,13,19,3,2,30
72,355,342,42,37,2,7,33
73,254,141,14,10,11,6,12
74,332,155,39,30,17,1,25
75,341,273,29,32,10,9,44
76,312,254,25,61,3,5,27
77,350,195,72,26,9,4,40
78,315,366,23,62,7,5,50
79,148,161,13,22,13,3,19
80,162,296,25,55,7,9,58
81,297,275,32,30,8,7,43
82,187,363,20,31,2,8,36
83,245,365,24,52,5,8,28
84,199,301,48,42,3,9,26
85,159,166,16,33,9,7,31
86,140,171,15,64,15,0,24
87,404,202,39,82,2,4,30
88,305,203,26,21,4,14,34
89,340,246,39,41,8,5,21
90,200,276,44,42,4,9,25
91,200,176,23,43,1,10,13
92,238,148,14,24,2,7,9
93,265,207,50,48,5,4,31
94,228,288,65,53,7,13,36
95,455,277,38,53,0,3,44
96,311,208,26,69,4,4,24
97,370,230,25,38,1,4,26
98,174,170,23,14,0,1,23
99,327,228,44,24,1,2,19
100,459,306,27,30,7,5,34
101,276,264,44,15,3,4,36
102,237,286,65,9,0,3,18
103,323,280,35,42,6,3,20
104,294,310,34,22,10,5,23
105,377,267,62,64,5,6,24
106,208,103,19,11,1,0,12
107,297,260,40,20,12,2,34
108,247,210,118,33,5,2,61
109,298,136,20,43,19,2,36
110,303,283,74,119,26,6,43
111,249,155,20,49,25,6,8
112,516,306,71,42,4,2,59
113,328,437,32,49,3,1,33
114,426,333,121,12,3,0,36
115,275,208,53,14,20,1,27
116,377,293,75,29,2,1,18
117,363,451,133,27,5,6,28
118,387,318,34,5,2,2,11
119,189,295,19,15,5,1,35
120,259,239,42,52,3,2,14
121,378,275,25,11,6,2,20
122,446,307,26,22,8,9,33
123,287,282,22,38,25,11,29
124,267,239,18,19,0,3,39
125,185,244,47,64,10,16,28
126,475,382,58,25,3,2,45
127,499,285,58,27,1,4,34
128,409,238,73,13,3,6,18
129,403,211,73,9,2,5,9
130,345,111,50,9,1,0,7
131,360,380,82,29,7,3,55
