,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,234,126,3,1,196,0,5
1,311,297,102,8,60,0,25
2,217,251,26,2,38,0,9
3,312,238,33,1,41,0,5
4,294,334,102,1,150,0,12
5,249,255,39,4,31,0,10
6,308,342,74,3,98,0,11
7,322,269,154,11,26,0,12
8,216,230,60,2,85,0,14
9,437,223,34,1,101,0,10
10,244,180,31,6,70,0,10
11,277,180,27,10,51,0,10
12,264,212,55,14,42,0,15
13,134,157,39,1,7,0,10
14,262,304,49,5,5,0,13
15,136,136,18,0,40,0,4
16,192,261,63,9,39,0,12
17,182,152,28,2,16,0,9
18,164,217,24,5,86,0,10
19,221,270,76,4,50,0,8
20,169,217,4,9,278,0,5
21,316,299,145,4,38,0,14
22,265,224,73,2,126,0,11
23,295,204,60,7,6,0,15
24,255,188,53,9,28,0,21
25,247,205,65,4,14,0,14
26,282,241,73,5,25,0,14
27,317,261,80,4,67,0,17
28,392,266,40,1,30,0,21
29,360,253,49,1,41,0,15
30,396,286,28,3,23,0,17
31,339,295,52,2,45,0,13
32,129,123,12,1,153,0,11
33,305,235,42,8,93,0,12
34,206,207,30,4,54,0,29
35,260,261,115,4,102,0,11
36,225,355,69,0,10,0,11
37,246,203,21,3,83,0,5
38,237,215,41,4,9,0,39
39,168,273,43,3,2,0,9
40,404,241,125,3,71,0,13
41,294,254,13,12,17,0,10
42,356,211,86,15,1,0,15
43,350,293,101,7,8,0,12
44,268,242,31,7,47,0,9
45,373,252,125,5,18,0,18
46,437,252,27,0,43,0,10
47,422,343,40,5,30,0,21
48,178,237,131,4,153,0,11
49,195,221,95,2,38,0,20
50,178,129,12,2,60,0,15
51,223,232,83,8,149,0,5
52,393,289,60,4,50,0,16
53,233,179,54,5,70,0,12
54,245,353,67,1,78,0,13
55,503,327,31,7,11,0,14
56,242,209,27,0,12,0,5
57,225,252,32,4,18,0,13
58,271,202,43,2,27,0,9
59,178,210,7,1,57,0,3
60,292,281,45,4,69,0,14
61,345,359,37,6,25,0,18
62,310,333,40,5,30,0,6
63,221,208,26,4,54,0,5
64,237,166,20,4,41,0,14
65,321,392,55,1,28,0,10
66,238,193,36,1,26,0,11
67,293,228,14,3,43,0,16
68,257,192,28,4,43,0,9
69,317,177,56,1,22,0,4
70,301,295,102,6,64,0,7
71,355,203,15,7,126,0,9
72,182,190,24,3,126,0,11
73,196,168,28,2,58,0,10
74,213,281,148,2,1,0,15
75,397,173,90,2,43,0,17
76,309,179,15,12,74,0,8
77,304,190,26,10,12,0,7
78,240,146,13,7,115,0,5
79,331,165,7,6,33,0,6
80,293,355,53,4,41,0,12
81,282,388,67,2,8,0,16
82,318,243,58,1,47,0,8
83,289,188,64,4,98,0,11
84,206,196,33,3,92,0,7
85,335,218,127,2,7,0,15
86,206,297,48,3,7,0,18
87,326,270,52,6,46,0,10
