,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,129,201,9,4,438,1,38
1,54,73,4,1,532,2,10
2,43,94,3,2,832,1,21
3,61,139,4,0,570,1,22
4,143,262,5,5,358,2,39
5,79,173,0,6,298,2,19
6,27,79,0,1,162,0,15
7,62,192,3,2,682,0,41
8,94,303,6,6,476,2,34
9,181,411,19,11,370,2,58
10,226,175,4,6,378,2,33
11,181,139,5,1,152,1,21
12,293,92,17,1,66,3,45
13,147,121,18,2,158,4,35
14,59,70,6,3,324,2,16
15,146,116,5,0,538,2,33
16,295,262,96,4,203,1,53
17,64,74,12,2,217,3,21
18,111,91,10,3,559,1,47
19,69,42,9,1,618,3,20
20,284,116,8,4,79,2,33
21,240,123,10,4,320,5,51
22,251,191,18,2,72,2,42
23,306,192,15,8,30,6,54
24,208,187,22,2,33,0,26
25,554,321,17,5,47,3,47
26,340,212,12,0,16,0,35
27,101,118,1,0,472,3,33
28,150,92,3,1,348,2,47
29,235,203,6,4,53,1,83
30,198,183,6,4,215,8,38
31,136,192,82,2,20,3,17
32,295,283,43,2,43,0,47
33,230,255,10,1,10,4,19
34,260,189,44,3,140,4,76
35,244,298,22,5,55,2,30
36,222,207,10,6,35,2,16
37,454,293,55,7,35,4,45
38,179,171,17,5,30,0,13
39,216,214,10,8,30,6,37
40,168,212,10,4,32,6,18
41,234,284,13,3,22,3,27
42,313,198,100,4,23,2,38
43,235,202,23,2,51,5,51
44,271,266,14,6,286,0,32
45,175,180,7,3,247,0,18
46,236,153,54,3,57,1,27
47,394,235,18,13,77,4,62
48,186,177,4,4,16,2,35
49,276,191,5,3,127,3,69
50,292,229,14,9,34,1,40
51,355,359,19,11,58,1,63
52,181,169,16,2,17,1,31
53,483,239,16,11,63,5,45
54,292,231,19,8,92,6,55
55,398,268,17,7,114,3,62
56,225,242,15,4,407,5,64
57,355,244,11,3,99,4,39
58,100,107,5,1,7,1,22
59,327,269,18,13,175,0,61
60,206,190,15,3,121,2,28
61,310,232,25,5,146,2,33
62,181,130,17,3,111,0,15
63,252,132,33,4,77,1,22
64,379,272,66,4,109,2,36
65,362,254,34,4,52,3,51
66,240,250,15,3,100,4,46
67,276,259,16,3,133,2,40
68,309,225,20,2,52,2,25
69,305,227,52,5,92,3,71
70,545,249,55,9,70,3,78
71,330,221,10,6,72,2,51
72,145,283,8,3,10,3,15
73,252,147,8,9,32,2,20
74,447,375,27,9,39,1,40
75,293,304,49,9,80,2,33
76,334,212,17,1,123,3,16
77,270,226,16,3,115,1,46
78,321,175,4,3,126,0,46
79,251,180,6,4,83,1,26
80,281,152,5,1,95,1,31
81,214,429,10,2,131,0,24
82,230,222,6,2,129,0,25
83,309,256,8,4,201,3,33
84,208,314,12,4,152,4,36
85,199,415,26,9,44,7,19
86,253,224,16,1,51,5,16
87,299,242,40,2,105,3,25
88,379,314,31,4,256,4,33
89,287,283,27,4,240,6,33
90,221,240,14,12,29,4,36
91,239,331,28,6,63,6,47
92,349,299,19,9,57,4,30
93,180,193,25,4,38,6,27
94,257,365,70,5,58,3,24
95,52,101,3,4,6,0,4
96,210,236,46,3,20,2,15
97,132,176,22,2,37,6,15
98,334,347,27,2,42,7,48
99,183,255,7,3,79,6,17
100,295,181,8,5,41,0,14
101,217,318,15,1,36,7,39
102,170,249,12,4,31,6,36
103,100,161,12,1,21,5,14
104,179,287,22,3,33,6,30
105,92,214,7,12,75,6,21
106,224,376,34,10,51,10,51
107,309,235,39,5,39,3,36
108,175,215,18,4,18,5,25
109,189,429,24,8,59,17,28
110,210,319,10,3,59,9,19
111,158,159,6,2,21,2,17
112,93,196,13,3,27,4,12
113,240,156,16,2,49,4,32
114,307,239,21,1,53,3,20
115,355,366,24,2,79,8,39
116,286,315,26,9,75,8,46
117,307,340,19,13,59,3,43
118,178,149,12,3,23,1,17
119,256,227,9,4,24,3,17
120,281,330,18,9,35,7,30
121,200,364,17,11,74,4,29
122,69,153,14,6,37,4,23
123,323,432,16,8,67,7,49
124,255,399,15,1,54,5,29
125,326,319,10,3,40,9,26
126,154,338,45,2,14,3,27
127,220,296,15,3,30,8,29
128,233,323,35,1,13,8,31
129,210,312,21,7,118,2,22
130,198,327,5,2,262,3,39
131,94,309,37,7,53,14,21
132,188,332,11,5,164,4,27
133,277,269,12,9,69,12,30
134,289,260,11,11,121,26,54
135,222,223,14,8,59,3,26
136,234,223,14,8,130,5,28
