,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,397,226,48,7,16,0,37
1,235,237,20,6,88,2,22
2,186,120,4,13,81,2,44
3,293,244,17,9,106,4,20
4,220,185,15,5,65,2,46
5,276,141,13,5,99,1,90
6,201,149,9,0,120,2,62
7,179,130,6,2,111,5,45
8,322,250,59,1,203,2,23
9,415,291,42,8,167,4,58
10,276,303,28,0,158,0,8
11,202,207,26,5,64,11,193
12,310,146,35,21,312,4,33
13,178,150,15,8,173,1,31
14,197,123,18,3,86,1,26
15,295,233,45,2,342,3,49
16,225,160,40,2,31,5,31
17,382,246,43,7,108,1,52
18,447,245,30,15,187,3,42
19,349,255,19,14,80,3,23
20,209,148,4,19,125,4,16
21,238,435,26,17,157,5,31
22,561,235,29,3,17,9,33
23,408,407,12,8,8,8,28
24,223,315,25,3,0,0,14
25,235,330,37,6,3,1,35
26,504,370,30,7,18,5,28
27,313,275,29,8,16,10,213
28,301,178,39,2,214,3,28
29,285,242,10,3,18,4,83
30,379,347,17,3,55,4,24
31,235,273,22,10,55,3,60
32,240,214,12,5,34,7,105
33,237,217,30,0,68,16,78
34,192,207,6,1,180,2,26
35,361,268,17,2,45,0,168
36,156,197,7,1,197,8,125
37,111,147,82,2,10,0,25
38,492,269,37,4,8,3,34
39,176,203,9,5,57,1,11
40,246,174,36,9,22,5,27
41,243,188,43,9,23,3,18
42,395,303,40,7,10,3,57
43,102,113,8,2,28,0,15
44,233,313,37,5,60,5,69
45,312,334,22,5,105,1,44
46,243,297,34,7,67,3,54
47,395,323,51,10,65,6,45
48,199,208,19,2,147,1,38
49,189,214,6,4,110,2,23
50,223,238,17,1,196,0,42
51,254,151,11,3,42,0,19
52,160,129,2,2,142,1,9
53,172,122,3,2,183,3,11
54,134,139,10,3,162,0,42
55,224,216,26,4,112,3,63
56,230,350,47,4,5,4,19
57,250,203,28,9,4,4,17
58,346,275,26,9,0,1,40
59,263,324,18,3,10,6,45
60,27,31,0,1,1,0,3
61,346,394,25,4,36,4,33
62,221,248,23,2,17,3,15
63,190,253,47,9,1,0,14
64,379,354,41,5,4,4,22
65,274,205,14,3,13,5,52
66,295,418,43,6,21,8,84
67,312,345,28,10,15,4,80
68,264,133,19,3,95,2,9
69,257,172,16,12,115,10,50
70,477,296,24,12,45,8,22
71,372,280,23,3,58,5,77
72,427,338,35,12,5,16,19
73,285,240,24,11,13,6,20
74,297,386,13,8,3,10,22
75,362,352,51,9,7,7,32
76,372,343,17,22,17,3,36
77,454,348,28,16,2,13,74
78,418,471,21,7,4,3,93
79,280,274,18,3,8,4,164
80,397,348,27,8,6,3,30
81,232,259,12,8,4,2,43
82,211,351,4,8,18,0,7
83,376,396,12,9,22,3,25
84,293,210,10,11,53,2,24
85,209,293,20,15,53,4,37
86,299,529,13,12,41,8,54
87,197,218,18,7,1,3,14
88,375,281,11,5,7,10,27
89,359,443,21,7,6,3,29
90,362,394,117,1,2,0,47
91,380,323,27,13,7,6,59
92,354,365,79,2,18,0,47
93,229,440,22,5,43,2,80
94,319,237,14,3,29,2,20
95,254,305,22,5,5,1,13
96,249,287,29,4,4,5,46
97,260,292,17,5,11,2,133
98,137,155,12,4,1,0,43
99,433,401,57,6,6,4,40
100,228,228,35,6,14,1,37
101,223,288,65,22,94,3,86
102,645,363,35,3,9,7,23
103,284,441,28,17,70,2,39
104,309,320,21,23,13,1,116
105,293,272,19,8,6,9,46
106,371,307,13,5,4,2,30
107,103,141,10,2,2,6,11
108,390,415,31,5,2,6,51
109,250,223,25,17,22,1,27
110,289,552,83,4,1,2,35
111,363,542,83,6,3,6,44
112,232,370,28,9,25,3,21
113,327,326,24,7,3,7,16
114,228,336,37,36,55,9,42
115,374,370,49,8,17,6,27
116,254,216,21,7,6,3,10
117,345,486,60,8,25,2,49
118,368,531,31,4,37,3,30
119,422,358,32,6,10,3,53
120,172,286,25,6,13,1,60
121,260,351,34,11,12,3,57
122,301,457,38,8,3,2,40
123,376,470,55,6,51,5,33
124,393,456,30,3,4,2,45
125,32,101,10,2,5,0,6
126,145,143,69,2,5,1,14
127,313,337,22,6,22,2,46
128,190,240,14,14,10,1,26
129,188,251,20,17,1,3,22
130,324,228,57,3,1,1,15
131,207,157,76,5,5,4,18
132,248,383,22,4,1,3,19
133,182,334,25,2,2,1,25
134,107,131,2,1,29,2,2
135,244,293,14,7,26,1,15
136,188,168,20,5,12,0,12
137,309,472,31,3,82,0,55
138,254,142,11,3,207,2,14
139,347,309,45,9,21,3,27
140,280,133,16,3,143,3,15
141,199,284,22,3,96,7,15
142,358,159,22,5,262,2,25
143,136,148,7,4,59,1,38
144,113,93,10,3,50,4,56
145,206,358,19,7,106,9,95
146,440,258,23,25,92,3,22
147,366,247,24,21,101,6,49
148,371,190,44,16,273,2,36
149,227,213,11,13,169,4,11
150,317,419,21,2,58,0,15
151,306,279,22,10,228,1,25
152,43,49,12,2,143,1,3
153,346,376,22,15,25,3,16
154,354,445,34,16,25,5,22
155,198,287,43,4,12,4,25
156,163,335,94,4,3,3,29
157,40,65,6,2,1,0,3
158,217,288,13,4,323,1,10
159,173,204,16,4,36,5,15
160,345,181,18,4,16,1,22
161,0,0,0,0,0,0,0
162,350,348,23,15,23,5,27
163,365,298,24,2,23,2,28
164,300,370,34,6,6,2,17
165,406,320,22,1,5,3,21
166,328,408,21,6,80,4,66
167,154,169,14,2,9,0,19
168,403,359,21,10,35,7,89
169,491,280,174,6,10,0,40
170,133,142,7,1,13,0,8
171,305,387,15,6,28,5,27
172,180,156,21,4,30,0,21
173,419,265,26,9,124,4,40
174,202,173,28,2,44,1,27
175,330,135,16,2,15,0,17
176,275,196,32,6,10,1,14
177,280,195,33,2,12,2,8
178,264,230,36,6,7,7,12
179,404,202,35,5,32,1,27
180,244,209,27,10,17,2,43
181,279,144,35,11,4,1,11
182,241,213,16,9,8,1,22
183,106,85,9,7,6,0,3
184,365,323,46,15,8,5,20
185,302,316,49,10,4,5,27
186,227,223,15,11,8,3,14
187,329,317,36,4,4,0,7
188,317,245,21,9,11,8,29
189,245,189,34,4,1,4,38
190,346,314,10,6,40,3,22
191,346,273,27,1,12,2,38
192,283,318,57,11,7,2,30
193,304,355,21,8,8,1,7
194,243,496,37,4,19,5,29
195,218,177,8,13,6,0,4
196,291,214,69,7,6,3,22
197,249,236,29,5,7,0,7
198,440,335,39,3,18,4,23
199,140,215,16,3,4,1,22
200,313,247,56,8,1,4,21
201,290,511,40,6,51,2,39
202,305,278,32,13,18,1,31
203,283,230,41,10,9,5,11
204,233,209,25,7,13,4,21
205,198,238,7,10,17,0,17
206,234,174,18,10,1,0,12
207,333,212,9,3,2,1,16
208,455,177,19,7,7,0,25
209,236,194,15,8,13,1,20
