,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,TMC,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,340,298,8,5,93,3,43
1,338,259,6,9,87,3,29
2,227,270,6,14,110,5,31
3,282,162,2,13,318,4,17
4,270,198,4,5,178,1,16
5,340,157,8,11,108,4,35
6,233,131,4,7,71,3,36
7,198,166,3,6,301,3,24
8,387,297,9,8,61,5,25
9,572,279,9,8,100,1,26
10,210,127,8,8,170,1,22
11,131,145,7,8,186,3,46
12,144,136,17,7,195,1,42
13,249,126,18,6,176,1,34
14,221,96,3,9,153,1,12
15,392,221,11,18,187,7,35
16,229,144,5,7,143,0,40
17,177,75,2,5,185,0,23
18,283,210,22,28,353,5,86
19,157,99,1,8,141,1,23
20,257,366,8,10,65,2,58
21,375,225,13,8,275,1,16
22,343,230,11,11,275,7,29
23,347,289,49,15,100,4,47
24,274,240,28,10,66,10,37
25,271,145,23,12,12,1,47
26,244,273,32,11,8,4,132
27,167,237,14,22,12,4,82
28,483,218,9,9,343,13,52
29,423,303,12,10,126,12,60
30,435,191,24,8,62,10,26
31,327,122,13,6,95,7,43
32,279,213,37,11,46,1,31
33,406,192,20,17,231,8,49
34,349,154,4,4,202,5,28
35,382,208,13,7,122,2,32
36,331,302,12,14,10,5,43
37,249,240,14,31,10,1,37
38,319,273,27,5,42,11,28
39,226,121,13,4,99,1,14
40,423,202,5,10,100,2,42
41,354,220,10,13,58,11,21
42,258,122,20,3,177,4,17
43,211,31,7,1,306,0,11
44,354,171,3,6,114,1,22
45,325,143,22,19,245,10,85
46,271,149,11,16,28,7,79
47,90,266,3,6,243,2,43
48,395,193,12,12,72,5,141
49,188,132,7,9,56,4,40
50,195,113,3,13,238,7,84
51,271,150,25,8,15,3,63
52,474,224,60,14,11,7,112
53,293,242,27,11,17,5,116
54,181,165,26,1,7,6,59
55,249,321,10,11,137,5,81
56,178,120,14,10,47,2,104
57,290,142,18,21,36,2,49
58,343,301,68,5,2,4,81
59,317,215,12,9,79,5,82
60,313,220,46,11,6,7,129
61,242,140,10,22,33,1,111
62,306,163,52,7,11,0,134
63,141,182,6,13,9,2,112
64,354,280,5,9,123,6,65
65,481,306,19,11,17,1,64
66,292,161,30,13,27,3,46
67,294,117,15,6,105,11,50
68,94,109,6,5,7,0,150
69,367,163,45,15,238,6,133
70,102,58,1,2,292,0,21
71,407,193,19,12,12,2,183
72,306,206,13,13,6,8,128
73,365,250,21,11,77,11,26
74,246,185,11,23,115,7,105
75,168,96,5,7,79,4,17
76,228,111,6,10,161,5,19
77,408,226,34,12,50,6,51
78,329,267,16,17,20,9,31
79,232,166,22,23,124,12,27
80,392,208,33,8,112,12,39
81,533,238,36,21,38,18,65
82,448,226,20,11,21,4,110
83,325,228,55,22,45,13,68
84,260,274,18,16,25,6,22
85,360,247,29,10,10,6,9
86,141,115,10,5,29,4,15
87,261,199,19,25,13,18,35
88,130,128,26,8,8,2,16
89,260,298,42,27,24,13,28
90,113,114,8,9,15,3,21
91,219,84,6,4,163,7,38
92,130,91,6,10,112,2,36
93,219,90,17,13,129,7,81
94,357,175,28,20,59,6,68
95,281,161,7,4,248,1,58
96,192,75,2,4,295,0,27
97,152,94,2,4,225,5,53
98,236,102,16,9,170,0,80
99,393,185,21,7,27,6,94
100,236,223,11,18,30,5,113
101,227,135,14,16,59,13,73
102,271,151,15,16,24,6,83
103,342,219,6,8,17,9,58
104,150,133,12,3,6,3,12
105,315,206,40,10,10,5,84
106,178,177,3,6,13,1,81
107,119,120,3,4,232,3,58
108,220,145,4,10,118,12,71
109,280,131,10,15,1,3,63
110,225,150,5,16,3,3,78
111,296,225,35,2,4,4,145
112,265,267,27,17,19,4,110
113,312,149,3,7,84,3,16
114,191,116,4,17,34,3,80
115,492,242,4,19,183,4,44
116,392,220,16,12,89,7,95
117,267,91,22,9,43,8,36
118,493,313,41,23,33,9,74
119,398,259,30,23,7,9,89
120,178,91,18,6,23,4,19
121,232,156,12,8,11,11,35
122,422,141,43,14,29,5,33
123,184,279,4,10,9,0,54
124,244,216,6,13,8,3,49
125,402,266,37,10,6,5,84
126,566,189,27,21,2,4,50
127,192,198,21,3,8,1,21
128,509,303,32,19,22,19,40
129,245,297,16,8,3,1,56
130,160,191,15,7,13,8,100
131,408,153,50,17,10,13,34
132,292,238,25,21,30,24,77
133,192,79,7,8,279,1,40
134,368,257,6,14,285,6,48
135,310,271,44,17,13,4,73
136,481,211,42,21,159,9,48
137,200,106,9,6,3,4,136
138,253,349,54,14,12,1,113
139,238,174,8,15,6,11,96
140,285,196,19,9,4,53,24
141,148,152,7,9,1,6,28
142,190,110,8,7,29,3,38
143,341,219,65,7,9,1,33
144,330,129,6,6,8,6,100
