,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,MDMK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,380,346,71,8,7,7,14
1,294,199,15,11,2,2,18
2,455,299,85,6,2,2,15
3,215,151,16,5,5,2,6
4,374,259,55,1,0,3,9
5,184,112,24,3,539,4,13
6,373,382,33,4,55,35,27
7,490,259,31,22,119,5,61
8,508,249,53,17,112,5,33
9,322,208,78,16,59,2,13
10,118,91,11,8,435,0,11
11,97,55,20,5,325,3,11
12,292,248,32,1,30,2,27
13,175,180,23,1,164,1,25
14,242,193,17,7,261,1,20
15,218,175,27,8,198,3,13
16,264,116,19,3,308,1,14
17,493,218,74,19,145,3,23
18,512,357,53,8,16,2,23
19,340,275,17,8,24,2,38
20,371,254,8,3,122,6,18
21,330,330,32,8,12,0,14
22,186,220,38,8,10,1,10
23,237,364,11,9,21,2,23
24,475,317,33,3,3,1,28
25,404,162,13,3,195,1,19
26,136,74,5,0,91,0,5
27,368,469,43,1,19,3,31
28,351,260,41,23,18,2,16
29,432,181,27,1,1,0,12
30,538,355,44,4,3,5,66
31,325,354,62,23,70,5,12
32,351,284,11,5,17,0,17
33,293,170,16,3,19,2,4
34,308,204,12,7,4,2,12
35,369,259,58,4,60,4,62
36,205,204,20,6,6,2,17
37,343,526,29,3,5,6,10
38,326,155,3,4,7,0,6
39,340,317,30,3,4,6,15
40,365,163,4,2,0,2,9
41,472,245,26,7,42,1,22
42,480,165,19,3,42,2,18
43,229,146,17,3,5,4,13
44,471,310,108,7,2,2,29
45,486,272,94,4,30,2,36
46,498,298,15,4,27,3,80
47,218,240,8,8,1,9,12
48,218,268,16,5,8,7,8
49,280,263,18,13,4,6,9
50,158,175,10,3,1,2,9
51,198,247,18,4,0,4,3
52,261,267,10,2,2,5,45
53,414,204,16,4,0,8,11
54,294,214,18,7,2,3,14
55,291,237,15,6,3,3,14
56,474,304,17,5,33,6,26
57,229,250,26,10,26,16,12
58,486,251,59,8,4,6,20
