,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,DMDK,,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,236,174,20,0,218,2,21
1,362,193,16,0,283,2,46
2,404,314,29,0,176,3,44
3,324,158,12,0,150,0,35
4,310,181,12,0,95,0,29
5,339,168,48,0,35,1,18
6,253,225,24,0,174,1,32
7,206,262,16,0,145,1,47
8,322,255,15,0,107,6,24
9,217,122,25,0,224,1,28
10,144,121,7,0,129,0,25
11,227,288,42,0,205,6,54
12,304,159,32,0,67,5,18
13,203,291,10,0,7,3,39
14,410,225,12,0,289,3,38
15,218,117,6,0,274,3,18
16,267,232,17,0,196,0,35
17,221,150,22,0,215,4,29
18,153,145,10,0,355,1,15
19,278,235,19,0,205,4,42
20,327,176,17,0,229,4,32
21,401,188,20,0,80,4,24
22,378,178,31,0,205,0,28
23,263,128,9,0,105,1,17
24,267,144,19,0,132,1,21
25,285,136,29,0,58,2,19
26,250,180,44,0,91,0,19
27,291,137,25,0,167,1,21
28,413,251,44,0,139,3,23
29,255,173,13,0,109,4,22
30,326,216,26,0,183,2,26
31,267,180,12,0,56,2,24
32,290,186,28,0,168,3,34
33,513,105,28,0,45,0,54
34,44,117,13,0,8,4,13
35,83,113,4,0,7,2,42
36,333,319,18,0,25,5,147
37,225,449,9,0,32,13,188
38,439,58,21,0,40,4,62
39,210,144,14,0,16,0,39
40,345,100,19,0,22,1,66
41,374,341,34,0,22,8,119
42,334,286,57,0,24,6,94
43,256,283,9,0,16,4,58
44,352,60,26,0,24,4,147
45,422,300,27,0,27,6,114
46,523,231,17,0,20,3,124
47,500,198,27,0,26,1,64
48,318,163,15,0,18,3,31
49,376,132,17,0,16,2,76
50,486,247,44,0,15,4,57
51,229,285,30,0,16,0,42
52,209,272,20,0,19,2,41
53,389,312,50,0,27,1,75
54,230,216,41,0,14,3,67
55,304,133,51,0,19,4,82
56,489,361,93,0,26,6,119
57,300,176,52,0,25,2,67
58,401,153,12,0,19,3,97
59,602,210,56,0,35,6,179
60,404,231,9,0,39,4,52
61,113,69,10,0,537,2,25
62,230,113,7,0,175,2,5
63,258,73,28,0,296,1,29
64,345,123,122,0,15,0,28
65,298,82,109,0,7,3,18
66,308,144,20,0,363,2,41
67,423,147,27,0,457,4,31
68,442,224,109,0,205,2,32
69,407,377,26,0,20,4,38
70,295,193,15,0,11,1,31
71,357,108,68,0,13,3,14
72,397,149,39,0,6,3,24
73,314,198,30,0,9,0,31
74,230,197,30,0,9,0,27
75,344,158,90,0,10,2,71
76,260,132,27,0,37,3,24
77,481,246,36,0,20,4,40
78,201,60,19,0,107,0,7
79,319,102,35,0,250,2,43
80,286,190,45,0,67,2,32
81,295,115,49,0,155,1,29
82,404,85,42,0,96,5,21
83,402,191,31,0,4,0,46
84,326,262,80,0,59,2,42
85,262,274,65,0,8,8,22
86,244,250,7,0,6,0,15
87,392,187,22,0,111,5,21
88,540,128,34,0,307,5,36
89,329,148,46,0,145,4,33
90,455,360,28,0,9,6,24
91,339,234,19,0,13,2,21
92,618,132,50,0,7,3,36
93,285,181,15,0,9,1,15
94,631,231,104,0,5,2,32
95,387,118,19,0,11,2,21
96,266,224,14,0,6,5,38
97,304,191,30,0,5,0,44
98,491,245,32,0,15,1,40
99,367,104,23,0,5,0,9
100,370,175,25,0,281,2,50
101,432,274,22,0,28,6,36
102,393,237,42,0,62,4,31
103,447,275,44,0,109,5,41
104,201,187,34,0,105,1,32
105,252,148,20,0,13,0,15
106,373,228,60,0,7,6,32
107,297,114,16,0,282,3,29
108,558,229,74,0,31,2,33
109,490,320,45,0,12,1,55
110,288,198,24,0,4,3,27
111,317,219,45,0,31,2,35
112,219,186,43,0,137,2,22
113,209,199,36,0,56,3,17
114,268,186,21,0,70,0,15
115,285,159,61,0,8,3,12
116,276,296,60,0,107,1,21
117,319,220,18,0,327,0,30
118,384,267,9,0,192,2,63
119,170,146,12,0,319,1,27
120,186,94,78,0,67,1,13
121,292,146,28,0,147,3,23
122,286,186,25,0,75,3,61
123,445,356,30,0,140,1,64
124,404,356,49,0,73,11,44
125,314,265,74,0,43,9,33
126,171,148,14,0,206,5,30
127,200,74,36,0,554,5,25
128,208,84,28,0,479,3,16
129,179,83,32,0,376,6,31
130,466,262,44,0,10,5,36
131,317,265,73,0,42,1,22
132,186,259,41,0,7,3,27
133,210,274,36,0,8,5,30
134,258,231,39,0,27,5,20
135,262,240,47,0,22,6,29
136,382,327,55,0,13,3,35
137,275,203,47,0,28,11,26
138,289,204,67,0,6,5,21
139,274,151,29,0,9,4,20
140,288,144,129,0,82,0,24
141,229,372,11,0,29,2,26
142,382,191,7,0,110,0,27
143,421,176,46,0,156,8,29
144,202,136,18,0,178,2,17
145,201,93,40,0,269,0,17
146,228,144,11,0,207,3,20
147,246,124,44,0,169,5,21
148,343,227,8,0,56,1,24
149,268,63,11,0,108,4,20
150,135,61,26,0,351,0,32
151,313,105,68,0,13,0,63
152,378,83,24,0,155,2,16
153,384,276,25,0,17,5,32
154,611,219,51,0,44,2,43
155,447,315,23,0,21,6,32
156,324,170,14,0,2,2,16
157,345,145,28,0,12,3,37
158,345,246,20,0,45,5,26
159,121,100,15,0,60,2,11
160,370,247,47,0,51,7,22
161,252,154,15,0,211,1,26
162,259,75,8,0,202,1,11
163,329,170,43,0,4,3,26
164,345,206,84,0,5,2,25
165,355,339,111,0,2,2,29
166,307,223,56,0,16,6,26
167,346,325,32,0,174,1,39
168,360,146,11,0,132,1,13
169,480,135,69,0,19,3,22
170,513,217,39,0,181,4,38
171,232,156,12,0,233,1,19
172,345,171,44,0,205,0,24
173,353,123,36,0,84,2,15
174,144,102,15,0,172,1,18
175,264,82,14,0,203,2,16
176,351,49,49,0,104,2,7
177,444,275,41,0,167,2,21
178,440,138,22,0,232,4,12
179,583,184,52,0,29,3,25
180,538,278,25,0,35,3,42
181,283,309,29,0,13,7,32
182,471,242,70,0,17,11,57
183,413,180,36,0,60,1,22
184,255,276,32,0,17,6,29
185,302,276,49,0,17,2,13
186,522,297,63,0,18,2,22
187,402,273,33,0,35,2,22
188,343,231,32,0,23,6,13
189,312,310,21,0,37,5,11
190,396,185,15,0,317,2,28
191,220,116,18,0,185,5,29
192,269,154,67,0,9,7,15
193,221,241,23,0,62,1,39
194,248,207,90,0,49,0,31
195,282,275,33,0,4,0,15
196,73,123,15,0,0,0,10
197,215,235,57,0,106,4,44
198,500,326,46,0,69,5,36
199,228,317,57,0,9,5,28
200,413,447,87,0,26,11,29
201,260,189,42,0,27,2,24
202,157,193,20,0,61,4,13
203,347,321,57,0,23,2,39
204,185,274,54,0,5,0,15
205,282,247,39,0,15,2,26
206,265,225,37,0,5,0,22
207,246,267,33,0,7,1,18
208,135,150,3,0,5,8,13
209,369,329,46,0,8,6,20
210,277,393,93,0,121,1,33
211,166,277,17,0,4,1,8
212,245,226,32,0,6,3,19
213,269,275,36,0,8,6,29
214,252,296,10,0,4,5,7
215,317,306,38,0,8,0,23
216,312,285,54,0,22,2,20
217,228,270,38,0,14,4,42
218,242,386,40,0,209,0,27
219,189,305,57,0,2,4,24
220,385,154,29,0,5,7,14
221,482,202,47,0,14,1,47
222,264,328,20,0,5,0,30
223,378,406,55,0,5,3,46
224,205,308,24,0,109,5,19
225,346,193,31,0,55,3,20
226,381,257,41,0,95,0,36
227,394,143,28,0,16,2,43
228,202,223,34,0,113,3,31
229,245,327,22,0,3,3,28
230,385,201,61,0,5,2,26
231,305,132,65,0,6,0,28
232,162,441,27,0,2,1,25
233,189,258,41,0,6,1,13
234,165,333,11,0,3,1,31
235,243,302,33,0,6,1,22
236,408,288,89,0,7,1,43
237,497,313,145,0,18,0,26
238,448,411,77,0,5,3,27
239,229,241,25,0,64,7,35
240,271,230,24,0,56,3,26
241,351,337,42,0,138,5,51
242,275,230,16,0,7,1,14
243,329,181,7,0,19,3,13
244,290,211,21,0,19,0,15
245,333,312,111,0,277,7,24
246,296,175,4,0,79,1,25
247,413,445,22,0,89,2,14
248,259,282,39,0,128,3,19
249,199,216,66,0,72,3,22
250,94,96,31,0,430,1,13
251,104,184,25,0,157,2,7
252,259,184,14,0,183,0,46
253,274,183,43,0,143,2,17
254,291,227,47,0,359,3,35
255,327,272,186,0,185,1,37
256,210,216,22,0,101,4,44
257,252,209,23,0,75,5,27
258,192,301,57,0,50,2,49
259,195,367,43,0,17,0,18
260,308,239,72,0,27,2,31
261,361,330,30,0,24,4,30
262,267,226,27,0,1,7,8
263,310,282,40,0,159,1,53
264,329,301,38,0,5,9,24
265,415,344,75,0,25,1,14
266,470,239,47,0,22,1,65
267,393,254,52,0,122,5,28
Total,84210,57452,9901,0,23699,766,8943
