,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,228,116,7,7,6,0,21
1,368,362,31,39,4,4,36
2,180,218,8,17,2,0,13
3,240,231,5,3,3,0,7
4,305,308,79,6,11,2,43
5,327,288,55,6,15,1,40
6,128,179,4,4,4,2,5
7,421,297,33,17,7,1,44
8,269,198,47,16,5,3,63
9,232,200,19,6,2,0,23
10,96,94,12,11,3,0,9
11,420,398,30,8,9,5,28
12,301,288,24,9,6,2,25
13,270,273,29,11,2,2,44
14,161,257,21,2,0,3,9
15,279,220,52,10,12,3,21
16,301,357,82,8,3,2,18
17,183,137,30,4,0,1,34
18,312,239,38,16,14,3,46
19,213,158,22,11,7,5,48
20,230,206,28,12,13,1,35
21,274,201,22,15,8,2,44
22,214,160,21,10,3,3,12
23,234,238,15,7,2,2,35
24,194,139,28,9,10,1,18
25,171,129,52,7,2,0,20
26,292,422,39,11,3,6,48
27,438,337,36,12,11,6,31
28,138,154,2,5,2,0,16
29,268,325,21,13,9,2,35
30,210,325,8,49,10,3,26
31,159,140,7,6,9,1,22
32,294,361,30,8,36,3,37
33,139,244,12,6,8,5,16
34,223,154,18,2,15,7,17
35,294,459,21,8,6,17,14
36,216,260,18,6,13,14,31
37,156,271,26,3,9,7,16
38,329,350,41,1,10,9,18
39,248,276,50,1,17,9,19
40,264,382,41,7,2,14,29
41,159,273,20,13,16,14,22
42,422,214,63,4,5,2,28
43,350,350,25,6,12,4,58
44,231,170,20,6,89,1,15
45,377,237,120,1,12,6,10
46,153,172,7,4,47,0,10
47,231,187,21,3,204,4,13
48,280,208,18,19,22,3,23
49,379,299,39,9,58,2,25
50,362,264,8,6,140,5,26
51,204,280,45,4,27,1,21
52,374,335,35,5,160,1,39
53,577,260,65,3,19,5,29
54,316,158,17,4,42,2,25
55,289,129,23,2,27,1,13
56,445,226,33,7,139,2,32
57,333,217,37,14,8,0,25
58,283,256,13,7,4,0,26
59,218,257,8,7,31,1,35
60,290,182,15,3,91,1,27
61,331,240,14,2,113,1,3
62,429,317,14,4,98,1,19
63,367,295,18,5,147,2,27
64,562,410,25,3,41,5,21
65,319,163,22,3,120,3,17
66,267,249,32,1,11,7,12
67,477,378,36,2,111,11,24
68,282,165,11,4,107,1,9
69,205,144,7,5,150,0,9
70,364,250,16,1,183,5,11
71,168,95,6,4,69,1,1
72,320,139,6,3,120,2,5
73,369,217,17,6,111,3,12
74,435,200,17,3,83,5,9
75,362,225,14,8,137,0,18
76,252,214,80,8,53,0,17
77,258,208,13,8,48,1,10
78,313,218,11,6,63,6,16
79,271,219,7,5,25,1,10
80,175,214,15,6,12,2,14
81,275,185,22,6,33,4,19
82,360,248,46,6,2,2,21
83,235,137,21,3,47,2,11
84,534,240,29,5,24,8,17
85,256,146,9,5,116,1,21
86,333,207,12,3,162,5,14
87,335,248,20,2,227,3,11
88,223,202,28,3,16,6,11
89,518,271,47,4,0,15,23
90,296,174,30,5,37,5,10
91,528,290,31,6,1,3,7
92,331,352,38,4,8,8,13
93,424,278,15,5,149,5,22
94,408,276,42,3,19,3,20
95,275,131,8,3,100,2,4
96,270,178,16,5,117,4,10
97,495,444,35,7,28,10,15
98,418,257,25,10,112,2,20
99,426,189,17,1,101,1,25
100,331,216,29,4,243,2,13
101,196,98,11,1,79,1,7
102,241,188,23,3,209,3,15
103,384,344,36,3,175,1,16
104,397,293,17,10,238,0,20
105,341,227,17,4,70,5,17
106,262,133,18,4,21,0,8
107,328,267,27,5,51,8,18
108,298,198,24,11,88,1,11
109,384,296,52,4,142,3,31
110,498,288,87,12,23,5,14
111,384,345,18,4,14,3,24
112,179,217,4,4,8,2,12
113,272,178,14,8,32,1,14
114,320,247,16,3,103,2,21
115,234,270,13,2,80,1,37
116,523,376,34,11,3,2,48
117,423,371,27,8,2,2,63
118,163,155,7,1,1,0,14
119,202,276,19,9,3,1,29
120,213,314,69,13,4,2,36
121,246,259,28,13,4,1,20
122,209,247,35,10,12,0,18
123,319,423,25,13,5,1,21
124,181,520,12,6,17,0,17
125,371,295,34,13,48,0,10
126,266,184,29,6,45,2,7
127,315,303,32,17,6,1,16
128,456,406,57,33,19,5,17
129,478,318,30,23,58,4,23
130,411,264,19,8,51,1,7
131,397,282,72,14,133,3,30
132,322,86,20,1,5,3,9
133,222,282,47,1,75,2,25
134,444,325,13,7,154,0,17
135,261,233,23,0,112,1,7
136,216,248,11,3,72,2,15
137,397,237,35,14,60,4,14
138,216,185,18,6,39,0,5
139,271,203,12,3,157,4,18
140,431,288,24,5,275,5,24
141,448,266,14,4,10,5,57
142,490,277,31,7,3,2,44
143,494,441,26,2,39,1,47
144,569,353,54,5,4,2,27
145,381,288,36,2,144,2,14
146,295,246,14,4,74,5,8
147,197,165,8,1,163,0,5
148,406,157,103,1,3,6,10
149,368,159,78,0,3,2,21
150,412,166,158,5,0,2,13
151,464,306,34,9,54,11,56
152,285,422,52,2,0,0,15
153,228,383,12,10,12,9,19
154,192,221,5,4,9,5,10
155,327,293,19,6,4,4,26
156,257,323,24,8,117,3,23
157,269,202,7,5,103,7,19
