,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,CPI,IJK,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,379,403,5,1,175,4,27
1,253,498,8,1,96,1,29
2,397,367,28,1,110,5,24
3,146,272,43,0,64,9,27
4,186,265,42,0,120,17,22
5,266,284,13,2,80,2,17
6,172,229,12,0,122,8,13
7,151,206,74,2,48,14,28
8,147,163,91,6,39,19,49
9,212,221,4,2,70,0,22
10,221,212,2,4,59,2,23
11,353,184,7,0,220,4,17
12,250,164,18,0,73,3,8
13,253,330,58,1,73,18,55
14,254,386,52,7,65,14,41
15,218,258,16,0,81,2,11
16,210,238,17,1,106,3,22
17,284,341,32,3,104,1,25
18,296,191,20,1,60,2,8
19,139,247,14,0,117,3,13
20,248,351,17,1,56,2,16
21,302,316,33,1,80,2,21
22,116,176,12,0,13,1,19
23,469,427,59,1,93,4,18
24,244,146,12,0,189,1,13
25,239,255,15,0,85,0,18
26,371,388,29,1,272,3,12
27,259,236,12,3,113,1,7
28,350,233,16,0,317,4,27
29,342,319,10,1,164,0,27
30,316,202,10,5,127,1,14
31,425,384,69,1,13,4,36
32,338,258,25,1,84,1,19
33,464,273,17,2,21,3,48
34,134,299,11,0,119,1,7
35,307,208,8,2,93,5,35
36,284,189,19,2,142,0,25
37,294,465,133,3,0,1,22
38,144,169,3,1,57,6,10
39,458,377,9,0,231,3,26
40,152,238,4,1,192,1,22
41,374,231,8,1,87,0,17
42,406,188,16,3,152,0,20
43,416,155,24,0,131,2,5
44,636,166,23,0,138,2,19
45,298,236,6,1,108,2,5
46,307,265,12,0,125,1,20
47,410,451,11,1,115,2,25
48,219,212,8,1,158,0,9
49,281,293,16,0,201,0,18
50,227,124,28,0,47,1,13
51,223,266,8,1,200,4,11
52,264,216,14,1,222,2,13
53,313,228,4,0,79,3,7
54,434,468,17,2,96,1,22
55,360,222,24,0,28,7,8
56,310,267,21,0,34,0,7
57,292,217,15,0,39,1,12
58,534,254,35,0,69,0,21
59,305,242,15,0,53,0,16
60,111,84,2,0,30,2,29
61,401,287,11,0,95,1,13
62,459,224,11,0,61,1,13
63,422,397,26,2,59,2,39
64,305,199,17,0,75,6,14
65,247,142,40,0,54,0,11
66,280,135,9,0,121,2,10
67,371,201,25,0,30,2,25
68,285,199,21,1,106,3,11
69,401,310,25,2,59,5,23
70,307,177,39,1,73,1,13
71,305,219,61,1,124,2,13
72,576,229,13,0,113,0,17
73,135,120,7,0,37,1,2
74,213,166,23,0,43,1,7
75,369,167,19,1,28,0,9
76,394,297,122,0,109,1,7
77,298,178,147,0,41,2,13
78,284,189,51,0,0,5,11
79,233,235,54,0,2,4,13
80,99,111,5,0,33,2,7
81,225,203,29,0,70,2,14
82,263,229,59,0,2,5,9
83,391,211,74,0,96,4,30
84,284,231,125,0,0,2,12
85,397,223,49,3,66,2,24
86,249,234,17,1,93,6,23
87,290,149,6,1,30,2,19
88,439,276,29,0,19,4,17
89,310,179,16,3,30,1,16
90,321,303,23,2,13,1,13
91,573,293,38,1,61,9,27
92,268,355,51,1,16,7,15
93,338,160,19,1,75,4,15
94,398,167,36,3,68,2,14
95,415,134,19,1,64,5,14
96,244,167,19,1,63,2,11
97,351,128,6,4,6,2,11
98,425,214,44,0,24,3,22
99,510,298,58,1,51,7,18
100,239,370,42,0,6,6,12
101,288,398,30,1,5,15,16
102,371,280,35,3,17,4,20
103,427,234,43,1,23,7,18
104,471,295,20,2,35,8,28
105,365,222,37,0,31,1,15
106,440,225,21,5,40,2,18
107,350,140,30,1,25,3,11
108,282,439,14,0,40,1,10
109,248,106,17,0,67,0,16
110,439,276,63,0,98,1,16
111,560,254,57,1,63,1,24
112,258,290,9,0,23,1,19
113,250,205,8,1,57,0,28
114,301,227,1,0,49,1,11
115,302,301,12,0,49,9,29
116,244,266,6,0,43,4,22
117,295,221,3,1,63,1,27
118,355,431,17,8,30,12,42
119,520,433,33,3,10,9,53
120,396,322,27,3,71,5,32
121,402,335,16,2,85,9,31
122,319,253,16,7,9,1,18
123,152,449,12,0,3,0,15
124,301,255,14,1,19,2,23
125,483,330,13,0,73,7,27
126,519,554,35,4,19,9,46
127,382,265,20,6,13,3,32
128,368,229,14,0,26,3,36
129,152,190,4,5,4,5,13
130,289,242,21,4,16,15,28
131,460,345,55,1,10,13,30
132,401,472,34,2,4,4,41
133,218,357,17,0,9,5,30
134,313,308,11,0,104,5,15
135,405,298,29,1,64,5,29
136,320,341,9,1,20,0,13
137,353,185,13,2,68,1,27
138,308,317,69,0,37,0,25
139,425,354,25,2,113,2,18
140,379,326,17,3,60,7,25
141,209,313,37,0,16,5,23
142,287,260,12,1,2,6,16
143,502,461,38,1,24,12,24
144,302,402,39,3,126,1,23
145,216,292,7,1,35,4,15
146,377,254,15,3,5,9,44
147,405,335,8,1,3,8,35
148,343,393,20,1,98,8,32
149,323,325,25,5,30,1,61
150,323,299,3,0,30,2,28
151,265,250,9,1,9,5,31
152,349,413,21,1,87,6,21
153,300,268,19,0,80,4,9
154,221,482,2,0,15,0,32
155,220,557,4,0,11,3,31
156,197,493,4,1,26,2,26
157,158,632,5,0,17,0,9
158,177,351,9,0,15,0,11
159,168,396,6,0,13,1,18
160,177,507,3,0,17,0,18
161,228,469,2,1,51,4,16
162,456,342,23,0,219,3,15
163,275,190,15,5,115,2,14
164,337,171,12,2,115,2,9
165,413,191,71,0,22,5,8
166,415,366,17,0,150,4,14
167,333,339,18,1,145,3,17
168,369,273,32,0,78,7,21
169,249,239,7,0,36,11,11
170,282,255,38,1,34,14,27
171,305,231,36,0,6,5,16
172,288,263,19,2,13,2,23
173,289,226,15,1,14,6,14
174,308,249,23,0,29,3,30
175,308,285,30,0,21,14,35
176,213,289,52,0,2,0,13
177,297,287,28,0,48,5,21
178,350,335,21,0,2,0,20
179,291,239,23,7,20,1,23
180,215,198,5,0,62,7,11
181,198,216,16,0,55,5,34
182,118,148,11,1,135,4,6
183,441,238,86,1,93,3,15
184,288,305,34,0,14,9,13
185,300,303,34,0,89,2,9
186,275,227,16,0,45,0,6
187,255,193,8,2,63,3,23
188,291,185,27,0,20,8,14
189,483,352,56,0,78,9,22
190,407,367,13,0,62,5,46
191,295,250,14,0,4,3,29
192,344,277,6,1,72,0,39
193,277,290,6,5,103,3,12
194,206,157,23,0,9,6,8
195,342,214,27,5,20,4,25
196,358,226,15,12,14,6,31
197,310,169,32,0,10,1,17
198,386,218,17,1,27,7,21
199,382,201,15,4,6,4,11
200,272,232,30,1,94,0,11
201,257,193,26,1,56,4,19
202,314,254,22,0,109,3,11
203,302,210,24,1,90,1,20
204,170,429,11,0,31,4,38
205,398,244,9,1,21,6,33
206,301,186,3,0,26,5,16
207,348,292,14,0,25,1,25
208,537,314,12,3,39,24,34
209,267,173,13,0,17,2,10
210,352,281,4,0,56,1,38
211,353,228,16,5,12,14,27
212,332,267,22,5,5,20,16
213,295,300,13,0,5,6,19
214,236,268,11,0,15,8,13
215,240,294,18,8,18,4,14
216,342,209,13,3,15,10,17
217,324,358,15,3,20,9,24
218,355,278,7,0,27,1,5
219,281,278,1,0,36,4,10
220,338,306,11,1,33,4,5
221,226,218,3,0,14,1,10
222,406,311,23,1,29,8,21
223,377,357,20,0,40,4,19
224,458,332,22,1,118,3,11
225,225,333,18,4,20,5,14
226,225,272,11,1,39,0,14
227,330,182,22,0,16,1,18
228,534,395,16,1,63,6,33
229,354,293,14,1,8,22,19
230,302,212,17,2,18,17,33
231,343,271,24,2,2,16,18
232,292,269,10,0,11,25,17
233,269,237,14,1,40,21,8
234,294,249,3,0,27,5,5
235,266,291,16,2,64,5,18
236,334,181,8,0,28,4,6
237,258,232,11,0,42,0,9
238,228,309,8,0,31,4,9
239,505,401,6,2,95,23,29
240,308,366,12,1,37,6,11
241,378,314,13,1,42,6,15
242,458,358,22,0,166,4,22
243,477,383,15,3,92,1,26
244,301,378,13,0,8,4,40
245,403,323,17,0,37,2,25
246,316,249,3,0,16,1,28
247,256,253,4,0,26,1,29
248,588,393,15,1,72,4,31
249,335,213,9,0,52,1,11
250,297,263,9,0,55,4,11
251,232,212,5,4,131,0,17
252,276,258,13,1,27,4,20
253,0,0,0,0,0,0,0
254,346,172,11,0,101,3,26
255,248,178,4,0,102,3,22
256,316,124,2,1,65,1,25
257,240,199,9,0,20,6,26
258,310,163,12,0,16,1,32
259,324,121,16,1,61,5,76
260,368,252,30,1,8,10,36
261,339,254,21,1,22,12,37
262,343,256,13,2,27,5,42
263,228,133,32,1,4,1,7
264,341,257,16,2,15,6,23
265,343,276,7,0,128,3,24
266,413,162,33,1,35,2,32
267,244,254,55,0,8,3,25
268,287,186,5,1,69,1,28
269,432,202,7,0,93,2,14
270,321,410,9,1,208,10,24
271,261,208,4,0,208,3,22
272,339,189,27,0,1,3,25
273,337,159,18,1,68,3,20
274,285,241,23,0,9,1,25
275,341,165,18,1,15,0,33
276,251,295,12,1,11,5,12
277,320,263,9,2,5,3,19
278,410,299,18,0,9,1,41
279,318,191,8,2,5,5,14
280,243,175,23,0,93,1,18
281,270,159,19,1,75,4,21
282,308,266,24,0,82,1,23
283,375,214,15,0,52,2,20
284,273,199,27,0,41,2,15
285,383,249,15,1,17,6,42
286,403,353,25,5,96,0,31
287,589,391,22,4,12,1,44
288,511,294,23,1,45,2,44
289,384,377,14,0,25,4,41
290,457,285,14,1,14,2,43
291,478,376,17,6,25,1,56
292,408,417,18,0,20,1,39
293,301,350,20,1,20,2,38
294,433,396,21,0,13,1,45
Total,94470,79497,6454,342,17085,1227,6282
