,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,TMC,,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,332,376,14,0,30,1,58
1,314,230,3,0,26,2,42
2,124,489,6,0,5,0,60
3,72,160,3,0,22,0,10
4,280,240,1,0,14,1,40
5,222,201,4,0,35,0,20
6,402,344,2,0,11,2,51
7,408,357,20,0,6,2,54
8,167,227,21,0,16,1,26
9,447,266,28,0,60,1,50
10,325,368,24,0,92,2,26
11,248,295,6,0,83,1,40
12,98,414,7,0,5,18,24
13,206,388,4,0,52,3,40
14,288,258,20,0,109,1,35
15,114,270,42,0,131,1,29
16,349,313,31,0,30,2,79
17,188,291,13,0,20,6,19
18,240,401,13,0,47,8,38
19,212,185,11,0,42,2,21
20,272,188,11,0,32,1,23
21,411,248,18,0,88,7,31
22,291,149,9,0,114,1,20
23,152,329,6,0,44,4,30
24,290,228,6,0,43,2,20
25,204,173,4,0,19,0,20
26,112,363,19,0,152,3,43
27,228,122,2,0,15,3,19
28,464,390,9,0,17,5,36
29,193,193,10,0,83,2,39
30,284,185,2,0,227,0,35
31,218,343,8,0,183,2,44
32,107,167,3,0,74,2,15
33,310,298,4,0,72,2,50
34,349,307,12,0,34,2,35
35,286,427,28,0,14,13,29
36,229,382,10,0,16,5,34
37,151,451,20,0,90,0,27
38,73,192,5,0,37,0,27
39,293,329,16,0,27,1,43
40,184,206,10,0,39,4,15
41,329,373,10,0,15,1,36
42,266,199,2,0,97,6,28
43,144,153,12,0,107,3,14
44,217,174,16,0,69,3,15
45,275,142,12,0,101,2,18
46,37,33,4,0,32,1,1
47,284,152,21,0,186,1,26
48,176,146,14,0,207,1,27
49,455,192,28,0,150,1,39
50,262,148,20,0,207,0,49
51,221,234,4,0,49,4,26
52,369,320,27,0,57,4,34
53,296,217,6,0,159,3,21
54,369,286,14,0,56,5,22
55,315,215,18,0,256,2,35
56,104,235,34,0,232,4,15
57,149,246,23,0,155,1,13
58,446,280,36,0,226,1,44
59,289,172,18,0,49,4,15
60,208,297,23,0,57,10,27
61,129,125,12,0,24,6,13
62,335,188,34,0,83,0,31
63,314,201,11,0,29,0,41
64,512,258,7,0,31,1,30
65,430,383,39,0,71,4,34
66,311,329,26,0,36,5,15
67,276,316,26,0,70,7,32
68,341,351,16,0,34,1,34
69,168,310,17,0,145,1,45
70,274,334,11,0,73,1,64
71,250,148,6,0,44,2,31
72,221,231,8,0,78,3,30
73,404,485,34,0,9,6,72
74,251,282,15,0,12,1,13
75,189,264,45,0,58,1,31
76,264,342,33,0,39,0,33
77,361,449,6,0,53,1,50
78,324,382,13,0,52,1,33
79,240,400,15,0,77,3,31
80,384,206,19,0,68,3,48
81,362,301,4,0,34,2,79
82,158,140,5,0,64,0,10
83,337,328,7,0,2,2,32
84,223,215,3,0,1,1,21
85,235,367,29,0,4,2,30
86,219,294,23,0,5,9,37
87,316,284,6,0,18,0,32
88,265,171,4,0,23,1,25
89,106,123,0,0,53,0,16
90,237,248,16,0,91,9,31
91,304,150,13,0,94,1,50
92,250,225,5,0,41,1,37
93,384,292,21,0,24,0,70
94,275,324,6,0,6,1,34
95,263,162,2,0,21,0,14
96,261,69,4,0,91,0,14
97,360,369,13,0,15,3,55
98,136,303,1,0,19,1,23
99,179,285,11,0,2,1,23
100,294,537,5,0,0,2,48
101,185,556,2,0,17,5,28
102,140,210,3,0,90,1,28
103,309,465,2,0,7,4,60
104,226,283,5,0,4,1,26
105,302,321,1,0,13,2,61
106,288,284,1,0,66,1,39
107,170,299,3,0,32,1,13
108,378,337,14,0,133,1,30
109,237,294,8,0,32,3,26
110,199,435,6,0,72,1,37
111,210,232,4,0,32,1,27
112,458,174,1,0,21,2,49
113,231,481,9,0,0,4,21
114,241,227,6,0,13,1,17
115,478,383,17,0,39,6,41
116,447,253,12,0,3,9,26
117,228,352,8,0,24,3,20
118,349,329,19,0,49,22,34
119,246,278,23,0,25,8,31
120,299,307,14,0,9,1,14
121,264,340,17,0,5,0,25
122,228,333,11,0,89,4,27
123,377,514,15,0,21,9,47
124,407,372,27,0,35,10,34
125,327,383,6,0,82,3,39
126,385,455,15,0,60,6,45
127,283,324,13,0,20,7,23
128,367,384,13,0,25,1,22
129,257,317,6,0,44,3,23
130,199,241,12,0,25,4,17
131,260,189,11,0,35,3,27
132,562,369,17,0,119,9,44
133,580,311,22,0,76,7,36
134,519,449,15,0,36,2,57
135,584,365,16,0,84,3,38
136,516,265,17,0,60,6,32
137,319,166,24,0,38,8,18
138,273,207,25,0,38,18,19
139,256,352,25,0,20,14,19
140,277,343,13,0,6,0,16
141,232,293,9,0,10,2,32
142,486,253,33,0,18,2,41
143,262,277,31,0,14,4,35
144,267,348,21,0,29,7,22
145,363,271,29,0,17,4,27
146,178,236,8,0,5,0,10
147,320,258,18,0,43,1,20
148,170,231,25,0,8,4,15
149,266,320,26,0,28,3,33
150,323,565,25,0,2,9,22
151,366,364,35,0,14,4,37
152,269,286,16,0,30,7,20
153,569,280,29,0,15,1,42
154,309,422,29,0,9,5,29
155,209,200,15,0,22,2,42
156,324,278,16,0,26,6,27
157,157,202,11,0,10,0,5
158,225,430,30,0,9,3,21
159,278,266,41,0,39,9,32
160,252,311,22,0,26,11,39
161,213,349,28,0,29,5,30
162,331,494,18,0,43,11,43
163,357,534,14,0,16,4,37
164,178,200,16,0,7,7,23
165,283,357,23,0,3,20,15
166,170,167,15,0,23,6,23
167,164,254,26,0,21,13,24
168,116,200,8,0,22,1,17
169,133,206,21,0,16,12,10
170,122,336,20,0,30,8,18
171,135,239,20,0,7,9,18
172,92,226,10,0,28,6,17
173,153,279,13,0,41,7,33
174,121,192,16,0,15,0,13
175,165,331,20,0,24,27,24
176,414,197,4,0,83,4,28
177,354,271,18,0,53,12,30
178,117,240,20,0,24,1,19
179,108,231,29,0,30,6,20
180,174,231,15,0,111,10,24
181,233,414,18,0,12,11,22
182,173,246,19,0,100,3,38
183,210,347,23,0,34,22,27
184,160,167,13,0,28,8,26
185,328,445,10,0,20,4,25
186,274,230,22,0,36,4,23
187,296,334,19,0,68,1,31
188,195,274,4,0,40,0,21
189,271,255,11,0,55,1,24
190,346,316,17,0,39,0,57
191,402,347,74,0,79,3,33
192,145,323,28,0,166,2,22
193,184,122,5,0,45,1,13
194,333,298,6,0,69,3,27
195,283,252,27,0,190,4,23
196,453,318,5,0,75,5,67
197,466,329,1,0,61,4,42
198,497,313,22,0,38,4,37
199,370,343,9,0,161,1,34
200,450,307,10,0,71,0,37
201,281,221,2,0,177,1,28
202,443,149,0,0,55,1,29
203,131,210,26,0,224,2,11
204,335,204,4,0,139,1,24
205,200,224,4,0,145,0,30
206,169,276,5,0,133,2,27
207,447,279,9,0,81,1,43
208,267,230,5,0,28,0,26
209,202,233,11,0,30,9,16
210,274,241,19,0,19,10,20
211,224,198,4,0,25,2,26
212,225,333,31,0,66,5,30
213,276,214,9,0,33,1,48
214,297,412,18,0,65,0,19
215,209,326,10,0,72,2,30
216,493,148,8,0,58,1,51
217,252,190,17,0,40,0,37
218,299,439,10,0,21,2,23
219,359,271,6,0,21,0,29
220,218,139,4,0,22,1,9
221,323,423,14,0,55,2,37
222,470,370,9,0,45,2,21
223,234,355,7,0,51,2,15
224,324,295,16,0,27,1,25
225,110,329,28,0,70,0,31
226,419,292,5,0,100,2,38
227,168,192,2,0,31,2,17
228,354,282,8,0,114,0,42
229,455,302,5,0,117,0,25
230,182,188,5,0,34,2,19
231,314,256,7,0,47,3,19
232,420,350,6,0,150,1,39
233,216,154,3,0,117,2,24
234,269,261,15,0,5,5,29
235,211,239,17,0,5,3,22
236,414,314,11,0,7,4,23
237,398,501,14,0,6,6,37
238,249,319,14,0,5,5,22
239,227,256,10,0,19,0,12
240,287,433,8,0,32,3,17
241,187,229,3,0,10,1,8
242,243,271,3,0,10,1,21
243,299,309,5,0,35,3,21
244,139,172,11,0,0,1,12
245,438,394,20,0,0,1,37
246,312,329,13,0,17,2,29
247,150,120,5,0,11,3,9
248,266,351,11,0,14,3,21
249,228,256,11,0,5,0,9
250,277,279,3,0,75,1,22
251,176,262,6,0,117,3,28
252,244,376,11,0,67,4,39
253,237,274,11,0,27,5,31
254,293,159,22,0,95,1,26
255,179,296,6,0,64,2,27
256,286,265,9,0,34,4,23
257,298,253,0,0,60,3,38
258,201,162,2,0,29,1,19
259,330,304,40,0,65,3,26
260,268,350,17,0,34,7,31
261,167,177,5,0,6,3,16
262,218,242,5,0,19,5,12
263,202,172,18,0,26,1,18
264,237,336,8,0,18,2,16
265,220,366,24,0,12,2,20
266,207,326,7,0,47,6,46
267,270,181,10,0,45,0,27
268,129,185,2,0,26,1,16
269,394,389,26,0,53,1,44
270,227,392,5,0,9,2,31
271,281,207,1,0,31,5,20
272,321,582,10,0,3,1,57
273,276,465,36,0,3,5,59
274,350,220,5,0,40,0,26
275,249,418,37,0,29,0,15
276,163,216,16,0,29,0,5
277,189,491,11,0,36,2,32
278,273,374,17,0,58,1,14
279,386,451,9,0,70,2,38
280,219,184,2,0,26,1,12
281,389,345,9,0,77,1,21
282,404,354,11,0,103,0,29
283,217,222,4,0,119,0,19
284,328,191,8,0,64,1,13
285,351,251,1,0,71,0,39
286,89,170,2,0,33,0,9
287,64,81,3,0,58,0,8
288,323,148,11,0,121,2,21
289,299,317,24,0,29,1,34
290,137,379,21,0,51,1,33
291,404,430,18,0,109,2,27
292,319,346,29,0,73,2,52
293,215,273,27,0,48,0,31
294,304,483,21,0,101,0,33
295,193,282,6,0,46,0,29
296,244,378,27,0,110,2,30
297,468,479,12,0,30,5,39
298,271,347,18,0,82,4,60
Total,81838,86221,4163,0,15574,977,8774
