,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,416,169,22,12,2,6,15
1,261,211,27,25,3,17,11
2,195,327,30,23,1,3,23
3,143,563,12,4,0,1,13
4,276,166,14,5,1,3,13
5,380,367,35,16,4,17,29
6,324,194,41,32,0,5,12
7,326,195,35,26,4,6,15
8,309,226,26,30,0,2,11
9,254,312,13,12,2,14,13
10,347,252,40,12,2,4,18
11,327,363,21,21,3,12,15
12,236,255,9,34,2,26,11
13,251,263,14,7,3,17,7
14,314,255,20,15,2,20,17
15,298,323,30,10,5,22,20
16,209,325,17,1,0,10,9
17,300,354,22,4,2,3,10
18,400,290,19,11,0,7,16
19,287,275,15,15,1,10,22
20,296,403,35,15,1,25,9
21,345,251,10,9,0,7,8
22,347,195,5,2,1,0,7
23,324,271,44,20,1,2,12
24,328,255,23,10,1,21,13
25,408,414,26,34,4,7,26
26,277,298,48,14,2,14,14
27,289,236,15,11,0,3,16
28,268,274,10,8,0,19,10
29,268,267,10,17,1,12,8
30,269,442,20,2,2,16,8
31,286,358,28,6,1,33,13
32,241,306,40,10,3,21,21
33,182,174,21,8,3,7,12
34,368,546,44,15,4,16,21
35,344,485,50,18,6,17,24
36,365,395,31,24,0,13,20
37,353,542,26,4,3,6,12
38,329,388,21,6,1,7,14
39,372,361,7,2,3,10,13
40,441,382,25,13,2,5,17
41,135,251,14,0,1,2,4
42,327,454,55,33,5,15,12
43,353,177,7,6,0,1,17
44,507,192,7,5,0,0,39
45,403,206,7,3,1,0,7
46,279,310,17,9,5,5,10
47,211,235,14,8,2,9,7
48,193,190,9,24,0,7,6
49,325,384,13,24,1,8,14
50,414,388,15,27,1,12,15
51,396,431,49,28,6,10,34
52,299,336,20,28,2,7,24
53,269,288,18,33,3,11,10
54,329,345,60,27,0,21,17
55,305,368,37,45,4,8,23
56,325,406,12,49,4,22,31
57,260,267,10,63,0,13,17
58,115,179,11,18,1,12,6
59,276,382,33,20,1,9,17
