,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,CPI(M),,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,299,382,50,0,2,9,9
1,288,165,13,0,1,1,15
2,298,374,29,0,2,4,10
3,226,257,7,0,0,1,8
4,347,373,21,0,0,6,16
5,405,461,14,0,5,9,9
6,215,272,44,0,2,1,11
7,328,442,29,0,4,2,31
8,336,251,18,0,1,2,25
9,336,281,14,0,5,3,12
10,190,202,4,0,1,1,7
11,275,262,13,0,1,3,27
12,145,358,24,0,0,3,22
13,191,372,25,0,1,5,21
14,379,468,15,0,0,7,7
15,356,500,20,0,0,7,9
16,330,523,14,0,0,13,8
17,246,268,27,0,1,4,11
18,253,241,7,0,0,2,16
19,278,338,18,0,4,12,12
20,292,258,18,0,0,0,6
21,249,437,9,0,1,23,15
22,495,564,35,0,5,6,25
23,491,458,22,0,16,5,18
24,415,421,23,0,2,17,12
25,204,281,14,0,2,7,6
26,442,572,22,0,4,5,17
27,425,393,8,0,4,0,19
28,285,384,6,0,4,5,13
29,240,296,21,0,4,3,16
30,252,243,13,0,0,9,7
31,325,535,29,0,2,2,7
32,244,392,13,0,1,3,21
33,326,324,23,0,5,15,14
34,286,300,11,0,3,3,8
35,264,284,5,0,0,2,13
36,283,546,18,0,1,13,15
37,252,246,16,0,2,9,11
38,324,383,22,0,1,6,18
39,272,231,10,0,2,4,16
40,258,359,41,0,3,8,12
41,265,294,17,0,1,0,4
42,360,452,72,0,4,6,20
43,237,297,15,0,0,2,3
44,247,221,25,0,1,4,7
45,336,495,57,0,11,0,19
46,260,446,34,0,21,2,13
47,353,435,32,0,3,5,19
48,348,360,20,0,2,4,9
49,330,292,15,0,4,3,21
50,198,193,45,0,1,0,19
51,422,501,28,0,3,6,25
52,444,507,60,0,3,11,35
53,267,359,34,0,18,7,27
54,184,246,29,0,5,7,23
55,373,409,48,0,8,8,29
56,212,227,19,0,6,6,8
57,222,334,37,0,5,20,19
58,257,397,34,0,7,8,23
59,187,247,18,0,4,5,11
60,313,282,45,0,5,5,28
61,237,286,40,0,2,0,13
62,394,465,57,0,14,8,24
63,293,312,54,0,8,5,24
64,309,464,53,0,4,16,22
65,362,342,16,0,1,14,29
66,191,160,10,0,0,2,8
67,295,321,29,0,3,7,14
68,343,314,17,0,0,3,8
69,239,409,11,0,1,14,13
70,269,247,11,0,0,4,9
71,216,270,17,0,3,10,11
72,219,351,22,0,1,11,10
73,206,196,10,0,3,3,8
74,295,205,35,0,2,3,12
75,384,319,37,0,7,6,21
76,415,626,28,0,0,8,22
77,313,284,11,0,0,4,7
78,216,318,6,0,1,4,7
79,337,226,20,0,1,11,27
80,197,410,26,0,2,4,18
81,293,445,25,0,1,10,50
82,298,323,12,0,4,1,45
83,304,276,15,0,0,8,20
84,387,399,13,0,1,4,21
85,311,223,30,0,1,6,8
86,607,377,8,0,1,8,6
87,519,330,13,0,2,3,12
88,428,544,18,0,14,14,9
89,292,233,10,0,0,7,9
90,425,340,46,0,4,4,15
91,261,381,33,0,1,14,9
92,311,415,36,0,7,4,18
93,375,366,15,0,8,3,13
94,414,473,37,0,8,5,25
95,408,379,19,0,6,20,14
96,350,415,41,0,5,17,13
97,292,371,14,0,0,4,13
98,343,409,13,0,6,14,8
99,225,289,14,0,3,8,10
100,250,343,9,0,3,5,72
101,379,420,25,0,17,6,51
102,302,349,13,0,2,3,12
103,384,283,10,0,1,5,11
104,428,318,69,0,2,10,12
105,290,223,6,0,21,4,14
106,220,426,15,0,0,5,10
107,320,306,22,0,0,3,15
108,216,209,13,0,1,6,5
109,381,488,11,0,3,4,13
110,426,536,21,0,6,13,58
111,279,228,23,0,0,3,17
112,228,282,54,0,0,1,16
113,288,266,33,0,2,5,6
114,253,319,36,0,4,16,11
115,281,411,15,0,4,3,8
116,304,310,20,0,1,5,20
117,211,270,38,0,1,1,44
118,207,306,33,0,0,3,13
119,301,317,17,0,1,3,22
120,209,250,43,0,0,1,11
121,359,621,14,0,5,3,34
122,108,202,5,0,0,2,9
123,137,72,2,0,29,4,3
124,350,560,23,0,2,6,13
125,328,353,88,0,0,4,17
126,368,260,22,0,4,3,26
127,193,236,34,0,0,7,9
128,94,136,28,0,1,2,6
129,174,186,27,0,3,1,10
130,362,212,24,0,4,5,31
131,99,147,39,0,2,5,3
132,424,377,134,0,1,2,12
133,287,425,19,0,0,6,21
134,309,443,8,0,3,3,14
135,368,272,14,0,0,1,18
136,353,423,21,0,1,2,13
137,221,204,6,0,1,0,8
138,319,384,13,0,0,0,20
139,278,281,19,0,1,2,11
140,210,233,6,0,0,5,16
141,297,295,12,0,2,2,11
142,271,304,8,0,2,2,14
143,400,480,10,0,1,2,12
144,268,333,20,0,0,3,2
145,359,602,31,0,2,2,7
146,261,176,6,0,6,3,16
147,200,223,6,0,2,5,8
148,340,205,5,0,14,5,6
149,217,240,9,0,4,4,8
150,457,455,23,0,8,14,29
151,222,279,20,0,3,4,21
152,200,367,22,0,0,2,11
153,273,353,26,0,9,6,32
154,183,280,10,0,4,9,10
155,164,293,4,0,3,11,13
156,278,462,34,0,6,10,25
157,243,381,26,0,17,1,32
158,446,315,18,0,34,5,13
159,424,386,8,0,118,6,20
160,410,365,40,0,78,4,19
161,429,274,16,0,80,4,16
162,330,414,18,0,43,1,17
163,229,262,30,0,7,5,10
164,206,228,10,0,4,6,20
165,244,368,32,0,8,8,14
166,468,323,6,0,28,7,19
167,377,256,7,0,7,6,10
168,162,222,21,0,4,8,14
169,261,261,14,0,9,2,15
170,499,456,15,0,48,2,8
171,435,342,31,0,21,1,37
172,364,305,4,0,64,1,11
173,307,237,69,0,2,6,29
174,248,304,32,0,3,3,14
175,80,70,1,0,9,0,1
176,411,309,19,0,3,33,12
177,375,358,18,0,99,9,19
178,258,246,12,0,52,5,10
179,262,373,15,0,3,10,7
180,346,365,18,0,30,6,15
181,242,292,8,0,2,3,8
182,222,240,14,0,1,8,8
