,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,TMC,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,429,230,25,19,17,2,36
1,385,249,28,21,20,8,31
2,368,385,1,21,20,20,42
3,418,238,16,31,23,13,41
4,318,144,25,6,17,2,12
5,255,146,17,7,14,6,22
6,318,272,6,7,33,12,21
7,341,249,16,10,23,14,25
8,274,166,13,8,10,2,25
9,193,142,12,80,31,12,39
10,265,205,5,92,23,12,75
11,215,163,3,58,24,17,32
12,271,597,4,50,15,5,28
13,163,105,9,99,12,3,34
14,114,89,4,81,18,3,25
15,195,132,7,54,15,3,35
16,410,398,24,19,37,9,28
17,351,201,12,22,75,3,28
18,187,128,6,13,46,1,22
19,365,275,37,27,66,7,37
20,314,375,12,62,23,7,49
21,333,254,35,9,22,6,38
22,331,219,9,12,17,3,12
23,308,232,23,75,38,20,47
24,297,295,10,72,64,7,54
25,239,259,8,17,49,15,44
26,278,173,9,91,49,7,57
27,328,202,20,18,48,10,26
28,220,131,11,26,12,8,14
29,359,250,20,26,69,15,42
30,358,186,8,12,14,10,38
31,290,199,13,34,79,9,29
32,263,219,14,8,40,11,28
33,161,123,13,7,35,2,14
34,247,164,7,25,46,7,30
35,290,253,23,36,41,16,32
36,312,175,14,15,37,10,29
37,77,99,3,8,8,1,18
38,435,224,49,26,43,12,35
39,157,161,4,75,24,3,29
40,103,93,7,39,16,4,24
41,243,267,15,68,43,8,45
42,253,76,14,222,13,8,57
43,244,161,21,127,45,15,50
44,260,192,22,51,37,11,36
45,258,90,17,163,13,2,33
46,329,195,14,111,67,20,43
47,205,91,10,118,20,5,54
48,134,65,9,70,8,4,40
49,359,260,35,66,20,8,48
50,356,297,44,28,31,9,43
51,365,397,45,24,23,11,35
52,354,357,43,12,28,13,39
53,334,198,16,130,68,6,36
54,200,163,7,99,28,12,51
55,262,264,21,123,29,7,36
56,373,287,22,117,37,12,60
57,250,80,10,173,16,1,40
58,211,96,6,111,43,7,42
59,334,126,5,161,27,7,62
60,194,105,16,35,24,11,26
61,239,137,14,64,40,7,27
62,270,98,11,149,19,4,69
63,292,89,15,135,26,7,57
64,341,164,18,76,51,8,54
65,415,304,17,19,23,9,34
66,157,99,11,107,6,4,32
67,159,48,6,86,12,3,20
68,226,94,18,13,25,5,26
69,219,180,11,13,32,4,23
70,356,303,54,22,36,9,36
71,295,369,42,18,9,12,31
72,318,256,33,24,11,6,47
73,294,232,34,16,43,6,32
74,407,312,20,36,34,9,42
75,229,215,10,9,1,28,35
76,194,70,6,104,11,0,46
77,247,201,20,39,46,19,56
78,170,77,4,79,16,7,53
79,238,195,9,63,6,4,26
80,190,138,5,95,34,14,34
81,201,104,13,92,14,5,44
82,304,177,40,46,9,1,31
83,300,164,20,14,6,2,23
84,285,159,19,143,26,10,63
85,294,235,24,57,33,12,50
86,397,272,41,52,29,12,57
87,367,265,30,56,33,18,48
88,69,28,0,8,4,7,7
89,331,410,18,14,24,7,18
90,253,294,32,22,56,14,31
91,456,423,26,29,10,5,44
92,360,258,13,110,15,10,57
93,200,183,18,7,5,0,12
94,302,231,32,8,6,5,26
95,265,473,5,7,1,4,30
96,364,249,13,14,14,7,42
97,455,385,30,27,17,7,17
98,470,337,12,13,48,10,42
99,326,249,7,13,30,15,32
100,391,342,27,30,63,18,46
101,207,220,7,9,5,6,21
102,260,245,10,5,6,8,50
103,421,319,23,17,11,13,44
104,134,98,17,3,2,0,20
105,475,316,25,45,52,8,51
106,263,240,16,31,2,3,38
107,318,227,18,19,4,4,34
108,250,200,22,79,21,4,42
109,142,71,11,42,17,1,26
110,174,114,13,46,15,12,38
111,163,131,13,59,17,8,29
112,292,206,23,20,35,11,40
113,293,203,17,75,22,14,41
114,298,211,18,69,37,12,56
115,330,270,26,19,61,7,47
116,193,105,8,15,14,10,13
117,331,216,21,15,29,8,39
118,261,191,15,64,25,11,75
119,93,21,8,55,17,3,17
120,450,294,11,13,18,11,101
121,384,267,25,38,46,10,50
122,278,400,36,21,18,13,34
123,350,210,95,22,14,8,31
124,199,155,20,24,10,15,25
125,217,212,66,3,1,5,66
126,380,412,47,5,4,4,32
127,113,112,6,0,0,2,15
128,191,298,16,5,5,6,25
129,143,171,9,25,22,6,23
130,183,223,16,43,35,15,62
131,159,174,15,23,27,6,25
132,186,200,13,17,13,5,26
133,264,361,27,34,22,11,27
134,241,198,15,28,17,5,33
135,252,309,13,67,31,7,64
136,275,188,8,71,43,5,49
137,355,282,23,44,38,20,73
138,160,107,13,13,2,5,21
139,326,253,34,20,8,12,35
140,275,223,20,15,1,7,32
141,262,213,20,13,4,4,27
142,260,295,18,50,46,21,56
143,274,345,33,19,6,12,38
144,288,168,25,6,0,12,19
