,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,VCK,,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,228,188,3,0,136,0,12
1,282,329,18,0,5,1,24
2,254,262,25,0,64,1,12
3,251,302,18,0,69,5,12
4,261,286,22,0,51,3,12
5,197,285,19,0,50,2,23
6,207,177,19,0,68,1,19
7,134,292,6,0,33,2,18
8,154,253,32,0,79,1,11
9,224,248,12,0,5,1,16
10,227,247,15,0,66,1,29
11,192,398,21,0,82,2,26
12,153,418,1,0,62,0,11
13,194,341,8,0,33,0,28
14,375,459,14,0,8,7,40
15,157,169,0,0,0,3,19
16,206,343,16,0,1,0,20
17,168,422,19,0,43,2,28
18,388,418,33,0,54,4,31
19,300,342,35,0,7,2,53
20,274,424,59,0,21,2,44
21,181,303,36,0,257,0,29
22,259,148,18,0,292,1,21
23,135,297,4,0,117,1,16
24,191,262,108,0,26,4,21
25,196,354,49,0,91,3,15
26,314,375,9,0,35,0,37
27,74,170,14,0,44,0,7
28,159,249,17,0,63,0,18
29,123,304,22,0,44,0,20
30,200,236,26,0,269,2,20
31,205,183,26,0,25,1,14
32,92,156,4,0,358,1,18
33,109,183,11,0,207,0,15
34,148,156,52,0,205,2,16
35,261,352,9,0,143,2,42
36,129,291,5,0,341,4,31
37,264,208,49,0,20,3,15
38,228,209,18,0,290,3,33
39,204,218,15,0,18,13,18
40,228,347,6,0,32,1,42
41,385,246,45,0,5,3,48
42,334,307,34,0,29,1,28
43,367,439,48,0,18,1,29
44,183,344,14,0,52,2,26
45,268,304,44,0,300,2,46
46,375,322,18,0,26,10,25
47,257,371,23,0,1,2,7
48,350,500,25,0,15,4,14
49,189,209,150,0,197,1,23
50,222,100,16,0,361,3,18
51,186,248,15,0,17,7,19
52,268,275,11,0,24,2,18
53,99,146,3,0,265,0,11
54,229,313,53,0,4,2,13
55,91,425,9,0,85,3,8
56,116,528,7,0,164,2,26
57,286,479,32,0,45,1,31
58,65,158,3,0,272,1,12
59,50,192,9,0,123,1,19
60,126,101,16,0,3,1,18
61,172,205,15,0,259,0,16
62,167,332,55,0,29,5,18
63,175,358,5,0,22,1,18
64,514,426,52,0,1,4,22
65,314,327,42,0,9,4,36
66,250,257,7,0,29,2,22
67,159,297,13,0,15,2,32
68,231,229,48,0,5,2,22
69,167,340,1,0,44,1,12
70,230,206,4,0,53,0,13
71,209,301,18,0,4,7,18
72,135,185,25,0,2,2,15
73,171,311,21,0,85,2,12
74,216,422,20,0,64,2,10
75,296,424,47,0,38,1,35
76,381,356,22,0,98,1,52
77,332,523,10,0,118,8,42
78,218,247,49,0,10,1,23
79,146,355,24,0,139,5,18
80,284,420,20,0,21,1,65
81,45,197,6,0,113,0,7
82,232,390,48,0,118,1,19
83,428,446,14,0,7,6,35
84,168,228,31,0,24,2,15
85,317,386,14,0,46,3,55
86,292,287,20,0,12,0,13
87,295,328,15,0,5,5,21
88,471,292,125,0,4,2,24
89,261,296,38,0,37,1,20
90,244,234,52,0,41,1,12
91,148,377,7,0,256,2,23
92,198,216,6,0,87,0,14
93,373,316,115,0,65,7,49
94,113,156,6,0,227,1,10
95,222,282,20,0,60,4,13
96,37,118,5,0,480,2,10
97,138,143,31,0,257,1,26
98,226,307,213,0,2,3,27
99,295,425,122,0,2,3,11
100,227,751,17,0,4,1,19
101,189,394,22,0,73,3,15
102,253,318,13,0,208,2,19
103,261,674,18,0,7,0,22
104,207,483,10,0,15,1,17
105,250,253,18,0,21,3,22
106,214,245,18,0,28,6,25
107,294,505,14,0,0,1,14
108,191,367,16,0,2,1,17
109,222,601,13,0,17,7,21
110,202,252,33,0,108,2,25
111,167,305,12,0,43,6,22
112,475,411,19,0,45,6,35
113,256,289,26,0,41,9,41
114,297,276,22,0,61,15,51
115,228,259,21,0,48,6,24
116,317,327,22,0,139,4,33
117,558,263,22,0,7,2,19
118,208,260,10,0,74,5,17
119,201,397,6,0,34,2,18
120,256,516,26,0,82,9,30
121,314,346,15,0,6,4,16
122,127,223,18,0,642,5,31
123,102,190,12,0,97,4,12
124,208,258,19,0,79,4,17
125,307,264,12,0,78,2,26
126,255,243,34,0,21,0,15
127,188,184,22,0,141,3,14
128,254,163,7,0,175,0,10
129,251,219,5,0,140,0,20
130,335,262,8,0,204,1,32
131,257,148,3,0,188,1,23
132,457,120,95,0,5,1,35
133,450,396,21,0,105,2,36
134,358,275,13,0,66,1,47
135,208,353,18,0,35,8,32
136,373,230,9,0,24,4,25
137,274,303,25,0,2,0,25
