,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,VCK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,512,347,34,15,24,17,57
1,328,215,35,14,20,11,23
2,233,170,13,8,20,18,22
3,449,324,29,17,22,6,48
4,447,246,16,5,22,14,26
5,432,245,20,9,27,13,37
6,389,242,42,13,19,14,19
7,205,112,9,6,14,10,15
8,494,248,21,16,12,36,25
9,401,226,20,23,13,17,26
10,335,327,19,16,14,23,25
11,377,220,18,8,9,2,12
12,478,369,25,19,11,7,46
13,496,336,17,31,5,13,31
14,494,314,17,18,17,11,32
15,297,168,9,4,14,6,17
16,290,126,8,1,4,6,14
17,522,317,24,32,8,10,55
18,233,186,5,1,2,3,11
19,349,177,16,11,10,4,20
20,396,309,18,18,9,23,24
21,477,383,27,5,9,6,30
22,397,336,21,3,2,9,39
23,446,325,18,23,14,10,36
24,444,269,19,16,17,19,25
25,419,348,17,1,7,4,21
26,373,289,11,29,7,12,27
27,452,336,15,3,6,6,32
28,525,234,20,15,17,14,33
29,376,211,13,6,5,11,24
30,305,160,12,12,6,10,19
31,380,227,8,6,11,10,20
32,380,243,14,7,10,9,10
33,251,190,7,25,14,12,24
34,268,209,24,41,17,26,27
35,221,176,8,45,10,18,16
36,468,240,20,14,11,10,30
37,357,209,17,11,10,7,25
38,574,253,24,20,8,5,36
39,296,180,21,6,10,7,14
40,254,168,25,8,14,9,18
41,346,176,8,11,6,2,18
42,379,244,27,7,2,2,19
43,534,282,8,19,25,14,20
44,306,178,5,17,1,12,25
45,245,176,9,5,14,18,13
46,472,375,28,24,8,7,39
47,530,223,17,8,29,11,30
48,344,174,19,33,20,8,26
49,427,216,32,23,17,12,15
50,325,206,12,21,12,8,26
51,330,226,7,15,25,13,19
52,368,253,6,14,13,7,29
53,355,197,8,18,12,5,31
54,299,143,11,15,14,10,34
55,468,283,26,18,19,17,29
56,382,204,15,11,15,6,26
57,263,147,11,10,5,5,25
58,331,160,13,13,13,7,20
59,377,230,16,8,14,8,18
60,464,277,26,12,27,11,35
61,405,272,17,17,12,8,22
62,435,188,6,12,12,4,14
63,597,281,24,20,25,17,40
64,540,205,19,14,23,12,34
65,465,243,19,9,46,15,40
66,558,279,29,7,35,17,45
67,398,320,41,13,10,13,45
68,380,332,61,19,16,25,35
69,341,264,26,42,46,7,40
70,454,220,31,9,14,18,16
71,261,105,18,4,19,9,13
72,551,315,16,12,31,11,28
73,266,190,11,5,4,9,23
74,176,136,13,3,6,9,10
75,375,251,31,2,11,11,21
76,361,259,23,12,16,7,30
77,523,299,26,1,5,8,30
78,266,193,11,3,6,6,18
79,236,191,22,4,9,7,16
80,426,263,30,7,10,17,33
81,339,289,20,6,11,14,30
82,329,233,11,3,22,15,18
83,366,243,15,4,6,11,17
84,547,278,23,5,14,15,31
85,555,244,22,1,12,14,29
86,230,260,28,11,3,6,21
87,479,228,17,6,5,17,28
88,392,233,3,3,23,54,13
89,355,213,21,7,22,24,26
90,409,224,9,6,10,25,22
91,327,138,5,3,11,1,15
92,280,118,31,4,11,3,12
93,264,137,10,4,25,4,10
94,305,154,10,5,26,8,20
95,522,194,6,4,7,5,21
96,600,202,5,8,6,3,19
97,530,227,35,9,22,12,20
98,511,154,21,9,9,6,20
99,466,247,10,5,16,25,27
100,516,258,19,11,24,20,33
101,332,239,13,9,10,19,18
102,363,206,28,23,23,16,24
103,332,187,28,12,21,27,22
104,466,308,20,14,12,13,53
105,161,66,0,2,1,3,3
106,350,167,18,5,9,9,30
107,227,146,6,6,2,2,13
108,318,268,9,1,3,2,33
109,291,238,8,1,5,8,18
110,299,146,27,1,6,3,21
111,336,202,24,3,6,7,17
112,254,213,11,2,20,6,10
113,416,280,30,7,7,13,26
114,354,263,16,8,17,14,36
115,463,246,20,15,16,15,42
116,498,261,29,0,2,10,70
117,462,273,46,2,11,12,63
118,311,195,14,3,6,8,20
119,239,138,9,7,14,4,15
120,421,199,14,6,9,11,19
121,466,191,8,7,10,4,38
122,370,163,5,2,2,6,15
123,575,347,14,23,9,20,29
124,399,222,30,41,22,17,27
125,187,145,9,4,4,7,16
126,255,178,9,10,8,3,21
127,412,174,18,14,8,6,21
128,407,303,25,15,16,18,15
129,340,218,8,12,18,14,23
130,613,224,22,6,12,8,15
131,426,241,16,8,20,5,28
132,429,245,17,11,8,5,38
133,280,289,8,3,0,6,27
134,280,332,9,3,4,3,8
135,475,255,2,1,7,4,12
136,372,233,14,3,4,7,29
137,360,229,18,1,2,14,42
138,284,273,12,5,2,7,23
139,372,291,15,11,3,21,16
140,310,325,22,38,9,11,49
141,532,313,19,8,9,13,28
142,573,251,27,6,2,19,23
143,470,141,2,1,5,7,18
144,284,99,1,1,3,0,9
145,348,129,0,0,2,13,8
146,393,79,0,1,1,10,6
147,469,198,9,3,7,10,18
148,613,256,11,3,7,15,20
149,539,188,4,0,5,7,14
150,564,192,15,4,4,4,21
151,551,183,2,2,2,11,12
152,507,231,8,11,6,6,25
153,598,240,18,2,12,6,39
154,323,166,8,9,7,9,19
155,415,327,23,10,7,31,30
156,592,181,7,0,7,13,19
157,316,133,3,2,8,11,20
158,421,216,15,9,0,17,25
159,502,194,11,2,6,23,22
160,253,166,21,15,15,13,25
161,364,228,20,21,21,14,23
162,327,297,25,31,24,19,49
163,361,152,12,6,7,2,16
164,316,334,13,34,10,20,28
165,496,193,7,6,11,10,11
166,231,128,8,16,8,4,13
167,301,144,9,4,11,3,12
168,136,94,10,9,8,4,14
169,356,259,26,19,19,22,31
170,8,9,0,2,0,0,5
171,489,321,21,24,21,11,34
172,515,211,19,8,20,9,34
173,427,106,14,9,8,4,24
174,319,140,11,12,19,7,17
