,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,"['ADMK', 'RPI']",DMK,TMC,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,108,351,12,8,21,3,12
1,125,319,12,3,3,5,7
2,287,380,15,15,49,6,33
3,156,394,27,15,36,9,22
4,161,411,14,16,25,22,23
5,278,419,11,6,99,8,21
6,248,543,19,17,24,12,30
7,263,199,31,12,28,9,15
8,274,332,16,22,17,20,34
9,294,336,30,20,38,4,29
10,256,240,15,18,14,8,13
11,327,396,6,9,135,4,40
12,270,335,20,8,63,8,36
13,129,209,10,4,8,3,10
14,67,151,3,3,6,4,11
15,73,155,7,5,8,3,9
16,304,305,18,8,145,8,40
17,208,360,40,14,109,8,33
18,263,293,14,19,145,9,62
19,291,213,13,14,123,0,40
20,121,205,14,4,55,2,18
21,139,372,17,13,65,7,36
22,181,257,26,4,103,2,35
23,187,267,30,5,100,0,28
24,150,277,18,6,48,10,17
25,288,376,10,5,132,3,30
26,177,296,18,7,33,13,28
27,374,518,12,13,4,7,37
28,194,402,31,25,63,9,30
29,119,176,20,19,29,11,26
30,275,301,13,10,121,1,28
31,227,363,35,20,81,10,37
32,160,351,15,6,17,4,12
33,298,453,29,12,36,2,21
34,237,305,15,14,16,1,17
35,180,293,4,6,28,1,12
36,141,289,10,14,22,7,27
37,223,322,18,5,52,9,37
38,258,408,10,5,64,3,30
39,439,539,16,7,23,1,30
40,427,512,11,2,77,4,40
41,291,282,13,12,57,9,28
42,276,412,18,13,19,17,37
43,408,392,22,9,49,4,21
44,229,339,12,6,1,4,17
45,203,428,21,3,1,1,13
46,363,604,36,4,44,1,56
47,363,419,21,26,78,9,37
48,312,501,35,6,144,0,29
49,139,225,7,3,22,1,19
50,264,460,23,29,33,9,55
51,271,473,27,25,60,14,25
52,482,274,2,3,2,1,22
53,244,503,23,12,27,14,28
54,253,381,27,13,32,14,38
55,240,278,12,12,109,4,29
56,197,342,17,11,61,17,26
57,227,401,16,20,29,13,32
58,303,381,24,23,45,25,53
59,210,474,32,14,18,8,41
60,243,437,29,19,39,14,34
61,245,369,35,23,26,13,33
62,216,357,4,3,20,7,19
63,139,141,11,8,6,11,18
64,77,124,4,2,5,9,10
65,405,269,20,19,23,3,62
66,288,358,24,13,27,23,35
67,385,371,37,19,52,21,48
68,301,388,28,15,54,11,47
69,213,281,6,3,0,4,12
70,178,328,12,8,3,10,26
71,334,481,31,11,27,11,36
72,223,469,19,7,27,6,24
73,237,265,21,15,27,13,22
74,318,443,28,1,19,13,31
75,71,93,12,4,20,4,11
76,347,460,15,5,6,6,23
77,119,189,9,11,10,1,16
78,232,323,29,6,0,4,24
