,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,"['INC', 'DMK']",,,PMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,163,119,0,0,1,0,14
1,314,201,0,0,0,0,36
2,263,197,0,0,2,0,23
3,258,225,0,0,0,0,23
4,330,387,0,0,1,0,39
5,316,261,0,0,4,0,33
6,283,239,0,0,0,0,39
7,379,281,0,0,0,0,34
8,480,280,0,0,0,0,47
9,350,243,0,0,3,0,53
10,145,139,0,0,0,0,21
11,323,393,0,0,1,0,66
12,251,307,0,0,1,0,73
13,260,189,0,0,0,0,36
14,295,289,0,0,2,0,50
15,300,410,0,0,4,0,55
16,312,227,0,0,1,0,61
17,185,209,0,0,1,0,400
18,331,284,0,0,0,0,154
19,269,221,0,0,2,0,118
20,148,91,0,0,0,0,87
21,230,264,0,0,2,0,73
22,218,239,0,0,2,0,59
23,334,324,0,0,1,0,145
24,377,265,0,0,1,0,96
25,364,282,0,0,1,0,118
26,302,215,0,0,0,0,123
27,197,221,0,0,4,0,101
28,402,354,0,0,0,0,73
29,335,393,0,0,0,0,41
30,244,339,0,0,0,0,37
31,305,378,0,0,0,0,39
32,361,193,0,0,0,0,64
33,185,175,0,0,0,0,69
34,428,389,0,0,1,0,76
35,339,434,0,0,2,0,57
36,337,340,0,0,1,0,28
37,459,446,0,0,1,0,49
38,326,291,0,0,1,0,66
39,514,333,0,0,1,0,41
40,545,274,0,0,1,0,45
41,260,192,0,0,1,0,14
42,416,279,0,0,2,0,30
43,320,348,0,0,5,0,38
44,243,249,0,0,1,0,31
45,276,358,0,0,1,0,39
46,258,242,0,0,1,0,39
47,494,284,0,0,2,0,41
48,278,357,0,0,7,0,34
49,310,217,0,0,3,0,15
50,390,174,0,0,0,0,30
51,281,360,0,0,1,0,43
52,150,101,0,0,0,0,9
53,349,409,0,0,2,0,45
54,218,276,0,0,0,0,14
55,191,194,0,0,3,0,23
56,190,250,0,0,3,0,21
57,256,210,0,0,0,0,26
58,92,119,0,0,2,0,6
59,254,183,0,0,0,0,33
60,214,227,0,0,0,0,20
61,290,328,0,0,1,0,50
62,233,274,0,0,4,0,35
63,321,369,0,0,1,0,24
64,339,521,0,0,0,0,42
65,153,145,0,0,0,0,13
66,344,341,0,0,3,0,33
67,347,267,0,0,0,0,35
68,261,431,0,0,1,0,26
69,233,283,0,0,0,0,24
70,231,278,0,0,1,0,27
71,319,321,0,0,0,0,33
72,100,271,0,0,0,0,13
73,429,355,0,0,3,0,51
74,266,307,0,0,0,0,18
75,172,246,0,0,0,0,8
76,204,146,0,0,2,0,17
77,395,397,0,0,1,0,44
78,448,380,0,0,0,0,60
79,264,372,0,0,1,0,23
80,232,208,0,0,0,0,41
81,267,178,0,0,1,0,35
82,444,428,0,0,0,0,28
83,307,380,0,0,2,0,52
84,278,273,0,0,0,0,16
85,293,180,0,0,1,0,22
86,304,322,0,0,0,0,37
87,551,379,0,0,1,0,35
88,460,295,0,0,2,0,56
89,214,341,0,0,3,0,25
90,196,217,0,0,1,0,17
91,304,314,0,0,1,0,53
92,191,239,0,0,0,0,23
93,358,545,0,0,4,0,50
94,205,255,0,0,0,0,21
95,352,410,0,0,4,0,52
96,362,401,0,0,0,0,29
97,268,446,0,0,0,0,28
98,240,287,0,0,3,0,27
99,234,338,0,0,0,0,22
100,248,185,0,0,1,0,18
101,159,243,0,0,0,0,19
102,316,297,0,0,2,0,20
103,322,176,0,0,2,0,18
104,273,333,0,0,1,0,19
105,165,150,0,0,6,0,5
106,442,391,0,0,3,0,34
107,218,261,0,0,0,0,22
108,386,398,0,0,0,0,22
109,216,141,0,0,0,0,17
110,586,438,0,0,0,0,29
111,203,134,0,0,0,0,19
112,401,242,0,0,2,0,27
113,495,361,0,0,1,0,27
114,374,277,0,0,4,0,30
115,258,180,0,0,2,0,11
116,235,96,0,0,0,0,8
117,440,425,0,0,2,0,42
118,294,256,0,0,2,0,30
119,211,246,0,0,0,0,15
120,290,300,0,0,2,0,38
121,226,383,0,0,3,0,28
122,176,218,0,0,1,0,17
123,258,240,0,0,1,0,42
124,395,350,0,0,1,0,30
125,204,202,0,0,1,0,27
126,424,505,0,0,2,0,46
127,212,350,0,0,2,0,32
128,279,277,0,0,4,0,14
129,300,280,0,0,4,0,20
130,321,289,0,0,8,0,23
131,277,252,0,0,3,0,16
132,269,284,0,0,0,0,25
133,323,342,0,0,0,0,22
134,354,378,0,0,0,0,29
135,220,205,0,0,0,0,18
136,228,224,0,0,0,0,15
137,730,102,0,0,1,0,8
138,363,209,0,0,1,0,19
139,503,372,0,0,0,0,17
140,353,234,0,0,1,0,9
141,387,318,0,0,1,0,30
142,299,250,0,0,1,0,21
143,430,224,0,0,0,0,15
144,589,292,0,0,1,0,25
145,370,302,0,0,1,0,38
146,138,398,0,0,0,0,32
147,389,207,0,0,1,0,33
148,342,207,0,0,1,0,17
149,288,209,0,0,2,0,25
150,288,226,0,0,1,0,19
151,341,287,0,0,2,0,38
152,444,273,0,0,1,0,30
153,270,276,0,0,0,0,14
154,305,303,0,0,1,0,38
155,276,145,0,0,0,0,22
156,365,315,0,0,0,0,18
157,232,161,0,0,0,0,31
158,388,443,0,0,1,0,54
159,438,274,0,0,1,0,42
160,332,290,0,0,1,0,49
161,291,309,0,0,4,0,17
162,401,333,0,0,1,0,26
163,371,266,0,0,2,0,32
164,475,405,0,0,1,0,36
165,288,261,0,0,3,0,23
166,303,373,0,0,3,0,30
167,374,381,0,0,6,0,28
168,395,414,0,0,12,0,36
169,376,320,0,0,0,0,20
170,454,505,0,0,0,0,38
171,452,435,0,0,1,0,35
172,300,344,0,0,1,0,11
173,247,260,0,0,0,0,18
174,369,213,0,0,0,0,22
175,222,275,0,0,5,0,31
176,330,298,0,0,1,0,26
177,303,471,0,0,1,0,34
178,390,213,0,0,2,0,33
179,311,213,0,0,2,0,29
180,242,260,0,0,2,0,33
181,648,325,0,0,2,0,48
182,252,319,0,0,1,0,30
183,331,280,0,0,2,0,41
184,612,375,0,0,1,0,37
185,380,476,0,0,6,0,33
186,250,208,0,0,7,0,22
187,446,121,0,0,1,0,16
188,243,238,0,0,0,0,24
189,389,217,0,0,0,0,16
190,119,364,0,0,3,0,16
191,285,565,0,0,9,0,21
192,618,339,0,0,0,0,24
193,419,367,0,0,0,0,44
194,233,213,0,0,0,0,21
195,346,347,0,0,1,0,19
196,396,332,0,0,0,0,26
197,469,269,0,0,0,0,35
198,310,205,0,0,1,0,15
199,300,329,0,0,1,0,42
200,314,145,0,0,1,0,25
201,242,362,0,0,1,0,37
202,282,318,0,0,1,0,39
203,299,285,0,0,0,0,47
204,312,356,0,0,3,0,43
205,258,150,0,0,0,0,23
206,456,360,0,0,2,0,33
207,275,269,0,0,0,0,19
208,340,494,0,0,0,0,35
209,478,312,0,0,1,0,50
210,248,305,0,0,0,0,25
211,402,455,0,0,0,0,36
212,414,529,0,0,1,0,37
213,217,473,0,0,1,0,28
214,397,354,0,0,2,0,25
215,373,330,0,0,0,0,33
216,469,139,0,0,1,0,21
217,545,257,0,0,1,0,49
218,290,188,0,0,0,0,24
219,407,318,0,0,1,0,35
220,404,292,0,0,1,0,32
221,363,225,0,0,2,0,21
222,237,245,0,0,0,0,31
223,382,437,0,0,2,0,31
224,371,345,0,0,4,0,38
225,342,298,0,0,1,0,36
226,294,237,0,0,1,0,17
227,167,191,0,0,0,0,19
228,267,275,0,0,4,0,35
229,453,492,0,0,1,0,61
230,263,244,0,0,1,0,29
231,331,410,0,0,1,0,28
232,270,600,0,0,3,0,60
233,413,477,0,0,1,0,35
234,459,298,0,0,1,0,29
235,264,190,0,0,0,0,12
236,524,312,0,0,0,0,26
237,458,417,0,0,3,0,35
238,496,439,0,0,1,0,39
239,254,433,0,0,0,0,17
240,241,198,0,0,1,0,26
241,340,521,0,0,1,0,27
242,238,411,0,0,2,0,38
243,359,265,0,0,0,0,37
244,445,442,0,0,0,0,40
245,232,333,0,0,3,0,37
246,288,206,0,0,2,0,20
247,332,176,0,0,1,0,24
248,696,169,0,0,0,0,30
249,398,426,0,0,0,0,28
250,386,333,0,0,1,0,60
251,500,450,0,0,23,0,41
252,438,224,0,0,4,0,15
253,290,125,0,0,0,0,16
254,408,268,0,0,3,0,67
255,293,245,0,0,1,0,34
256,393,350,0,0,1,0,27
257,285,287,0,0,1,0,32
258,181,154,0,0,0,0,9
259,374,446,0,0,6,0,30
260,205,497,0,0,1,0,31
261,422,250,0,0,1,0,26
262,230,325,0,0,4,0,35
263,351,400,0,0,6,0,41
264,372,373,0,0,5,0,28
265,397,313,0,0,3,0,30
266,426,487,0,0,6,0,36
267,264,316,0,0,12,0,22
268,234,188,0,0,5,0,20
269,306,376,0,0,3,0,44
270,303,366,0,0,3,0,63
271,234,207,0,0,1,0,18
272,363,252,0,0,0,0,30
273,314,362,0,0,0,0,23
274,556,363,0,0,3,0,29
275,373,246,0,0,3,0,34
276,326,410,0,0,8,0,54
277,287,231,0,0,4,0,30
278,497,288,0,0,0,0,38
279,254,229,0,0,0,0,30
280,187,406,0,0,3,0,43
281,503,432,0,0,1,0,37
282,279,319,0,0,1,0,30
283,234,164,0,0,2,0,23
284,238,290,0,0,1,0,10
285,524,354,0,0,1,0,42
286,417,194,0,0,2,0,14
287,445,308,0,0,1,0,20
288,281,468,0,0,0,0,25
289,388,284,0,0,4,0,20
290,347,190,0,0,2,0,25
291,286,358,0,0,1,0,26
292,355,324,0,0,1,0,31
293,325,279,0,0,2,0,31
294,260,322,0,0,0,0,36
295,336,361,0,0,3,0,41
296,203,244,0,0,1,0,41
297,311,380,0,0,4,0,62
Total,97184,89343,0,0,469,0,10416
