,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,CPI,,PMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,289,325,10,0,2,0,21
1,178,245,5,0,2,0,34
2,332,342,20,0,3,0,58
3,187,257,40,0,1,0,32
4,284,322,37,0,1,0,36
5,356,441,10,0,0,0,26
6,370,254,15,0,0,0,24
7,303,357,35,0,2,0,56
8,156,152,10,0,0,0,12
9,321,361,36,0,1,0,69
10,134,167,3,0,1,0,10
11,274,309,34,0,0,0,25
12,272,257,48,0,0,0,26
13,349,353,22,0,0,0,39
14,131,136,5,0,0,0,8
15,273,373,14,0,2,0,41
16,169,256,31,0,1,0,17
17,300,413,43,0,2,0,50
18,147,226,11,0,1,0,27
19,272,359,52,0,0,0,43
20,244,275,62,0,0,0,22
21,335,431,77,0,3,0,33
22,295,361,18,0,0,0,30
23,240,278,10,0,0,0,19
24,338,373,139,0,0,0,67
25,289,300,80,0,0,0,58
26,153,487,150,0,1,0,41
27,211,422,203,0,1,0,64
28,66,71,8,0,0,0,9
29,108,307,89,0,1,0,21
30,123,270,127,0,0,0,21
31,220,371,143,0,2,0,25
32,253,538,113,0,0,0,42
33,192,256,4,0,0,0,117
34,159,288,17,0,1,0,24
35,206,356,47,0,1,0,24
36,310,420,99,0,4,0,53
37,202,262,9,0,1,0,95
38,72,219,7,0,1,0,100
39,183,370,47,0,2,0,106
40,238,233,18,0,1,0,36
41,205,230,20,0,3,0,49
42,154,283,42,0,1,0,42
43,193,275,58,0,2,0,37
44,229,328,74,0,4,0,42
45,242,277,40,0,1,0,53
46,339,383,51,0,6,0,97
47,224,365,121,0,1,0,35
48,348,264,63,0,5,0,59
49,310,315,66,0,2,0,48
50,236,331,51,0,5,0,44
51,335,223,8,0,0,0,21
52,152,243,53,0,4,0,46
53,121,197,35,0,5,0,31
54,150,246,69,0,1,0,47
55,176,154,30,0,1,0,26
56,116,200,38,0,1,0,37
57,97,208,26,0,2,0,22
58,124,289,45,0,1,0,33
59,74,118,16,0,0,0,28
60,280,366,27,0,2,0,36
61,217,264,26,0,0,0,32
62,342,373,47,0,0,0,51
63,321,188,106,0,2,0,49
64,164,196,52,0,2,0,30
65,165,211,37,0,2,0,26
66,312,399,106,0,4,0,59
67,182,287,70,0,3,0,39
68,147,98,40,0,1,0,24
69,339,394,23,0,3,0,61
70,196,399,35,0,1,0,73
71,122,281,14,0,1,0,33
72,268,411,57,0,8,0,80
73,212,293,35,0,0,0,30
74,244,214,37,0,2,0,169
75,253,315,45,0,2,0,56
76,210,231,29,0,0,0,36
77,162,407,45,0,1,0,61
78,163,151,42,0,1,0,149
79,323,275,81,0,1,0,28
80,199,181,22,0,2,0,33
81,376,257,40,0,1,0,37
82,414,305,62,0,1,0,43
83,58,153,7,0,6,0,10
84,354,422,47,0,4,0,44
85,254,363,71,0,9,0,65
86,256,352,48,0,3,0,57
87,143,225,41,0,2,0,60
88,264,328,45,0,1,0,50
89,227,337,20,0,1,0,49
90,187,282,42,0,0,0,59
91,204,466,24,0,0,0,94
92,254,296,50,0,2,0,43
93,353,538,56,0,2,0,45
94,192,257,28,0,1,0,52
95,219,371,24,0,3,0,36
96,437,541,77,0,1,0,60
97,403,508,54,0,10,0,94
98,443,397,70,0,3,0,67
99,290,449,60,0,1,0,73
100,207,299,24,0,2,0,60
101,179,281,13,0,2,0,55
102,267,316,15,0,1,0,70
103,177,212,19,0,1,0,65
104,106,427,22,0,1,0,118
105,164,372,48,0,0,0,123
106,322,254,14,0,5,0,135
107,275,345,63,0,2,0,51
108,160,174,21,0,1,0,25
109,170,235,31,0,2,0,77
110,198,253,29,0,0,0,82
111,291,412,50,0,1,0,131
112,239,232,54,0,2,0,46
113,218,280,84,0,1,0,67
114,127,215,66,0,3,0,49
115,180,318,63,0,5,0,69
116,463,338,48,0,0,0,115
117,377,437,46,0,2,0,50
118,89,177,32,0,1,0,22
119,268,314,28,0,1,0,29
120,340,425,67,0,1,0,37
121,335,280,41,0,3,0,44
122,154,282,39,0,0,0,51
123,198,280,13,0,3,0,42
124,348,451,53,0,1,0,45
125,322,319,65,0,1,0,56
126,302,350,47,0,2,0,36
127,384,436,59,0,4,0,56
128,309,353,42,0,1,0,40
129,96,175,19,0,0,0,38
130,231,280,25,0,5,0,70
131,284,284,23,0,1,0,55
132,181,181,15,0,1,0,17
133,324,306,45,0,6,0,47
134,287,400,36,0,3,0,27
135,310,347,20,0,2,0,47
