,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,"['CPI', 'CPI(M)']",BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,384,473,9,11,79,6,5
1,300,259,11,14,114,0,9
2,344,393,15,6,122,7,16
3,513,599,29,10,7,16,19
4,268,297,9,8,66,5,12
5,188,211,16,6,14,11,9
6,138,264,13,12,17,14,5
7,208,325,23,10,23,14,12
8,231,300,13,11,18,4,10
9,177,242,19,11,18,7,11
10,469,384,29,21,49,19,29
11,411,391,36,26,65,15,18
12,244,213,24,11,35,7,14
13,194,179,17,10,34,10,9
14,232,230,21,9,60,9,11
15,299,218,13,7,40,4,6
16,25,34,0,2,0,0,2
17,274,237,21,19,38,17,20
18,232,281,51,2,83,20,22
19,193,285,27,13,26,9,8
20,268,481,21,19,23,16,29
21,276,426,13,14,27,14,27
22,185,327,29,11,27,23,20
23,249,361,22,24,37,24,23
24,298,386,30,9,24,18,24
25,170,329,29,9,17,14,15
26,187,333,26,3,9,8,9
27,225,371,9,12,25,13,18
28,178,386,5,6,15,9,13
29,332,607,21,5,17,14,33
30,298,340,21,10,21,16,13
31,262,329,10,8,12,20,14
32,331,508,20,8,80,24,12
33,297,391,18,12,35,7,10
34,294,505,15,23,28,11,20
35,234,220,13,23,23,16,16
36,256,312,39,13,17,17,23
37,199,273,16,15,9,9,15
38,209,212,16,26,30,13,16
39,277,354,29,18,28,14,17
40,279,514,20,13,21,22,16
41,222,394,28,14,27,22,18
42,310,371,17,15,24,12,20
43,335,576,6,14,76,18,19
44,220,289,7,7,32,10,10
45,319,333,12,22,19,7,23
46,237,394,20,33,33,17,25
47,392,393,14,8,59,14,26
48,288,187,4,4,37,8,12
49,105,248,21,17,17,14,20
50,305,343,28,5,2,3,8
51,434,304,40,7,14,16,19
52,228,523,49,2,2,3,21
53,592,612,93,2,5,9,27
54,497,633,61,5,3,7,21
55,379,375,44,7,8,6,26
56,283,392,36,36,16,9,21
57,164,376,36,15,6,20,22
58,241,404,21,15,15,19,23
59,234,267,16,7,10,7,11
60,337,364,28,31,19,12,37
61,245,391,26,14,8,8,25
62,271,431,26,10,11,10,19
63,407,343,59,21,82,22,22
64,333,231,32,18,92,19,16
65,316,312,39,15,63,20,24
66,167,209,18,14,14,15,19
67,166,254,20,23,9,9,18
68,346,423,39,19,19,25,28
69,140,183,14,21,14,7,13
70,178,268,15,17,26,14,20
71,245,431,42,21,35,20,36
72,277,450,53,39,27,26,41
73,247,328,36,21,29,35,33
74,198,340,14,21,27,14,19
75,283,341,11,22,21,18,18
76,304,299,22,18,18,18,17
77,226,339,25,27,22,13,21
78,257,458,46,21,26,21,26
79,181,271,22,21,17,13,27
80,465,510,43,29,62,31,76
81,366,364,41,27,26,20,26
82,426,388,39,26,56,19,68
83,409,654,41,29,54,28,79
84,190,244,34,31,56,13,18
85,281,214,21,16,42,8,11
86,182,197,24,25,81,8,13
87,149,278,19,39,38,11,9
88,303,214,11,13,167,15,12
89,188,196,29,16,34,8,15
90,383,376,43,20,97,30,24
91,230,461,31,44,56,12,19
92,327,388,50,34,48,27,37
93,232,218,18,15,84,15,20
94,409,398,34,16,84,14,34
95,198,201,37,9,6,1,3
96,325,217,23,19,130,9,16
97,286,213,16,4,209,12,16
98,281,248,12,16,144,14,18
99,362,220,24,12,240,10,23
100,156,127,12,6,64,7,10
101,263,372,44,27,113,15,38
102,219,253,23,13,66,12,19
103,244,208,14,15,58,12,19
104,532,749,47,8,8,5,11
105,459,434,36,8,8,3,19
106,457,366,21,5,21,1,20
107,517,648,53,17,8,12,36
108,139,293,8,1,1,2,13
109,324,457,14,1,3,6,15
110,400,702,46,14,2,5,19
111,349,381,16,8,15,3,9
112,339,558,27,6,3,6,11
113,267,365,17,3,2,3,5
114,262,409,11,3,0,8,6
115,479,524,21,19,6,10,13
116,422,505,22,11,19,11,14
117,248,360,26,7,5,9,9
118,245,243,14,7,25,18,12
119,311,561,14,16,85,10,21
120,328,321,13,11,12,9,10
121,446,496,17,4,3,2,26
122,399,385,13,4,20,7,8
123,283,299,30,14,26,7,10
124,324,246,16,8,19,2,18
125,405,406,33,20,44,15,19
126,400,411,31,25,31,18,21
