,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,,,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,159,345,56,0,0,1,26
1,309,227,34,0,0,3,10
2,292,348,153,0,0,0,43
3,114,392,38,0,0,6,19
4,282,226,27,0,0,1,18
5,280,267,44,0,0,0,25
6,340,264,39,0,0,2,26
7,432,437,71,0,0,3,38
8,252,357,29,0,0,5,15
9,189,208,25,0,0,3,14
10,212,263,26,0,0,5,11
11,264,278,37,0,0,1,49
12,217,260,58,0,0,1,24
13,278,338,39,0,0,10,14
14,227,340,71,0,0,6,37
15,374,378,93,0,0,11,32
16,282,292,64,0,0,2,25
17,315,558,53,0,0,5,40
18,254,199,142,0,0,2,26
19,266,239,21,0,0,0,29
20,285,269,40,0,0,1,24
21,177,214,130,0,0,6,35
22,185,182,25,0,0,1,19
23,376,373,80,0,0,3,47
24,248,352,55,0,0,1,31
25,293,307,47,0,0,0,59
26,272,561,37,0,0,5,36
27,202,251,9,0,0,0,28
28,301,219,23,0,0,1,19
29,362,275,17,0,0,4,21
30,340,495,78,0,0,4,20
31,298,282,24,0,0,1,8
32,211,269,16,0,0,3,23
33,216,200,91,0,0,0,42
34,188,276,33,0,0,3,16
35,311,369,216,0,0,1,46
36,263,233,85,0,0,2,32
37,203,228,62,0,0,2,19
38,438,390,67,0,0,6,24
39,314,331,27,0,0,0,16
40,426,392,46,0,0,4,51
41,358,274,30,0,0,2,23
42,320,427,38,0,0,1,29
43,319,380,10,0,0,3,21
44,294,253,97,0,0,1,26
45,195,235,10,0,0,6,35
46,189,255,7,0,0,6,31
47,338,291,46,0,0,2,85
48,162,304,36,0,0,0,36
49,301,224,63,0,0,1,15
50,281,294,53,0,0,1,241
51,398,307,89,0,0,1,97
52,393,427,28,0,0,1,57
53,437,369,13,0,0,5,77
54,370,383,28,0,0,3,88
55,219,323,48,0,0,0,12
56,174,261,38,0,0,9,16
57,360,373,132,0,0,6,39
58,285,348,124,0,0,2,14
59,236,275,25,0,0,6,21
60,312,295,43,0,0,3,19
61,302,279,7,0,0,5,29
62,316,161,7,0,0,6,18
63,122,407,132,0,0,4,47
64,99,478,160,0,0,12,61
65,391,240,91,0,0,11,38
66,357,299,83,0,0,3,33
67,274,192,34,0,0,2,56
68,218,199,89,0,0,0,29
69,204,289,48,0,0,1,39
70,452,301,113,0,0,2,45
71,142,257,103,0,0,0,27
72,290,282,26,0,0,1,97
73,513,266,135,0,0,1,35
74,378,238,42,0,0,3,33
75,187,211,221,0,0,5,223
76,179,381,97,0,0,6,26
77,335,353,14,0,0,0,182
78,196,210,85,0,0,0,78
79,270,153,28,0,0,1,112
80,318,384,134,0,0,1,133
81,286,210,59,0,0,2,77
82,197,165,19,0,0,0,55
83,217,131,27,0,0,0,43
84,261,304,63,0,0,3,25
85,274,240,55,0,0,4,191
86,187,400,90,0,0,0,49
87,162,214,27,0,0,4,20
88,273,210,15,0,0,2,23
89,379,372,70,0,0,2,99
90,193,171,44,0,0,3,29
91,215,213,29,0,0,1,64
92,146,231,30,0,0,4,45
93,298,166,28,0,0,1,272
94,244,220,39,0,0,2,24
95,247,213,9,0,0,2,47
96,354,161,24,0,0,6,277
97,393,291,136,0,0,2,41
98,153,235,35,0,0,0,22
99,239,164,31,0,0,3,49
100,263,247,91,0,0,1,21
101,261,241,27,0,0,2,78
102,344,435,21,0,0,3,75
103,244,166,165,0,0,3,27
104,384,238,30,0,0,4,56
105,320,311,44,0,0,3,35
106,352,439,35,0,0,2,70
107,291,205,30,0,0,2,44
108,349,314,24,0,0,8,16
109,398,238,34,0,0,1,86
110,341,368,46,0,0,2,69
111,234,253,78,0,0,2,24
112,207,170,22,0,0,2,139
113,174,239,26,0,0,4,82
114,195,275,57,0,0,4,25
115,232,167,38,0,0,4,31
116,270,208,50,0,0,3,131
117,329,210,53,0,0,24,102
118,297,179,50,0,0,5,137
119,138,225,82,0,0,5,43
120,257,97,15,0,0,4,149
121,253,381,38,0,0,26,34
122,263,167,21,0,0,26,128
