,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,MAMAK,,BJP,,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,408,0,74,0,5,386
1,0,328,0,28,0,17,380
2,0,244,0,18,0,4,408
3,0,184,0,46,0,11,578
4,0,179,0,7,0,8,315
5,0,373,0,15,0,40,167
6,0,277,0,35,0,48,278
7,0,221,0,16,0,2,73
8,0,165,0,95,0,12,508
9,0,599,0,4,0,3,263
10,0,348,0,51,0,13,311
11,0,293,0,12,0,38,296
12,0,166,0,3,0,17,123
13,0,137,0,22,0,3,352
14,0,112,0,13,0,3,341
15,0,439,0,9,0,16,385
16,0,169,0,19,0,8,143
17,0,75,0,104,0,11,259
18,0,218,0,17,0,10,420
19,0,247,0,20,0,10,308
20,0,113,0,66,0,6,397
21,0,103,0,21,0,6,161
22,0,62,0,65,0,16,404
23,0,167,0,49,0,20,470
24,0,28,0,67,0,3,292
25,0,243,0,23,0,7,484
26,0,226,0,9,0,1,299
27,0,40,0,23,0,12,809
28,0,177,0,25,0,3,177
29,0,88,0,152,0,11,501
30,0,187,0,6,0,2,169
31,0,296,0,7,0,5,225
32,0,138,0,0,0,0,157
33,0,218,0,2,0,0,225
34,0,207,0,3,0,2,162
35,0,180,0,10,0,1,248
36,0,339,0,3,0,1,256
37,0,234,0,1,0,5,163
38,0,259,0,1,0,0,139
39,0,203,0,1,0,3,121
40,0,95,0,2,0,0,92
41,0,218,0,0,0,2,183
42,0,271,0,0,0,4,253
43,0,220,0,0,0,0,178
44,0,222,0,5,0,0,171
45,0,204,0,1,0,1,201
46,0,158,0,1,0,4,228
47,0,109,0,46,0,21,449
48,0,104,0,115,0,11,705
49,0,166,0,42,0,13,316
50,0,220,0,6,0,4,167
51,0,167,0,2,0,4,153
52,0,314,0,0,0,2,332
53,0,158,0,2,0,3,269
54,0,292,0,6,0,2,286
55,0,110,0,1,0,1,88
56,0,310,0,2,0,2,182
57,0,116,0,10,0,8,165
58,0,237,0,9,0,0,165
59,0,329,0,3,0,2,216
60,0,344,0,4,0,0,312
61,0,171,0,11,0,1,295
62,0,240,0,51,0,2,381
63,0,217,0,6,0,4,188
64,0,279,0,17,0,2,386
65,0,98,0,220,0,18,602
66,0,95,0,132,0,13,677
67,0,84,0,49,0,9,688
68,0,305,0,21,0,5,402
69,0,272,0,17,0,15,230
