,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,,,BJP,PMK,,"['BHARATIYA JANATA PARTY', 'ALL INDIA ANNADRAVIDA MUNNETRA KAZHAGAM', 'PATTALI MAKKAL KATCHI', 'LOCK JAN SHAKTI PARTY', 'INDIA JANANAYAKA KATCHI', 'SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)', 'LOK SATTA PARTY', 'INDEPENDENT']"
0,0,0,0,8,445,0,539
1,0,0,0,4,327,0,420
2,0,0,0,9,213,0,326
3,0,0,0,3,262,0,354
4,0,0,0,6,239,0,377
5,0,0,0,7,298,0,392
6,0,0,0,3,234,0,540
7,0,0,0,6,265,0,495
8,0,0,0,2,288,0,474
9,0,0,0,5,368,0,404
10,0,0,0,2,593,0,361
11,0,0,0,12,373,0,700
12,0,0,0,0,157,0,133
13,0,0,0,11,514,0,508
14,0,0,0,8,220,0,574
15,0,0,0,5,304,0,397
16,0,0,0,8,466,0,506
17,0,0,0,10,346,0,672
18,0,0,0,7,387,0,588
19,0,0,0,1,249,0,332
20,0,0,0,10,183,0,409
21,0,0,0,10,397,0,571
22,0,0,0,2,531,0,504
23,0,0,0,5,166,0,372
24,0,0,0,5,281,0,418
25,0,0,0,4,413,0,431
26,0,0,0,4,444,0,585
27,0,0,0,4,275,0,395
28,0,0,0,4,343,0,385
29,0,0,0,1,293,0,464
30,0,0,0,4,284,0,437
31,0,0,0,3,298,0,360
32,0,0,0,1,317,0,337
33,0,0,0,5,234,0,414
34,0,0,0,6,278,0,573
35,0,0,0,4,441,0,521
36,0,0,0,3,385,0,352
37,0,0,0,1,277,0,411
38,0,0,0,5,296,0,414
39,0,0,0,7,386,0,491
40,0,0,0,4,323,0,433
41,0,0,0,2,262,0,338
42,0,0,0,3,250,0,297
43,0,0,0,7,368,0,387
44,0,0,0,4,302,0,361
45,0,0,0,13,581,0,322
46,0,0,0,7,438,0,522
47,0,0,0,4,290,0,323
48,0,0,0,7,240,0,331
49,0,0,0,4,407,0,533
50,0,0,0,0,457,0,56
51,0,0,0,0,712,0,43
52,0,0,0,1,650,0,22
53,0,0,0,6,652,0,174
54,0,0,0,0,488,0,151
55,0,0,0,2,533,0,145
56,0,0,0,5,442,0,363
57,0,0,0,3,372,0,567
58,0,0,0,1,263,0,314
59,0,0,0,3,263,0,287
60,0,0,0,8,536,0,442
61,0,0,0,5,425,0,577
62,0,0,0,7,267,0,301
63,0,0,0,11,462,0,463
64,0,0,0,7,447,0,476
65,0,0,0,5,279,0,696
66,0,0,0,4,345,0,325
67,0,0,0,5,312,0,350
68,0,0,0,1,347,0,202
69,0,0,0,0,326,0,193
70,0,0,0,0,276,0,300
71,0,0,0,3,238,0,271
72,0,0,0,7,361,0,396
73,0,0,0,10,246,0,656
74,0,0,0,5,202,0,283
75,0,0,0,3,471,0,336
76,0,0,0,6,452,0,612
77,0,0,0,5,520,0,570
78,0,0,0,2,285,0,355
79,0,0,0,2,275,0,330
80,0,0,0,3,273,0,308
81,0,0,0,2,280,0,314
82,0,0,0,5,270,0,270
83,0,0,0,3,230,0,330
84,0,0,0,5,240,0,320
85,0,0,0,7,479,0,410
86,0,0,0,3,252,0,341
87,0,0,0,1,196,0,358
88,0,0,0,7,200,0,634
89,0,0,0,7,377,0,543
90,0,0,0,1,403,0,204
91,0,0,0,2,310,0,248
92,0,0,0,3,219,0,309
93,0,0,0,5,312,0,685
94,0,0,0,6,275,0,677
95,0,0,0,4,506,0,422
96,0,0,0,3,328,0,394
97,0,0,0,2,241,0,354
98,0,0,0,5,211,0,359
99,0,0,0,7,517,0,585
100,0,0,0,7,371,0,477
101,0,0,0,3,367,0,634
102,0,0,0,4,301,0,358
103,0,0,0,2,357,0,440
104,0,0,0,5,328,0,476
105,0,0,0,6,460,0,252
106,0,0,0,13,450,0,369
107,0,0,0,3,265,0,315
108,0,0,0,12,367,0,502
109,0,0,0,5,385,0,500
110,0,0,0,18,404,0,489
111,0,0,0,13,261,0,347
112,0,0,0,17,436,0,472
113,0,0,0,12,451,0,456
114,0,0,0,9,309,0,366
