,AIADMK+,DMK,Others
0,ADMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,584,0,352
1,427,0,279
2,493,0,431
3,401,0,196
4,529,0,287
5,490,0,388
6,290,0,200
7,461,0,480
8,523,0,344
9,254,0,147
10,371,0,191
11,252,0,142
12,419,0,186
13,556,0,246
14,208,0,288
15,286,0,284
16,424,0,302
17,266,0,107
18,589,0,387
19,435,0,539
20,336,0,275
21,471,0,285
22,280,0,120
23,431,0,252
24,511,0,346
25,310,0,301
26,325,0,252
27,436,0,302
28,577,0,270
29,488,0,243
30,405,0,164
31,346,0,439
32,491,0,327
33,402,0,287
34,614,0,405
35,423,0,406
36,505,0,364
37,449,0,217
38,292,0,128
39,553,0,324
40,354,0,447
41,331,0,182
42,328,0,262
43,457,0,315
44,360,0,212
45,302,0,221
46,340,0,253
47,416,0,220
48,446,0,220
49,455,0,437
50,411,0,279
51,541,0,302
52,561,0,369
53,369,0,280
54,483,0,257
55,509,0,372
56,376,0,297
57,386,0,343
58,494,0,430
59,642,0,395
60,465,0,354
61,466,0,289
62,182,0,172
63,383,0,360
64,446,0,256
65,443,0,247
66,223,0,252
67,256,0,382
68,333,0,343
69,236,0,353
70,483,0,239
71,406,0,244
72,608,0,481
73,508,0,539
74,427,0,452
75,440,0,432
76,363,0,211
77,397,0,227
78,555,0,334
79,528,0,449
80,628,0,277
81,316,0,236
82,451,0,277
83,530,0,274
84,409,0,112
85,500,0,263
86,421,0,253
87,158,0,142
88,320,0,220
89,353,0,243
90,499,0,275
91,516,0,205
92,459,0,228
93,364,0,203
94,422,0,281
95,497,0,397
96,564,0,338
97,576,0,319
98,545,0,358
99,387,0,336
100,372,0,310
101,471,0,309
102,361,0,327
103,213,0,223
104,306,0,202
105,409,0,542
106,348,0,190
107,330,0,229
108,465,0,383
109,583,0,460
110,354,0,294
111,230,0,274
112,191,0,325
113,254,0,396
114,383,0,298
115,484,0,259
116,488,0,209
117,258,0,181
118,286,0,307
119,353,0,237
120,323,0,334
121,458,0,292
122,371,0,322
123,324,0,110
124,311,0,183
125,315,0,195
126,402,0,220
127,359,0,338
128,169,0,229
129,407,0,390
130,454,0,380
131,255,0,346
132,226,0,229
133,133,0,267
134,307,0,246
135,600,0,364
136,366,0,306
137,588,0,319
138,449,0,500
139,340,0,286
140,505,0,350
141,393,0,363
142,228,0,209
143,495,0,500
144,354,0,312
145,458,0,431
146,357,0,373
147,258,0,343
148,253,0,260
149,373,0,411
150,332,0,191
151,327,0,313
152,285,0,262
153,567,0,425
154,637,0,244
155,343,0,367
156,265,0,233
157,330,0,425
158,389,0,455
159,267,0,247
160,465,0,384
161,378,0,234
162,227,0,176
163,272,0,271
164,195,0,150
165,328,0,343
166,471,0,425
167,341,0,174
168,350,0,188
169,434,0,274
170,335,0,232
171,320,0,155
172,630,0,327
173,470,0,308
174,441,0,232
175,419,0,272
176,313,0,164
177,533,0,279
178,280,0,166
179,296,0,237
180,306,0,216
181,490,0,358
182,489,0,321
183,557,0,486
184,475,0,290
185,408,0,289
186,419,0,446
187,365,0,250
188,461,0,300
189,707,0,385
190,565,0,333
191,381,0,334
192,302,0,157
193,607,0,407
194,207,0,221
195,221,0,152
196,488,0,358
197,482,0,254
198,386,0,316
199,337,0,395
200,268,0,209
201,398,0,310
202,298,0,205
Total,81354,0,59937
