,AIADMK+,DMK,Others
0,CPI(M),DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,471,375,75
1,269,282,47
2,450,400,74
3,393,163,24
4,335,207,18
5,532,315,32
6,594,267,70
7,268,331,26
8,252,214,24
9,319,276,43
10,326,162,39
11,303,209,44
12,321,250,33
13,353,202,69
14,318,332,49
15,379,332,99
16,428,262,39
17,586,338,78
18,376,298,53
19,349,386,54
20,385,263,41
21,302,415,45
22,178,267,28
23,291,141,23
24,282,138,36
25,285,236,15
26,159,191,29
27,182,337,22
28,334,210,31
29,182,141,26
30,366,292,65
31,282,248,26
32,444,338,53
33,414,411,66
34,530,257,59
35,283,267,25
36,436,409,115
37,396,246,40
38,334,332,59
39,397,340,66
40,244,466,52
41,444,281,27
42,587,284,69
43,76,329,8
44,197,272,29
45,433,337,54
46,208,195,38
47,444,312,31
48,607,314,68
49,350,461,122
50,300,364,39
51,356,501,28
52,254,433,31
53,399,420,28
54,459,490,100
55,554,287,109
56,565,209,64
57,432,361,71
58,327,206,42
59,257,220,67
60,262,250,18
61,316,320,41
62,208,178,22
63,181,188,41
64,389,258,70
65,247,313,44
66,205,163,48
67,273,223,19
68,536,220,46
69,395,191,53
70,389,342,45
71,272,344,29
72,313,300,39
73,472,191,35
74,358,391,27
75,397,392,56
76,298,291,38
77,307,229,73
78,230,119,32
79,148,503,19
80,314,368,42
81,337,220,23
82,277,222,45
83,423,338,26
84,299,248,35
85,393,361,36
86,490,421,77
87,372,150,36
88,589,381,78
89,484,183,32
90,411,356,16
91,559,287,66
92,415,363,46
93,530,252,47
94,450,281,61
95,209,186,26
96,285,302,40
97,576,396,55
98,517,350,83
99,262,263,24
100,370,239,62
101,501,399,72
102,637,292,48
103,408,354,78
104,400,281,29
105,413,335,28
106,340,280,48
107,253,113,48
108,246,313,43
109,638,270,63
110,318,218,14
111,323,202,23
112,251,206,30
113,226,239,47
114,569,386,58
115,524,356,40
116,357,271,72
117,267,171,27
118,361,328,46
119,622,355,89
120,297,344,61
121,531,462,70
122,346,349,45
123,174,200,15
124,239,197,26
125,280,266,61
126,298,226,25
127,385,222,22
128,313,268,37
129,306,228,42
130,508,280,48
131,278,317,30
132,394,292,33
133,616,339,78
134,534,329,24
135,441,342,70
136,439,333,42
137,303,377,21
138,427,413,61
139,425,192,47
140,355,195,36
141,471,493,47
142,268,240,18
143,350,223,18
144,596,357,47
145,291,284,25
146,372,332,38
147,216,260,30
148,237,290,19
149,289,327,63
150,530,299,68
151,454,461,64
152,335,314,35
153,428,382,71
154,372,295,29
155,178,161,22
156,397,219,59
157,580,269,107
158,544,291,105
159,299,439,71
160,361,305,39
161,370,426,44
162,510,434,49
163,377,390,37
164,466,201,41
165,283,276,23
166,196,208,13
167,252,197,25
168,201,159,7
169,128,119,4
170,106,131,6
171,474,343,70
172,169,150,24
173,405,416,66
174,447,366,40
175,532,382,73
176,347,386,29
177,555,368,68
178,274,191,0
179,214,201,15
180,234,193,15
181,237,166,20
182,276,187,7
183,183,192,16
184,383,234,33
185,228,214,30
186,124,50,17
187,172,135,29
188,495,485,74
189,423,393,52
190,320,134,48
191,268,213,22
192,208,253,36
193,580,304,89
194,282,266,19
195,255,306,25
196,449,466,69
197,562,283,95
198,257,507,53
199,142,265,28
200,350,352,38
201,158,240,13
202,553,329,133
203,473,446,49
204,444,493,51
205,265,289,47
206,423,344,28
207,177,104,15
208,499,371,49
209,310,372,43
210,245,308,23
211,403,289,34
212,287,193,26
213,387,238,42
214,336,225,24
215,474,301,48
216,260,289,21
217,390,323,44
218,376,246,56
Total,78640,63518,9655
