,AIADMK+,DMK,Others
0,DMDK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,251,240,16
1,185,245,24
2,378,336,42
3,237,404,37
4,371,494,56
5,333,521,39
6,456,245,25
7,603,250,39
8,301,379,24
9,158,174,7
10,419,419,21
11,228,273,26
12,0,0,0
13,358,424,19
14,298,243,15
15,331,207,17
16,183,193,22
17,260,429,41
18,201,407,26
19,294,312,30
20,473,471,29
21,532,467,29
22,248,305,19
23,284,299,29
24,179,611,32
25,238,541,52
26,0,0,0
27,0,0,0
28,158,231,8
29,374,428,41
30,395,457,72
31,304,197,19
32,446,594,69
33,189,255,16
34,358,278,36
35,573,375,33
36,410,536,55
37,327,277,28
38,266,268,12
39,250,342,18
40,261,281,16
41,334,517,41
42,402,581,37
43,261,433,56
44,318,468,53
45,292,434,30
46,521,416,56
47,183,373,35
48,227,317,35
49,273,314,21
50,288,593,63
51,261,425,28
52,257,345,24
53,189,263,24
54,277,446,52
55,111,161,20
56,346,476,48
57,191,349,30
58,351,338,24
59,433,489,67
60,226,619,25
61,226,393,15
62,178,320,27
63,360,335,24
64,321,343,24
65,322,384,26
66,501,450,24
67,383,483,35
68,351,290,40
69,324,189,13
70,226,176,22
71,304,411,21
72,303,442,52
73,284,211,23
74,419,361,42
75,258,167,22
76,177,161,27
77,478,302,40
78,442,310,90
79,373,633,47
80,371,637,51
81,252,449,19
82,611,432,43
83,516,224,24
84,443,302,23
85,406,238,20
86,545,383,71
87,555,383,18
88,233,387,15
89,200,228,21
90,606,427,32
91,521,493,25
92,345,237,38
93,267,157,21
94,371,286,27
95,264,307,25
96,338,284,30
97,549,375,37
98,326,268,15
99,315,271,14
100,426,283,24
101,262,251,23
102,348,233,15
103,397,144,27
104,518,249,40
105,402,330,41
106,319,313,29
107,372,297,25
108,191,115,12
109,468,255,34
110,369,448,22
111,498,456,50
112,374,257,28
113,514,385,36
114,333,375,43
115,378,254,30
116,291,285,11
117,433,236,16
118,479,463,21
119,243,317,16
120,531,415,43
121,349,295,18
122,438,224,26
123,353,322,18
124,331,288,16
125,378,232,26
126,512,567,38
127,603,419,26
128,345,577,24
129,337,257,22
130,245,266,14
131,447,332,29
132,561,226,21
133,290,176,15
134,434,341,35
135,491,288,39
136,538,371,41
137,538,376,47
138,707,405,43
139,347,244,23
140,380,301,30
141,628,324,36
142,495,365,36
143,413,362,23
144,270,171,17
145,461,284,26
146,416,202,23
147,444,595,26
148,758,339,37
149,733,307,36
150,659,322,59
151,773,291,41
152,336,243,23
153,376,318,30
154,405,291,33
155,623,404,36
156,399,292,27
157,503,452,39
158,406,403,42
159,399,283,35
160,307,242,19
161,324,247,29
162,315,316,19
163,487,356,22
164,304,295,16
165,489,296,42
166,419,509,27
167,375,244,9
168,393,223,21
169,446,478,53
170,365,484,29
171,598,332,49
172,628,200,40
173,485,386,105
174,407,208,23
175,431,179,32
176,432,238,29
177,448,309,13
178,252,296,25
179,267,273,25
180,566,330,40
181,348,273,42
182,361,346,61
183,487,291,42
184,303,181,25
185,332,368,66
186,330,375,26
187,386,241,25
188,259,218,18
189,308,281,25
190,376,239,32
191,242,270,23
192,382,329,26
193,223,374,28
194,358,422,41
195,447,434,51
196,343,393,44
197,300,380,58
198,342,252,30
199,205,332,37
200,315,360,41
201,372,414,69
202,261,282,19
203,303,310,37
204,333,353,19
205,201,180,15
206,454,460,26
207,208,177,20
208,478,388,30
209,412,239,33
210,322,166,11
211,432,166,64
212,490,390,42
213,294,195,38
214,329,202,48
215,541,394,49
216,604,167,34
217,483,398,62
218,329,248,13
219,220,334,16
220,545,467,55
221,448,306,35
222,430,428,49
223,425,491,49
224,386,536,40
225,161,183,19
226,166,351,14
227,195,412,20
228,236,353,26
229,373,197,42
230,457,516,61
231,295,228,31
232,282,259,30
233,420,444,47
234,207,324,53
235,300,274,13
236,383,312,30
237,469,393,62
238,279,339,35
239,331,197,10
240,336,357,19
241,412,264,30
242,329,390,43
243,185,360,30
Total,88883,80654,7749
