,AIADMK+,DMK,Others
0,ADMK,,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,511,0,223
1,400,0,178
2,626,0,237
3,498,0,149
4,352,0,251
5,588,0,352
6,449,0,224
7,747,0,218
8,370,0,183
9,612,0,292
10,447,0,307
11,247,0,173
12,358,0,302
13,559,0,342
14,319,0,282
15,264,0,136
16,545,0,390
17,445,0,474
18,537,0,229
19,362,0,132
20,374,0,196
21,708,0,234
22,370,0,140
23,477,0,187
24,548,0,253
25,613,0,245
26,244,0,98
27,296,0,138
28,296,0,87
29,396,0,184
30,337,0,171
31,431,0,213
32,269,0,111
33,514,0,134
34,299,0,174
35,456,0,262
36,551,0,201
37,586,0,268
38,420,0,195
39,354,0,236
40,211,0,118
41,696,0,347
42,347,0,170
43,422,0,202
44,570,0,309
45,558,0,146
46,521,0,229
47,272,0,146
48,464,0,233
49,592,0,294
50,730,0,275
51,493,0,276
52,482,0,185
53,450,0,159
54,510,0,348
55,410,0,270
56,635,0,362
57,455,0,364
58,527,0,324
59,763,0,302
60,428,0,243
61,409,0,232
62,370,0,185
63,272,0,135
64,502,0,300
65,291,0,210
66,373,0,237
67,578,0,338
68,433,0,276
69,479,0,227
70,295,0,127
71,534,0,202
72,507,0,264
73,509,0,327
74,482,0,294
75,533,0,281
76,349,0,147
77,333,0,168
78,378,0,174
79,324,0,215
80,608,0,194
81,581,0,243
82,559,0,312
83,394,0,222
84,342,0,213
85,394,0,278
86,491,0,258
87,527,0,231
88,344,0,188
89,359,0,181
90,420,0,319
91,172,0,175
92,349,0,232
93,293,0,232
94,548,0,340
95,302,0,174
96,289,0,239
97,471,0,457
98,424,0,267
99,232,0,267
100,535,0,299
101,639,0,285
102,338,0,226
103,337,0,174
104,522,0,379
105,167,0,194
106,450,0,478
107,393,0,207
108,444,0,179
109,515,0,190
110,443,0,143
111,348,0,247
112,296,0,171
113,296,0,196
114,461,0,154
115,397,0,107
116,569,0,172
117,597,0,204
118,374,0,147
119,430,0,204
120,494,0,154
121,538,0,282
122,446,0,181
123,279,0,102
124,221,0,79
125,416,0,176
126,393,0,226
127,336,0,213
128,409,0,213
129,462,0,274
130,396,0,225
131,390,0,201
132,362,0,112
133,586,0,240
134,526,0,207
135,351,0,96
136,229,0,119
137,206,0,104
138,393,0,193
139,450,0,223
140,412,0,236
141,491,0,278
142,380,0,179
143,348,0,169
144,593,0,197
145,489,0,176
146,506,0,218
147,434,0,181
148,595,0,199
149,543,0,161
150,465,0,158
151,363,0,118
152,394,0,140
153,343,0,69
154,400,0,148
155,428,0,114
156,451,0,159
157,529,0,181
158,354,0,121
159,548,0,208
160,540,0,201
161,590,0,240
162,373,0,123
163,514,0,230
164,410,0,170
165,537,0,143
166,463,0,176
167,480,0,124
168,380,0,101
169,419,0,123
170,629,0,137
171,554,0,225
172,517,0,201
173,440,0,144
174,425,0,134
175,350,0,107
176,447,0,141
177,344,0,131
178,288,0,103
179,459,0,154
180,379,0,142
181,362,0,173
182,492,0,207
183,455,0,198
184,410,0,152
185,548,0,170
186,533,0,292
187,518,0,210
188,520,0,290
189,696,0,245
190,349,0,125
191,302,0,105
192,384,0,188
193,499,0,252
194,267,0,135
195,524,0,173
196,530,0,211
197,377,0,167
198,289,0,137
199,398,0,142
200,268,0,186
201,253,0,156
202,411,0,185
203,408,0,171
204,545,0,219
205,474,0,182
206,400,0,177
207,601,0,253
208,263,0,129
209,259,0,150
210,435,0,168
211,405,0,164
212,316,0,232
213,273,0,157
214,385,0,213
215,367,0,199
216,430,0,126
217,361,0,122
218,359,0,182
219,650,0,272
220,271,0,130
221,486,0,276
222,455,0,317
223,410,0,299
224,293,0,184
225,468,0,294
226,560,0,229
227,482,0,286
228,322,0,296
229,487,0,230
230,279,0,198
231,343,0,179
232,184,0,301
233,443,0,368
234,328,0,335
235,348,0,303
236,455,0,305
237,250,0,177
238,426,0,228
239,435,0,346
240,420,0,268
241,542,0,320
242,433,0,268
243,452,0,312
244,594,0,339
245,427,0,282
246,347,0,176
247,637,0,287
248,331,0,244
249,290,0,142
250,311,0,224
251,237,0,208
252,304,0,177
253,418,0,132
254,629,0,241
255,564,0,236
256,444,0,111
257,404,0,118
258,320,0,237
259,273,0,269
260,508,0,396
261,272,0,208
262,411,0,155
263,437,0,170
264,626,0,265
265,379,0,201
266,373,0,235
267,367,0,207
268,644,0,286
269,241,0,214
270,349,0,240
271,466,0,299
272,424,0,93
273,422,0,299
274,372,0,134
Total,118108,0,58589
