,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,433,517,54
1,303,174,16
2,227,609,26
3,234,328,32
4,237,361,23
5,422,309,32
6,361,264,34
7,333,236,23
8,356,251,12
9,386,388,26
10,393,255,48
11,286,190,22
12,294,316,22
13,293,40,7
14,586,296,38
15,416,232,54
16,241,203,18
17,442,400,31
18,474,288,51
19,263,306,25
20,344,154,24
21,474,385,39
22,390,197,38
23,215,299,28
24,430,295,40
25,541,267,59
26,250,365,28
27,257,121,18
28,283,223,13
29,205,489,17
30,475,312,50
31,382,242,25
32,197,321,25
33,262,208,19
34,297,119,34
35,319,326,26
36,653,244,39
37,571,433,39
38,230,241,17
39,188,276,14
40,115,84,8
41,316,267,33
42,203,278,37
43,649,263,36
44,281,170,30
45,293,205,31
46,385,319,39
47,476,459,46
48,396,153,15
49,427,553,57
50,197,122,24
51,341,216,44
52,483,311,112
53,217,104,27
54,445,391,76
55,548,315,59
56,528,240,38
57,307,203,18
58,582,206,39
59,471,203,29
60,478,140,24
61,336,89,10
62,373,101,9
63,548,280,36
64,377,202,23
65,347,206,17
66,297,209,20
67,311,253,13
68,397,140,18
69,374,112,24
70,586,381,72
71,200,114,15
72,253,157,14
73,524,294,24
74,252,254,12
75,206,167,12
76,188,176,7
77,175,233,5
78,357,224,23
79,239,161,8
80,239,201,12
81,347,232,15
82,198,108,12
83,182,98,16
84,303,180,12
85,331,166,16
86,259,262,18
87,302,244,20
88,226,204,17
89,673,292,29
90,523,129,26
91,771,219,23
92,327,158,19
93,327,545,27
94,509,317,25
95,475,261,28
96,432,361,50
97,187,158,16
98,303,246,18
99,386,371,27
100,157,135,1
101,501,436,7
102,224,218,20
103,247,268,9
104,412,366,18
105,217,100,9
106,332,236,17
107,206,169,23
108,186,47,5
109,192,52,15
110,238,69,32
111,358,340,37
112,301,205,27
113,413,267,30
114,490,268,36
115,511,304,24
116,344,176,18
117,261,295,35
118,505,428,42
119,619,347,48
120,215,172,24
121,250,351,23
122,200,283,13
123,267,257,7
124,112,169,9
125,480,497,30
126,273,220,18
127,287,315,18
128,230,228,11
129,520,296,12
130,546,383,33
131,224,200,12
132,338,313,59
133,328,215,12
134,203,367,22
135,440,310,24
136,517,360,62
137,598,239,40
138,299,111,22
139,432,199,16
140,336,184,31
141,430,353,27
142,452,364,19
143,519,368,38
144,244,195,13
145,313,209,12
146,277,206,24
147,254,215,20
148,322,213,12
149,443,397,49
150,354,459,30
151,472,249,32
152,482,368,36
153,244,315,22
154,629,301,43
155,313,225,27
156,365,337,50
157,283,307,14
158,372,222,22
159,496,315,25
160,347,221,16
161,273,257,13
162,391,322,22
163,313,115,7
164,261,142,23
165,279,165,9
166,222,203,20
167,403,397,22
168,218,153,4
169,512,355,24
170,269,164,20
171,445,207,14
172,271,163,14
173,469,267,34
174,336,212,9
175,403,267,15
176,220,112,7
177,473,462,27
178,408,265,20
179,403,215,16
180,372,305,35
181,562,429,26
182,203,190,10
183,395,320,17
184,445,180,36
185,258,101,16
186,405,275,23
187,424,292,24
188,403,172,13
189,578,361,36
190,517,261,16
191,502,283,26
192,483,251,16
193,185,202,6
194,523,417,64
195,357,217,23
196,497,218,19
197,276,229,8
198,445,198,29
199,385,320,15
200,458,232,35
201,225,177,6
202,281,283,8
203,393,250,11
204,270,171,9
205,229,196,18
206,293,213,8
207,249,221,24
208,308,258,19
209,244,277,25
210,263,170,12
211,338,242,20
212,531,385,45
213,287,129,9
214,239,128,15
215,534,240,56
216,402,289,31
217,469,152,25
218,361,205,24
219,237,223,37
220,231,225,30
221,357,224,13
222,138,150,8
223,615,391,32
224,157,218,8
225,361,179,30
226,421,255,21
227,231,160,10
228,421,419,31
229,516,337,26
230,376,518,18
231,265,266,14
232,271,175,8
233,219,289,23
234,351,284,17
235,609,333,39
236,389,218,30
237,267,240,20
238,501,312,27
239,492,258,48
240,385,169,23
241,386,197,24
242,185,227,13
243,226,375,17
244,357,144,16
245,341,167,25
246,300,647,25
247,458,332,21
248,448,274,30
Total,88810,63509,6140
