,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others']"
0,281,327,3
1,249,266,14
2,228,320,8
3,410,627,12
4,249,425,9
5,218,409,4
6,358,470,15
7,219,191,9
8,473,407,17
9,595,447,14
10,302,250,13
11,293,320,9
12,273,215,14
13,396,226,13
14,483,401,19
15,357,451,6
16,163,283,4
17,185,331,13
18,383,488,15
19,281,391,22
20,359,376,8
21,140,268,5
22,222,247,6
23,280,321,8
24,208,382,10
25,317,325,19
26,330,226,6
27,231,336,14
28,449,310,20
29,308,522,12
30,454,484,15
31,453,465,13
32,363,261,15
33,296,329,9
34,182,297,11
35,218,323,6
36,200,265,12
37,213,271,26
38,341,477,4
39,215,425,11
40,315,336,11
41,367,273,14
42,455,437,23
43,76,222,3
44,250,265,5
45,369,423,15
46,343,271,15
47,189,379,11
48,202,359,12
49,178,274,19
50,252,319,15
51,482,395,26
52,491,452,26
53,326,341,13
54,341,346,10
55,302,451,9
56,269,260,5
57,272,487,11
58,286,327,14
59,247,276,2
60,292,386,9
61,296,467,13
62,197,312,16
63,205,339,5
64,374,530,18
65,442,345,13
66,197,230,7
67,337,331,9
68,301,395,1
69,266,302,9
70,242,221,3
71,480,502,19
72,391,385,18
73,542,192,16
74,519,266,11
75,502,523,16
76,314,220,30
77,333,190,37
78,336,203,28
79,342,375,39
80,526,315,18
81,246,214,33
82,303,209,22
83,266,301,6
84,172,77,9
85,251,39,4
86,275,43,4
87,170,281,5
88,291,416,8
89,80,168,4
90,107,226,4
91,344,472,8
92,186,254,4
93,135,296,5
94,306,258,16
95,206,308,4
96,112,283,9
97,391,291,7
98,953,172,18
99,319,168,57
100,340,228,48
101,290,211,71
102,504,118,14
103,743,210,14
104,581,585,23
105,227,165,15
106,232,204,11
107,201,159,21
108,201,231,22
109,189,407,12
110,655,117,11
111,554,144,17
112,297,71,3
113,305,56,7
114,225,322,18
115,309,327,18
116,445,413,28
117,484,321,24
118,322,379,21
119,425,467,16
120,145,104,3
121,190,120,7
122,144,131,5
123,155,170,11
124,349,198,9
125,379,231,11
126,438,392,19
127,426,259,14
128,344,244,12
129,334,228,13
130,475,458,27
131,260,309,25
132,233,257,16
133,162,41,3
134,128,23,0
135,117,128,7
136,126,170,4
137,508,376,39
138,558,496,49
139,175,275,10
140,258,163,11
141,563,320,27
142,490,186,25
143,431,233,11
144,583,384,29
145,426,351,27
146,480,317,27
147,249,238,17
148,276,300,24
149,295,459,19
150,724,122,3
151,691,111,15
152,561,59,5
153,271,233,8
154,376,261,14
155,365,315,11
156,360,373,7
157,380,211,13
158,393,218,15
159,323,221,12
160,311,232,14
161,364,497,14
162,405,278,23
163,337,381,15
164,615,424,22
165,308,245,13
166,277,226,18
167,301,459,8
168,184,390,3
169,170,231,13
170,195,312,9
171,484,431,16
172,382,228,11
173,402,181,17
174,163,306,11
175,253,248,19
176,287,300,13
177,328,242,21
178,376,263,3
179,356,332,11
180,556,168,10
181,705,198,12
182,231,323,12
183,258,258,13
184,209,289,12
185,227,256,13
186,103,265,15
187,247,298,19
188,363,162,7
Total,61801,55796,2689
