,AIADMK+,DMK,Others
0,DMDK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,276,76,315
1,350,397,259
2,152,216,259
3,275,145,169
4,160,534,104
5,312,151,225
6,92,33,413
7,229,74,240
8,110,88,314
9,196,236,320
10,185,189,222
11,220,178,122
12,428,181,296
13,294,375,263
14,236,254,273
15,116,251,153
16,285,305,176
17,307,191,192
18,126,131,115
19,147,147,152
20,200,214,106
21,282,384,151
22,147,198,99
23,332,273,134
24,189,262,134
25,192,91,150
26,243,326,128
27,285,133,457
28,181,297,365
29,196,289,120
30,226,272,152
31,236,173,189
32,233,86,259
33,227,445,140
34,349,312,228
35,396,326,160
36,151,52,64
37,301,316,253
38,290,297,265
39,227,369,220
40,145,51,37
41,180,169,199
42,304,273,378
43,221,90,322
44,166,80,241
45,289,300,163
46,0,0,0
47,52,39,368
48,209,120,415
49,307,316,254
50,267,144,466
51,318,79,325
52,248,88,183
53,293,134,491
54,179,104,201
55,233,137,132
56,408,267,339
57,167,525,114
58,163,199,198
59,266,146,183
60,249,235,344
61,107,127,54
62,184,258,238
63,203,226,94
64,231,199,113
65,301,197,208
66,185,95,134
67,195,121,101
68,147,147,242
69,232,264,118
70,169,445,232
71,237,215,218
72,282,340,214
73,118,211,155
74,212,182,137
75,272,203,110
76,150,369,233
77,119,133,69
78,349,247,106
79,207,311,247
80,133,96,79
81,226,216,131
82,89,298,83
83,141,312,77
84,467,223,177
85,326,137,233
86,388,256,206
87,254,117,142
88,185,200,224
89,171,179,349
90,258,73,466
91,269,68,386
92,292,252,344
93,157,287,144
94,313,178,212
95,160,211,154
96,95,83,220
97,306,243,283
98,137,246,183
99,115,151,163
100,250,98,304
101,83,21,912
102,249,76,554
103,159,72,425
104,311,93,468
105,155,192,148
106,344,353,342
107,186,185,403
108,214,46,366
109,291,59,359
110,255,192,274
111,206,260,103
112,153,230,85
113,319,223,115
114,222,282,262
115,438,128,378
116,184,308,436
117,143,165,449
118,201,238,373
119,109,152,94
120,201,457,156
121,330,223,234
122,306,181,107
123,341,206,274
124,263,122,96
125,279,129,140
126,288,184,268
127,353,291,195
128,190,171,272
129,159,163,209
130,187,377,123
131,422,179,251
132,375,230,144
133,343,223,146
134,287,228,167
135,265,123,181
136,145,114,76
137,344,266,142
138,289,270,83
139,220,178,127
140,401,250,298
141,228,175,297
142,248,481,142
143,367,198,217
144,261,140,176
145,358,312,93
146,208,175,126
147,245,203,138
148,405,265,215
149,183,171,142
150,202,191,177
151,380,385,179
152,357,165,142
153,272,297,312
154,136,100,176
155,206,72,214
156,226,90,78
157,285,243,321
158,212,190,309
159,128,73,321
160,271,314,426
161,183,152,81
162,172,59,70
163,375,209,224
164,304,242,191
165,234,138,320
166,249,175,125
167,343,174,278
168,399,254,234
169,225,232,449
170,202,314,63
171,161,326,97
172,96,246,49
173,317,235,140
174,182,226,285
175,119,120,240
176,94,171,93
177,175,100,463
178,287,204,133
179,216,283,100
180,251,143,108
181,369,349,225
182,341,183,171
183,337,194,177
184,365,267,249
185,177,283,101
186,190,472,229
187,108,188,217
188,243,237,146
189,335,145,191
190,280,359,227
191,324,167,149
192,152,187,118
193,167,105,131
194,380,332,104
195,265,350,187
196,214,350,397
197,347,200,133
198,302,70,114
199,371,341,272
200,98,106,50
201,226,93,163
202,263,170,206
203,182,155,143
204,179,168,156
205,252,101,207
206,161,235,114
207,195,199,113
208,289,159,288
209,483,200,132
210,242,53,241
211,356,103,178
212,151,107,54
Total,50991,43688,45054
