,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,354,119,89
1,436,62,80
2,531,202,222
3,390,142,287
4,412,432,122
5,340,233,97
6,706,146,122
7,157,148,55
8,374,75,165
9,348,74,113
10,286,106,124
11,376,142,246
12,488,126,239
13,626,107,254
14,529,146,108
15,314,157,133
16,435,163,123
17,350,83,58
18,271,98,217
19,319,77,313
20,262,51,200
21,286,80,162
22,205,106,230
23,173,49,156
24,120,55,133
25,334,82,329
26,293,156,154
27,173,119,119
28,270,40,194
29,290,96,143
30,267,64,45
31,584,107,103
32,579,112,114
33,342,108,43
34,279,222,121
35,449,110,110
36,224,166,138
37,455,388,162
38,217,162,187
39,177,140,195
40,245,137,124
41,179,116,233
42,298,74,120
43,316,105,65
44,283,165,123
45,242,153,104
46,239,111,144
47,303,168,107
48,494,99,153
49,462,152,169
50,353,109,66
51,299,185,57
52,354,126,74
53,390,232,100
54,381,108,74
55,653,171,143
56,375,95,114
57,707,95,249
58,362,84,233
59,392,174,154
60,435,144,135
61,474,266,145
62,172,100,97
63,331,273,115
64,447,222,110
65,375,117,66
66,502,196,103
67,259,206,72
68,498,181,183
69,337,374,125
70,583,164,147
71,478,140,104
72,322,176,130
73,208,221,156
74,507,166,159
75,555,171,183
76,438,247,132
77,219,193,80
78,210,116,78
79,363,146,110
80,234,120,108
81,434,290,118
82,259,179,178
83,365,244,184
84,466,170,96
85,308,173,161
86,270,132,141
87,408,228,241
88,275,103,170
89,549,94,174
90,484,60,138
91,294,64,81
92,359,235,151
93,373,46,60
94,331,148,86
95,639,264,150
96,403,230,226
97,572,213,99
98,402,123,166
99,246,79,280
100,331,99,141
101,514,118,177
102,403,62,228
103,359,54,68
104,426,61,149
105,240,42,109
106,421,113,139
107,381,374,233
108,414,265,271
109,396,109,99
110,296,146,136
111,328,113,107
112,278,227,65
113,372,130,125
114,574,200,121
115,357,109,84
116,369,116,133
117,322,158,150
118,621,157,167
119,478,258,155
120,438,256,143
121,243,123,65
122,372,150,68
123,400,240,176
124,499,283,297
125,373,182,38
126,472,271,103
127,394,91,80
128,501,155,208
129,445,179,52
130,507,96,73
131,402,199,228
132,237,224,186
133,223,153,109
134,180,159,125
135,287,219,125
136,252,281,89
137,448,362,240
138,240,195,137
139,317,277,224
140,96,102,48
141,373,247,189
142,262,153,86
143,432,139,100
144,426,180,70
145,492,263,197
146,392,168,85
147,350,191,144
148,183,101,63
149,399,124,230
150,390,132,186
151,535,256,124
152,660,220,122
153,554,228,155
154,271,95,74
155,249,134,131
156,557,150,124
157,242,189,83
158,373,176,121
159,400,168,77
160,534,181,112
161,603,240,154
162,396,144,68
163,486,150,73
164,398,128,116
165,205,127,81
166,532,300,106
167,353,230,66
168,261,208,91
169,368,225,123
170,405,156,232
171,336,108,392
172,434,222,97
173,217,120,99
174,274,262,223
175,221,110,77
176,492,123,178
177,511,97,211
178,438,288,128
179,431,218,379
180,337,160,149
181,429,182,158
182,386,159,134
183,346,139,110
184,306,200,106
185,478,162,220
186,550,218,155
187,228,138,69
188,322,196,130
189,334,149,43
190,447,296,68
191,148,87,17
192,474,303,68
193,235,198,42
194,343,159,39
195,248,199,52
196,213,182,78
197,454,318,136
198,245,320,82
199,360,129,100
200,214,137,70
201,201,160,91
202,231,227,112
203,192,124,74
204,253,182,34
205,464,199,88
206,375,261,109
207,255,193,73
208,296,240,124
209,167,250,55
210,370,324,107
211,297,278,108
212,337,264,118
213,378,238,111
214,439,330,129
215,345,153,79
216,262,161,67
217,628,343,107
218,267,170,53
219,260,227,45
220,460,353,68
221,262,80,22
222,462,282,46
223,588,311,79
224,289,155,28
Total,82548,38519,29240
