,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,402,318,49
1,559,267,69
2,695,268,48
3,658,334,71
4,673,262,72
5,345,305,33
6,568,252,35
7,404,185,31
8,329,164,29
9,635,275,50
10,568,325,54
11,460,326,35
12,505,213,47
13,509,230,29
14,399,204,34
15,560,139,45
16,353,281,38
17,296,335,35
18,562,403,47
19,482,246,44
20,334,231,36
21,345,258,24
22,538,348,65
23,335,192,27
24,368,175,24
25,456,204,58
26,432,175,41
27,525,188,47
28,459,168,70
29,397,180,56
30,470,154,30
31,473,307,41
32,456,240,41
33,370,178,39
34,251,171,45
35,280,143,27
36,324,149,39
37,422,127,170
38,491,212,11
39,473,213,19
40,409,436,16
41,543,333,41
42,456,180,30
43,578,296,32
44,540,367,22
45,565,273,33
46,375,235,28
47,722,215,50
48,607,326,60
49,646,260,55
50,573,266,89
51,459,112,83
52,510,204,24
53,348,208,50
54,409,182,37
55,332,227,42
56,509,249,32
57,583,222,54
58,421,182,65
59,417,186,52
60,603,244,101
61,357,103,192
62,323,380,79
63,404,192,39
64,500,165,31
65,504,175,48
66,370,245,42
67,460,216,46
68,350,163,23
69,336,160,31
70,412,173,103
71,354,181,87
72,424,171,101
73,349,111,112
74,230,71,50
75,436,194,87
76,437,173,97
77,336,144,61
78,295,134,56
79,468,217,80
80,462,257,24
81,468,293,37
82,498,151,49
83,372,126,69
84,249,63,32
85,702,227,70
86,563,165,41
87,407,211,70
88,389,191,23
89,607,194,52
90,241,59,20
91,683,113,47
92,795,144,43
93,614,141,67
94,508,122,61
95,575,145,48
96,320,98,68
97,373,104,36
98,357,236,35
99,336,160,25
100,534,235,51
101,426,132,55
102,251,146,30
103,324,107,25
104,471,197,61
105,413,182,54
106,471,150,31
107,376,354,176
108,320,259,182
109,362,301,224
110,231,189,152
111,245,202,177
112,438,316,201
113,482,267,158
114,362,247,228
115,288,220,214
116,256,236,232
117,262,233,223
118,264,241,211
119,586,306,76
120,447,252,41
121,498,196,40
122,484,194,26
123,593,159,30
124,602,338,83
125,671,299,109
126,449,264,47
127,462,176,55
128,408,142,41
129,357,160,32
130,509,141,39
131,508,209,57
132,563,152,87
133,392,146,69
134,395,141,99
135,491,182,95
136,497,122,52
137,492,180,133
138,419,158,46
139,469,139,102
140,473,193,106
141,578,163,120
142,415,174,50
143,465,178,70
144,563,166,64
145,634,181,59
146,513,183,24
147,539,172,37
148,405,137,41
149,414,152,58
150,473,406,34
151,543,315,51
152,549,348,41
153,496,366,32
154,620,251,39
155,402,206,39
156,460,163,43
157,452,258,48
158,585,275,64
159,551,294,33
160,504,286,71
161,577,214,59
162,553,414,37
163,648,315,30
164,525,271,53
165,577,279,71
166,371,136,48
167,349,182,23
168,670,294,68
169,634,230,88
170,403,230,56
171,441,193,72
172,525,287,71
173,299,274,46
174,320,280,55
175,415,238,45
176,334,243,76
177,339,255,47
178,367,249,60
179,495,250,41
180,522,209,38
181,463,161,24
182,392,198,43
183,621,268,68
184,707,194,45
185,446,240,30
186,433,211,35
187,595,332,56
188,583,326,57
189,453,193,31
190,471,235,47
191,555,212,48
192,494,224,38
193,387,200,64
194,479,227,46
195,411,160,61
196,434,210,33
197,763,336,49
198,593,195,88
199,530,218,62
200,603,190,78
201,479,178,49
202,506,208,41
203,587,131,42
204,539,194,65
205,340,211,21
206,497,150,27
207,581,281,73
208,541,244,116
209,554,134,119
210,283,148,137
211,382,102,104
212,310,156,103
213,295,122,77
214,265,122,96
215,317,166,54
216,271,186,48
Total,99856,46559,13510
