,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,364,250,63
1,389,250,38
2,395,259,35
3,577,401,40
4,416,262,37
5,382,375,20
6,298,221,27
7,212,366,12
8,725,267,80
9,230,112,17
10,452,351,113
11,444,322,75
12,176,265,9
13,359,249,35
14,293,693,34
15,360,458,36
16,322,326,22
17,233,359,30
18,472,468,45
19,515,659,37
20,230,602,11
21,256,305,27
22,314,304,18
23,357,182,34
24,424,224,83
25,312,281,57
26,334,328,44
27,223,103,28
28,391,366,28
29,651,256,63
30,322,134,28
31,244,207,33
32,362,261,34
33,360,277,38
34,473,348,48
35,441,399,37
36,146,214,11
37,512,522,53
38,376,347,71
39,460,412,34
40,531,290,56
41,613,277,59
42,441,286,53
43,433,323,46
44,529,365,44
45,389,301,54
46,395,340,49
47,367,433,60
48,491,468,34
49,628,271,46
50,468,254,49
51,598,445,56
52,567,381,44
53,275,149,27
54,335,213,14
55,295,245,53
56,294,186,14
57,519,367,22
58,181,187,21
59,260,216,29
60,213,354,14
61,271,268,21
62,250,276,24
63,368,369,63
64,347,239,59
65,297,271,19
66,497,380,38
67,473,275,47
68,304,202,30
69,402,462,58
70,458,333,45
71,263,262,43
72,307,275,25
73,543,350,55
74,428,304,45
75,269,273,25
76,270,226,36
77,307,280,37
78,282,307,21
79,363,294,47
80,527,305,47
81,615,323,103
82,308,328,90
83,205,180,25
84,484,303,62
85,282,372,68
86,441,312,45
87,259,225,12
88,321,283,34
89,406,413,45
90,417,256,24
91,453,479,84
92,387,229,25
93,415,239,47
94,296,256,36
95,211,164,21
96,286,225,34
97,457,353,64
98,430,313,40
99,417,313,25
100,479,260,38
101,385,345,51
102,295,258,13
103,311,226,31
104,346,217,23
105,512,380,33
106,317,204,21
107,568,313,28
108,522,268,30
109,320,311,55
110,336,204,25
111,391,246,37
112,486,232,57
113,333,224,20
114,277,181,17
115,395,342,52
116,477,345,56
117,361,215,21
118,382,154,22
119,571,360,68
120,387,154,11
121,407,312,23
122,492,348,48
123,433,283,43
124,273,127,25
125,648,414,47
126,273,193,66
127,355,251,37
128,242,301,30
129,209,235,16
130,280,203,14
131,355,237,29
132,330,199,36
133,481,465,66
134,253,187,18
135,246,220,8
136,270,239,25
137,239,231,17
138,216,161,50
139,378,345,24
140,287,208,22
141,375,252,29
142,330,151,28
143,381,142,27
144,413,154,33
145,224,151,19
146,516,335,27
147,267,216,23
148,372,210,24
149,386,263,28
150,463,370,42
151,302,206,28
152,244,263,13
153,342,214,26
154,276,317,28
155,461,311,58
156,417,306,39
157,528,195,53
158,504,291,41
159,668,319,63
160,312,197,33
161,554,380,60
162,594,367,57
163,580,469,51
164,150,97,5
165,111,216,20
166,458,422,88
167,423,225,64
168,259,260,71
169,393,302,40
170,254,188,35
171,146,208,7
172,319,355,83
173,472,391,120
174,706,344,84
175,276,436,68
176,226,220,39
177,652,306,49
178,512,250,52
179,452,221,106
180,303,260,44
181,430,165,32
182,440,317,43
183,259,278,39
184,605,344,37
185,564,353,84
186,498,319,52
187,585,387,43
188,801,358,58
189,590,319,55
190,612,362,52
191,472,276,62
192,499,367,100
193,303,229,61
194,313,165,74
195,570,264,42
196,336,247,21
197,276,122,21
198,492,323,100
199,631,481,73
200,564,225,54
201,485,282,81
202,438,261,68
203,491,273,105
204,345,242,101
205,404,227,77
206,411,301,83
207,640,234,52
208,339,209,32
209,346,289,52
210,265,255,41
211,470,245,42
212,595,353,40
213,398,326,44
214,214,112,26
215,468,310,72
216,529,297,53
217,444,184,32
218,375,296,24
219,412,192,65
220,408,342,94
221,561,304,101
222,600,167,26
223,426,270,50
224,337,181,26
225,310,309,41
226,275,377,23
227,383,243,47
228,195,162,26
229,134,212,16
230,363,260,35
231,293,117,28
232,659,392,50
233,303,197,32
234,277,160,18
235,391,204,24
236,559,323,65
237,539,235,44
Total,93601,67475,10195
