,AIADMK+,DMK,Others
0,"['ADMK', 'CPI']",INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,445,224,71
1,505,290,63
2,484,190,46
3,381,240,49
4,369,77,9
5,330,190,63
6,494,326,48
7,516,277,41
8,363,172,18
9,361,147,21
10,434,180,26
11,540,322,43
12,88,101,2
13,287,164,23
14,259,86,11
15,469,331,77
16,305,207,33
17,309,248,48
18,803,255,87
19,368,368,25
20,311,366,30
21,485,313,33
22,504,282,37
23,472,385,33
24,96,29,5
25,529,413,32
26,658,274,62
27,543,156,41
28,227,114,13
29,386,200,40
30,728,189,40
31,529,319,50
32,283,124,47
33,679,297,51
34,290,200,32
35,379,225,24
36,483,217,35
37,490,168,49
38,308,226,73
39,448,221,44
40,380,164,29
41,349,185,28
42,683,243,44
43,645,242,47
44,342,180,24
45,509,170,41
46,509,264,87
47,583,369,58
48,532,301,95
49,508,303,64
50,536,268,50
51,203,200,14
52,557,258,53
53,517,251,41
54,627,195,136
55,471,220,106
56,390,162,112
57,729,310,225
58,491,121,70
59,552,104,54
60,673,326,52
61,637,254,58
62,588,306,42
63,344,283,32
64,373,282,28
65,354,327,32
66,417,356,42
67,531,241,28
68,555,188,100
69,465,95,34
70,474,168,52
71,765,260,66
72,660,345,50
73,279,347,35
74,301,161,11
75,579,237,32
76,452,167,31
77,479,189,40
78,364,180,29
79,487,250,29
80,306,223,30
81,490,251,34
82,618,304,39
83,425,284,33
84,510,353,48
85,527,299,53
86,633,296,54
87,644,351,101
88,565,240,39
89,616,314,48
90,685,334,27
91,418,256,59
92,322,175,34
93,417,319,53
94,431,247,32
95,486,475,65
96,497,234,26
97,456,276,39
98,590,441,46
99,664,289,44
100,568,255,43
101,454,305,45
102,474,347,136
103,440,309,32
104,404,266,87
105,269,291,43
106,176,255,56
107,428,311,89
108,247,310,23
109,242,402,18
110,405,330,26
111,562,338,38
112,373,288,26
113,592,293,41
114,489,245,28
115,488,227,21
116,547,179,22
117,498,190,26
118,489,355,65
119,541,301,46
120,389,231,36
121,367,206,12
122,383,363,33
123,487,270,31
124,553,337,47
125,542,323,43
126,535,327,25
127,623,470,31
128,404,295,24
129,514,372,41
130,543,349,47
131,200,407,26
132,328,170,15
133,295,256,33
134,260,211,19
135,412,275,27
136,465,337,32
137,553,345,21
138,545,372,42
139,450,197,14
140,319,171,14
141,350,269,27
142,471,365,56
143,374,289,38
144,513,479,60
145,505,227,34
146,347,259,52
147,303,267,44
148,536,447,43
149,800,235,43
150,556,314,49
151,450,267,21
152,584,324,26
153,588,357,50
154,499,481,55
155,523,252,26
156,302,299,21
157,297,277,11
158,261,252,38
159,414,391,33
160,400,350,65
161,534,266,27
162,580,327,43
163,558,190,22
164,434,144,23
165,363,201,47
166,447,220,91
167,274,224,27
168,383,191,34
169,437,155,85
170,311,166,33
171,619,269,55
172,489,262,32
173,438,110,22
174,389,193,23
175,320,205,31
176,399,284,68
177,570,230,41
178,460,189,41
179,370,109,32
180,388,211,39
181,277,271,21
182,496,335,22
183,649,311,64
184,533,355,57
185,385,162,21
186,527,453,44
187,596,381,67
188,483,287,40
189,438,237,68
190,631,445,28
191,527,281,29
192,469,378,33
193,569,384,35
194,484,207,34
195,350,307,29
196,538,394,19
197,595,366,12
198,402,480,16
199,566,422,35
200,420,338,38
201,330,223,14
202,307,182,19
203,400,282,30
204,511,278,35
205,336,281,15
206,442,326,32
207,504,369,45
208,329,229,12
209,322,284,17
210,467,415,54
211,389,307,23
212,429,401,20
213,494,466,30
214,584,425,39
215,444,357,47
216,272,193,65
217,214,203,31
218,505,233,64
219,271,196,31
220,616,273,55
221,218,174,17
222,475,318,27
223,512,356,35
Total,102123,60739,9281
