,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,263,344,81
1,233,290,135
2,305,215,58
3,248,247,123
4,67,153,38
5,170,288,47
6,116,194,130
7,180,283,54
8,123,175,159
9,407,333,94
10,265,446,184
11,164,296,157
12,232,330,125
13,268,176,32
14,406,183,59
15,412,193,84
16,229,155,118
17,283,208,90
18,284,143,42
19,265,123,83
20,376,321,50
21,460,289,79
22,325,316,105
23,464,354,106
24,245,166,74
25,256,263,42
26,238,142,36
27,367,312,54
28,310,292,70
29,143,156,76
30,285,279,52
31,419,208,39
32,210,233,30
33,295,318,60
34,284,190,76
35,338,235,43
36,279,184,27
37,381,249,36
38,283,227,26
39,310,143,29
40,236,102,50
41,392,210,40
42,418,224,41
43,359,257,40
44,281,303,40
45,261,135,44
46,323,164,29
47,247,161,38
48,517,294,56
49,314,278,58
50,271,169,33
51,304,258,40
52,337,189,35
53,329,179,13
54,257,183,30
55,379,314,63
56,364,125,33
57,262,160,30
58,361,259,47
59,174,141,20
60,326,249,40
61,344,183,31
62,281,144,30
63,316,324,53
64,231,189,38
65,443,243,32
66,188,93,18
67,267,309,49
68,409,279,41
69,406,355,73
70,246,220,50
71,422,223,55
72,302,251,24
73,286,181,19
74,411,302,42
75,349,272,30
76,299,247,20
77,298,179,16
78,273,183,21
79,344,238,28
80,345,248,30
81,247,207,15
82,247,166,19
83,571,439,41
84,233,153,6
85,200,150,15
86,501,252,32
87,590,452,44
88,416,229,24
89,642,343,27
90,534,257,35
91,335,201,19
92,538,432,46
93,535,300,78
94,287,203,29
95,399,180,53
96,353,190,50
97,338,306,61
98,474,216,68
99,314,260,39
100,456,235,81
101,321,229,32
102,354,340,46
103,411,324,44
104,306,229,20
105,270,257,51
106,369,312,41
107,437,389,45
108,283,270,44
109,380,261,139
110,362,137,24
111,416,351,45
112,560,353,56
113,401,172,30
114,644,235,68
115,597,231,77
116,368,117,57
117,278,250,56
118,321,137,63
119,364,230,48
120,484,300,44
121,304,255,19
122,358,309,39
123,388,187,60
124,427,153,38
125,305,136,72
126,449,281,39
127,324,215,30
128,503,389,45
129,354,245,46
130,295,230,50
131,422,289,33
132,366,204,43
133,429,171,41
134,527,238,63
135,286,103,18
136,412,206,43
137,516,279,81
138,345,197,61
139,393,211,41
140,282,266,70
141,432,381,45
142,340,270,39
143,278,255,24
144,289,184,46
145,345,279,36
146,265,269,31
147,415,254,57
148,330,210,47
149,433,192,40
150,318,244,52
151,313,331,38
152,451,304,84
153,414,173,33
154,342,173,63
155,538,251,60
156,337,250,30
157,546,390,36
158,425,313,17
159,394,233,23
160,386,344,36
161,273,221,41
162,280,255,28
163,310,230,25
164,275,240,45
165,288,299,49
166,365,160,34
167,344,221,43
168,284,287,43
169,502,390,74
170,414,314,45
171,268,278,61
172,310,197,34
173,294,214,44
174,446,412,53
175,511,357,89
176,243,138,22
177,321,173,35
178,246,170,32
179,308,156,27
180,282,159,40
181,309,159,47
182,301,196,37
183,232,227,26
184,429,390,75
185,134,158,286
186,173,179,182
187,652,282,62
188,465,314,58
189,213,136,18
190,320,137,27
191,292,123,39
192,319,163,28
193,296,162,46
194,302,124,15
195,306,120,20
196,431,220,65
197,556,236,70
198,386,259,43
199,287,214,32
200,295,195,48
201,497,205,63
202,469,195,40
203,301,205,30
204,296,168,25
205,459,338,75
206,311,186,36
207,298,194,31
208,394,165,23
209,383,142,23
210,363,181,26
211,328,155,34
212,619,327,58
213,665,243,29
214,432,311,37
215,494,311,53
216,515,293,73
217,349,260,72
218,496,227,63
219,400,291,43
220,316,285,31
221,269,211,25
222,225,195,24
223,522,340,68
Total,78435,53121,11174
