,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,,BJP,,,"['BAHUJAN SAMAJ PARTY', 'ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM', 'DRAVIDA MUNNETRA KAZHAGAM', 'BHARATIYA JANATA PARTY', 'INDIYA JANAYAKA KATCHI', 'INDEPENDENT']"
0,244,231,0,8,0,0,36
1,313,245,0,5,0,0,23
2,229,286,0,4,0,0,12
3,224,137,0,3,0,0,5
4,291,210,0,2,0,0,16
5,307,192,0,2,0,0,16
6,239,528,0,6,0,0,26
7,380,405,0,2,0,0,36
8,275,440,0,2,0,0,11
9,231,193,0,6,0,0,23
10,198,203,0,1,0,0,16
11,409,428,0,3,0,0,31
12,451,436,0,6,0,0,48
13,317,299,0,3,0,0,17
14,152,285,0,2,0,0,12
15,199,255,0,5,0,0,10
16,239,271,0,8,0,0,19
17,436,372,0,9,0,0,33
18,358,436,0,3,0,0,32
19,211,259,0,4,0,0,10
20,619,237,0,4,0,0,28
21,330,362,0,1,0,0,33
22,309,228,0,2,0,0,35
23,259,339,0,2,0,0,12
24,258,310,0,4,0,0,19
25,446,400,0,5,0,0,33
26,360,424,0,9,0,0,31
27,488,403,0,9,0,0,20
28,581,314,0,8,0,0,46
29,329,414,0,6,0,0,31
30,554,388,0,4,0,0,65
31,199,173,0,6,0,0,11
32,273,337,0,2,0,0,11
33,395,400,0,6,0,0,37
34,264,235,0,8,0,0,20
35,275,338,0,6,0,0,44
36,226,167,0,7,0,0,31
37,600,330,0,6,0,0,82
38,379,387,0,11,0,0,21
39,295,323,0,9,0,0,55
40,217,294,0,7,0,0,20
41,148,253,0,7,0,0,21
42,197,444,0,9,0,0,22
43,152,333,0,2,0,0,33
44,165,311,0,7,0,0,18
45,148,301,0,5,0,0,14
46,249,327,0,7,0,0,32
47,169,206,0,7,0,0,6
48,275,358,0,9,0,0,16
49,340,358,0,6,0,0,32
50,348,410,0,5,0,0,15
51,330,369,0,5,0,0,37
52,258,269,0,8,0,0,21
53,255,344,0,5,0,0,12
54,138,250,0,5,0,0,15
55,514,483,0,6,0,0,43
56,366,427,0,4,0,0,36
57,273,342,0,5,0,0,12
58,269,346,0,4,0,0,10
59,281,301,0,4,0,0,17
60,280,304,0,0,0,0,10
61,473,386,0,10,0,0,31
62,428,355,0,4,0,0,25
63,248,250,0,1,0,0,18
64,595,362,0,4,0,0,24
65,233,284,0,6,0,0,15
66,169,295,0,5,0,0,24
67,324,293,0,2,0,0,18
68,183,160,0,7,0,0,11
69,213,222,0,3,0,0,12
70,258,162,0,1,0,0,17
71,286,277,0,2,0,0,20
72,321,257,0,2,0,0,7
73,291,303,0,10,0,0,18
74,396,220,0,2,0,0,13
75,330,392,0,2,0,0,10
76,553,287,0,4,0,0,13
77,310,205,0,3,0,0,17
78,551,375,0,10,0,0,50
79,622,375,0,6,0,0,35
80,237,194,0,1,0,0,5
81,575,289,0,2,0,0,47
82,289,325,0,2,0,0,34
83,380,372,0,6,0,0,39
84,260,368,0,5,0,0,17
85,379,295,0,5,0,0,22
86,318,379,0,3,0,0,15
87,403,491,0,3,0,0,15
88,261,342,0,9,0,0,32
89,392,301,0,9,0,0,15
90,257,334,0,5,0,0,19
91,209,378,0,6,0,0,15
92,404,575,0,9,0,0,32
93,278,307,0,5,0,0,26
94,487,416,0,3,0,0,58
95,406,493,0,7,0,0,34
96,420,487,0,7,0,0,24
97,362,306,0,3,0,0,88
98,386,427,0,6,0,0,16
99,355,246,0,4,0,0,19
100,220,377,0,2,0,0,32
101,289,304,0,6,0,0,15
102,186,181,0,5,0,0,21
103,371,333,0,5,0,0,23
104,199,261,0,2,0,0,23
105,258,384,0,6,0,0,19
106,383,338,0,1,0,0,29
107,406,354,0,5,0,0,23
108,267,406,0,1,0,0,9
109,356,483,0,3,0,0,31
110,470,259,0,7,0,0,46
111,266,369,0,6,0,0,23
112,188,191,0,0,0,0,22
113,377,368,0,8,0,0,24
114,374,377,0,0,0,0,16
115,217,808,0,5,0,0,18
116,315,215,0,3,0,0,20
117,327,202,0,3,0,0,25
118,417,484,0,4,0,0,27
119,386,395,0,4,0,0,46
120,387,413,0,7,0,0,30
121,161,192,0,5,0,0,23
122,357,433,0,5,0,0,14
123,275,298,0,3,0,0,7
124,318,210,0,1,0,0,16
125,251,333,0,1,0,0,4
126,201,187,0,4,0,0,13
127,365,277,0,4,0,0,29
128,419,414,0,5,0,0,30
129,387,296,0,8,0,0,23
130,324,461,0,5,0,0,22
131,381,495,0,13,0,0,14
132,334,350,0,5,0,0,9
133,323,347,0,10,0,0,26
134,466,421,0,7,0,0,18
135,482,484,0,13,0,0,14
136,339,431,0,5,0,0,15
137,420,400,0,9,0,0,16
138,295,265,0,3,0,0,13
139,260,287,0,3,0,0,52
140,348,577,0,9,0,0,17
141,274,251,0,6,0,0,9
142,253,317,0,9,0,0,12
143,438,356,0,6,0,0,15
144,357,497,0,16,0,0,10
145,403,469,0,5,0,0,21
146,413,417,0,15,0,0,19
147,377,415,0,9,0,0,12
148,282,445,0,23,0,0,21
149,170,261,0,10,0,0,4
150,187,266,0,18,0,0,5
151,238,214,0,7,0,0,2
152,180,279,0,10,0,0,11
153,335,168,0,8,0,0,4
154,341,196,0,11,0,0,14
155,330,449,0,11,0,0,15
156,362,278,0,4,0,0,17
157,187,296,0,6,0,0,7
158,288,347,0,6,0,0,12
159,358,486,0,16,0,0,12
160,236,284,0,4,0,0,6
161,251,296,0,8,0,0,8
162,284,278,0,2,0,0,7
163,301,276,0,3,0,0,19
164,392,407,0,9,0,0,27
165,315,415,0,13,0,0,13
166,196,282,0,6,0,0,7
167,225,320,0,9,0,0,22
168,357,297,0,4,0,0,12
169,253,266,0,8,0,0,13
170,284,389,0,7,0,0,13
171,293,351,0,5,0,0,18
172,364,406,0,10,0,0,25
173,352,356,0,9,0,0,18
174,198,275,0,6,0,0,17
175,212,340,0,6,0,0,11
176,429,487,0,7,0,0,11
177,320,427,0,6,0,0,16
178,220,373,0,12,0,0,9
179,279,395,0,2,0,0,8
180,653,378,0,7,0,0,68
181,208,256,0,2,0,0,14
182,381,265,0,2,0,0,15
183,267,220,0,5,0,0,21
184,376,258,0,4,0,0,22
185,356,187,0,9,0,0,20
186,403,172,0,1,0,0,14
187,342,310,0,2,0,0,21
188,347,188,0,5,0,0,20
189,371,196,0,1,0,0,29
190,266,619,0,5,0,0,37
191,287,363,0,4,0,0,29
192,309,307,0,9,0,0,37
193,247,298,0,13,0,0,22
194,399,419,0,17,0,0,40
195,503,321,0,13,0,0,54
196,234,354,0,16,0,0,49
197,330,400,0,5,0,0,15
198,270,463,0,10,0,0,101
199,269,322,0,1,0,0,9
200,266,349,0,3,0,0,14
201,463,528,0,7,0,0,23
202,383,387,0,7,0,0,15
203,243,433,0,3,0,0,13
204,275,220,0,3,0,0,24
205,377,533,0,9,0,0,16
206,199,250,0,4,0,0,4
207,203,300,0,7,0,0,12
208,300,428,0,7,0,0,34
209,144,170,0,4,0,0,15
210,318,220,0,9,0,0,27
211,252,170,0,6,0,0,36
212,221,254,0,2,0,0,5
213,219,273,0,2,0,0,34
214,268,455,0,10,0,0,18
215,349,397,0,17,0,0,26
216,188,157,0,6,0,0,14
217,289,283,0,12,0,0,35
