,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,305,187,5
1,252,290,11
2,270,249,13
3,203,349,12
4,257,265,11
5,444,358,43
6,181,254,11
7,273,168,18
8,528,428,29
9,289,365,22
10,265,269,34
11,294,203,31
12,246,308,14
13,266,172,30
14,306,228,19
15,295,251,29
16,572,254,28
17,374,270,21
18,474,271,38
19,345,382,24
20,481,189,10
21,279,224,16
22,238,283,18
23,316,295,22
24,532,364,36
25,423,470,35
26,358,292,35
27,243,128,18
28,285,257,30
29,564,368,27
30,382,339,18
31,229,451,24
32,312,220,5
33,377,376,23
34,252,220,19
35,303,292,43
36,426,219,27
37,373,235,39
38,458,292,32
39,202,342,18
40,475,308,17
41,444,245,23
42,246,313,16
43,466,338,14
44,433,270,19
45,426,189,12
46,617,342,21
47,168,295,4
48,208,304,23
49,280,196,22
50,504,247,29
51,444,356,32
52,579,369,39
53,273,308,21
54,209,350,13
55,207,295,19
56,406,381,39
57,296,348,44
58,448,460,75
59,278,191,9
60,593,348,32
61,300,211,26
62,181,141,13
63,262,284,15
64,403,292,18
65,379,374,15
66,456,299,28
67,402,451,25
68,235,237,13
69,263,350,11
70,314,300,54
71,115,193,7
72,396,276,29
73,425,367,47
74,191,199,17
75,323,409,18
76,298,251,11
77,363,248,19
78,441,345,34
79,392,215,17
80,294,194,26
81,399,331,17
82,245,213,9
83,502,280,40
84,574,281,17
85,341,230,32
86,344,179,22
87,192,401,30
88,374,398,20
89,388,467,15
90,288,329,15
91,408,305,17
92,399,396,8
93,312,396,5
94,498,490,29
95,364,373,2
96,262,329,5
97,398,349,4
98,334,254,8
99,241,308,7
100,547,308,37
101,333,198,35
102,328,272,31
103,668,383,42
104,367,348,54
105,588,525,55
106,372,446,28
107,360,218,22
108,464,383,25
109,307,418,21
110,304,201,23
111,268,224,12
112,640,325,29
113,358,205,23
114,475,307,28
115,311,201,23
116,464,132,27
117,559,269,19
118,431,253,30
119,323,305,13
120,326,235,30
121,264,265,19
122,470,390,15
123,557,482,26
124,292,316,6
125,326,401,12
126,426,361,20
127,475,290,26
128,142,98,11
129,121,125,7
130,362,390,15
131,264,463,27
132,433,351,21
133,166,162,21
134,358,263,18
135,322,367,27
136,317,307,9
137,529,212,44
138,212,132,6
139,443,251,23
140,275,192,19
141,421,187,24
142,302,122,24
143,293,234,38
144,262,320,31
145,400,332,56
146,356,239,16
147,461,190,32
148,271,325,17
149,139,404,13
150,358,257,25
151,292,216,23
152,370,258,29
153,287,264,31
154,367,218,20
155,371,324,45
156,273,139,23
157,329,273,14
158,424,282,13
159,279,337,31
160,238,435,29
161,245,140,13
162,480,266,55
163,357,551,52
164,280,249,15
165,286,304,14
166,443,337,24
167,230,255,12
168,280,362,12
169,371,369,26
170,291,237,11
171,160,230,20
172,192,314,3
173,184,274,5
174,370,379,33
175,194,219,15
176,238,365,15
177,281,318,24
178,311,235,34
179,246,293,11
180,251,279,14
181,374,152,13
182,221,242,5
183,261,360,18
184,239,154,14
185,316,318,15
186,216,237,8
187,362,300,36
188,234,246,15
189,313,197,20
190,462,380,26
191,224,173,26
192,453,430,29
193,310,238,25
194,362,286,22
195,205,281,31
196,238,222,12
197,234,320,23
198,526,317,38
199,334,417,11
200,494,411,50
201,300,334,38
202,492,501,18
203,200,193,11
204,293,326,14
205,368,200,55
206,365,558,41
207,373,342,26
208,437,346,32
209,133,220,6
210,547,274,48
211,286,177,11
212,392,176,24
213,362,276,45
214,341,431,22
215,473,374,32
216,492,273,24
217,190,277,9
218,180,253,6
219,184,202,9
220,392,499,29
221,342,323,10
222,326,209,16
223,343,347,15
224,298,152,19
225,283,234,13
226,425,448,39
227,412,295,16
228,326,242,33
229,316,453,41
230,256,163,20
231,257,154,35
232,466,281,17
233,288,156,17
234,437,326,15
235,295,294,25
236,330,247,27
237,342,524,30
238,291,242,6
239,348,256,19
240,387,315,36
241,350,192,15
242,581,371,47
243,339,265,16
244,467,201,25
245,299,228,13
Total,84480,71912,5629
