,AIADMK+,DMK,Others
0,,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,195,540
1,0,213,623
2,0,39,452
3,0,188,507
4,0,297,568
5,0,276,389
6,0,318,572
7,0,255,580
8,0,321,491
9,0,313,572
10,0,157,269
11,0,147,389
12,0,88,427
13,0,114,209
14,0,77,215
15,0,296,577
16,0,119,433
17,0,316,393
18,0,38,265
19,0,84,267
20,0,350,591
21,0,152,358
22,0,202,407
23,0,183,434
24,0,288,716
25,0,243,452
26,0,221,426
27,0,359,522
28,0,197,570
29,0,261,254
30,0,246,552
31,0,163,329
32,0,156,247
33,0,228,447
34,0,422,324
35,0,246,454
36,0,382,494
37,0,360,398
38,0,162,147
39,0,376,646
40,0,355,652
41,0,332,321
42,0,308,471
43,0,316,430
44,0,218,379
45,0,210,336
46,0,343,423
47,0,354,217
48,0,193,327
49,0,285,435
50,0,247,200
51,0,238,513
52,0,223,585
53,0,283,447
54,0,353,392
55,0,362,586
56,0,201,249
57,0,308,354
58,0,192,193
59,0,318,311
60,0,313,288
61,0,295,201
62,0,303,383
63,0,186,396
64,0,240,349
65,0,288,347
66,0,166,339
67,0,424,601
68,0,417,365
69,0,250,293
70,0,279,404
71,0,305,611
72,0,203,239
73,0,367,383
74,0,229,290
75,0,251,296
76,0,199,302
77,0,297,393
78,0,131,306
79,0,255,414
80,0,232,296
81,0,153,444
82,0,141,519
83,0,189,451
84,0,236,472
85,0,314,385
86,0,203,305
87,0,221,691
88,0,254,724
89,0,232,401
90,0,258,438
91,0,224,310
92,0,197,346
93,0,157,236
94,0,167,157
95,0,192,346
96,0,396,282
97,0,452,408
98,0,402,422
99,0,251,488
100,0,217,416
101,0,288,360
102,0,198,359
103,0,280,391
104,0,186,324
105,0,147,376
106,0,179,407
107,0,355,597
108,0,259,583
109,0,195,391
110,0,224,359
111,0,327,499
112,0,142,225
113,0,229,268
114,0,187,311
115,0,189,317
116,0,300,427
117,0,273,315
118,0,315,322
119,0,192,254
120,0,209,250
121,0,295,699
122,0,96,676
123,0,65,483
124,0,291,532
125,0,286,442
126,0,284,431
127,0,413,492
128,0,280,406
129,0,219,309
130,0,278,305
131,0,289,264
132,0,332,386
133,0,302,549
134,0,171,171
135,0,296,438
136,0,211,394
137,0,288,386
138,0,317,587
139,0,292,378
140,0,186,330
141,0,286,404
142,0,413,357
143,0,244,252
144,0,258,569
145,0,186,501
146,0,336,784
147,0,387,546
148,0,156,401
149,0,277,528
150,0,302,545
151,0,295,546
152,0,283,447
153,0,312,515
154,0,338,414
155,0,291,585
156,0,217,360
157,0,213,367
158,0,226,337
159,0,264,467
160,0,393,716
161,0,292,643
162,0,340,523
163,0,79,462
164,0,249,373
165,0,287,534
166,0,280,582
167,0,337,626
168,0,371,492
169,0,182,333
170,0,244,461
171,0,451,619
172,0,239,418
173,0,416,555
174,0,265,498
175,0,331,523
176,0,321,575
177,0,297,461
178,0,212,578
179,0,200,468
180,0,134,793
181,0,94,305
182,0,114,447
183,0,126,594
184,0,173,628
185,0,283,726
186,0,282,589
187,0,128,215
188,0,262,437
189,0,131,222
190,0,291,495
191,0,144,283
192,0,187,236
193,0,169,287
194,0,391,493
195,0,173,265
196,0,174,303
197,0,172,325
198,0,376,487
199,0,250,591
200,0,207,627
201,0,218,365
202,0,213,437
203,0,158,348
204,0,147,398
205,0,273,719
206,0,229,705
207,0,319,656
Total,0,51926,89398
