,AIADMK+,DMK,Others
0,,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,230,453
1,0,181,279
2,0,429,430
3,0,338,575
4,0,326,462
5,0,201,423
6,0,157,480
7,0,225,315
8,0,236,303
9,0,305,549
10,0,221,382
11,0,182,713
12,0,351,353
13,0,193,457
14,0,230,599
15,0,352,438
16,0,191,312
17,0,174,260
18,0,247,345
19,0,172,508
20,0,235,480
21,0,263,736
22,0,150,182
23,0,290,386
24,0,210,418
25,0,322,543
26,0,342,480
27,0,442,533
28,0,290,527
29,0,175,469
30,0,238,413
31,0,272,367
32,0,285,190
33,0,249,335
34,0,246,412
35,0,200,389
36,0,191,630
37,0,478,460
38,0,187,306
39,0,254,376
40,0,300,246
41,0,218,371
42,0,94,255
43,0,359,578
44,0,429,255
45,0,389,298
46,0,468,284
47,0,238,502
48,0,522,291
49,0,370,391
50,0,376,539
51,0,151,146
52,0,437,298
53,0,426,638
54,0,274,406
55,0,332,643
56,0,385,403
57,0,407,637
58,0,332,560
59,0,412,295
60,0,231,323
61,0,469,318
62,0,546,396
63,0,357,324
64,0,392,402
65,0,388,237
66,0,229,340
67,0,396,333
68,0,203,346
69,0,316,435
70,0,147,295
71,0,281,430
72,0,265,477
73,0,378,438
74,0,349,395
75,0,316,433
76,0,303,433
77,0,380,423
78,0,293,226
79,0,250,335
80,0,373,298
81,0,161,305
82,0,155,305
83,0,260,217
84,0,225,193
85,0,350,321
86,0,438,461
87,0,325,475
88,0,161,410
89,0,157,361
90,0,188,251
91,0,193,238
92,0,343,381
93,0,296,271
94,0,292,337
95,0,327,495
96,0,139,562
97,0,205,343
98,0,295,488
99,0,183,390
100,0,316,357
101,0,453,521
102,0,190,263
103,0,277,320
104,0,365,692
105,0,185,350
106,0,328,468
107,0,380,417
108,0,177,318
109,0,240,298
110,0,221,269
111,0,235,320
112,0,366,514
113,0,438,381
114,0,231,424
115,0,205,291
116,0,284,299
117,0,321,328
118,0,313,486
119,0,327,414
120,0,425,337
121,0,197,271
122,0,318,524
123,0,200,221
124,0,234,359
125,0,189,295
126,0,256,387
127,0,318,369
128,0,203,406
129,0,366,293
130,0,454,445
131,0,341,463
132,0,253,361
133,0,327,436
134,0,142,254
135,0,217,728
136,0,223,686
137,0,377,462
138,0,177,427
139,0,278,592
140,0,339,408
141,0,128,221
142,0,358,397
143,0,241,386
144,0,200,343
145,0,411,518
146,0,358,427
147,0,273,460
148,0,233,242
149,0,364,502
150,0,291,362
151,0,398,345
152,0,223,328
153,0,356,444
154,0,165,278
155,0,201,251
156,0,439,260
157,0,405,233
158,0,277,339
159,0,534,369
160,0,164,304
161,0,210,276
162,0,327,550
163,0,150,311
164,0,330,227
165,0,193,251
166,0,188,525
167,0,228,305
168,0,240,276
169,0,144,374
170,0,92,329
171,0,164,373
172,0,125,246
173,0,128,259
174,0,205,448
175,0,146,300
176,0,183,307
177,0,356,299
178,0,215,225
179,0,203,282
180,0,255,275
181,0,183,317
182,0,232,308
183,0,431,519
184,0,330,384
185,0,472,451
186,0,374,502
187,0,208,527
188,0,237,355
189,0,393,394
190,0,429,330
191,0,285,420
192,0,259,297
193,0,340,443
194,0,273,396
195,0,225,230
196,0,206,577
197,0,110,216
198,0,212,199
199,0,208,241
200,0,218,455
201,0,248,290
202,0,442,485
203,0,487,413
204,0,268,429
205,0,276,312
206,0,449,466
207,0,335,490
208,0,293,362
209,0,392,501
210,0,222,282
211,0,250,231
212,0,299,537
213,0,323,337
214,0,182,257
215,0,299,250
216,0,277,205
217,0,217,380
218,0,200,289
219,0,209,270
220,0,294,366
221,0,212,171
222,0,453,517
223,0,277,574
224,0,336,616
225,0,386,658
226,0,261,372
227,0,198,435
228,0,376,541
229,0,248,545
230,0,269,158
231,0,127,337
232,0,313,460
233,0,289,499
234,0,204,288
235,0,236,366
236,0,400,485
237,0,122,204
238,0,317,405
239,0,208,374
240,0,195,357
241,0,188,322
Total,0,67723,93043
