,AIADMK+,DMK,Others
0,,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,273,507
1,0,231,322
2,0,279,542
3,0,171,375
4,0,283,286
5,0,150,198
6,0,371,372
7,0,192,205
8,0,476,577
9,0,164,312
10,0,268,480
11,0,293,358
12,0,339,343
13,0,138,137
14,0,374,473
15,0,367,275
16,0,273,364
17,0,623,152
18,0,156,156
19,0,436,548
20,0,554,429
21,0,416,334
22,0,163,253
23,0,417,402
24,0,318,369
25,0,235,439
26,0,283,315
27,0,258,486
28,0,176,586
29,0,222,601
30,0,139,318
31,0,276,283
32,0,222,296
33,0,262,385
34,0,170,516
35,0,306,471
36,0,316,248
37,0,214,498
38,0,187,324
39,0,243,313
40,0,271,684
41,0,257,570
42,0,370,539
43,0,260,330
44,0,244,290
45,0,301,585
46,0,211,347
47,0,306,527
48,0,154,270
49,0,256,252
50,0,306,230
51,0,508,563
52,0,336,677
53,0,317,288
54,0,478,487
55,0,390,353
56,0,277,428
57,0,241,340
58,0,280,281
59,0,299,531
60,0,207,282
61,0,244,264
62,0,229,418
63,0,241,363
64,0,404,524
65,0,252,394
66,0,259,428
67,0,324,385
68,0,248,444
69,0,281,552
70,0,227,341
71,0,250,425
72,0,268,322
73,0,217,346
74,0,229,413
75,0,209,357
76,0,238,371
77,0,298,506
78,0,338,437
79,0,245,288
80,0,380,617
81,0,295,524
82,0,265,454
83,0,195,353
84,0,260,183
85,0,259,449
86,0,352,543
87,0,266,471
88,0,257,475
89,0,256,352
90,0,191,389
91,0,297,456
92,0,227,304
93,0,216,253
94,0,267,316
95,0,313,389
96,0,250,301
97,0,457,160
98,0,293,239
99,0,216,380
100,0,250,397
101,0,233,325
102,0,218,447
103,0,398,681
104,0,252,342
105,0,250,381
106,0,293,500
107,0,225,393
108,0,227,400
109,0,232,430
110,0,258,421
111,0,190,457
112,0,273,507
113,0,448,584
114,0,354,456
115,0,290,445
116,0,302,404
117,0,146,208
118,0,312,371
119,0,272,500
120,0,175,506
121,0,240,285
122,0,211,352
123,0,269,332
124,0,260,569
125,0,254,574
126,0,219,368
127,0,163,355
128,0,254,620
129,0,225,281
130,0,276,160
131,0,264,577
132,0,245,241
133,0,315,540
134,0,259,390
135,0,503,274
136,0,404,239
137,0,482,365
138,0,353,438
139,0,229,176
140,0,354,484
141,0,359,311
142,0,478,338
143,0,342,247
144,0,210,131
145,0,327,591
146,0,287,498
147,0,467,255
148,0,337,544
149,0,480,349
150,0,243,349
151,0,366,130
152,0,250,373
153,0,326,336
154,0,417,555
155,0,349,544
156,0,533,420
157,0,295,309
158,0,219,281
159,0,236,350
160,0,254,363
161,0,244,452
162,0,220,446
163,0,309,197
164,0,288,241
165,0,231,399
166,0,172,201
167,0,446,236
168,0,346,613
169,0,132,295
170,0,337,295
171,0,168,369
172,0,290,243
173,0,143,263
174,0,196,256
175,0,252,353
176,0,566,135
177,0,391,320
178,0,199,294
179,0,373,334
180,0,317,476
181,0,261,277
182,0,228,404
183,0,155,173
184,0,530,285
185,0,547,130
186,0,873,131
187,0,221,103
188,0,360,493
189,0,259,332
190,0,251,305
191,0,390,538
192,0,444,541
193,0,237,271
194,0,281,364
195,0,450,431
196,0,462,296
197,0,331,221
198,0,215,381
199,0,233,544
200,0,246,488
201,0,313,276
202,0,485,258
203,0,459,503
204,0,324,123
205,0,399,363
206,0,318,376
207,0,400,554
208,0,338,156
209,0,370,363
210,0,389,399
211,0,259,495
212,0,295,367
213,0,246,631
214,0,109,263
215,0,268,373
216,0,311,353
217,0,391,501
218,0,125,214
219,0,256,210
220,0,201,289
221,0,232,347
Total,0,65250,83477
