,AIADMK+,DMK,Others
0,"['ADMK', 'RPI']",DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,11,5,416
1,270,306,23
2,213,300,26
3,389,435,24
4,443,396,40
5,396,383,48
6,287,416,15
7,469,396,20
8,391,400,16
9,303,275,24
10,276,253,22
11,322,338,19
12,259,330,12
13,221,262,23
14,189,281,19
15,256,241,22
16,317,531,36
17,426,464,26
18,380,432,30
19,352,313,26
20,286,218,17
21,213,204,17
22,413,381,42
23,355,391,31
24,400,280,39
25,260,245,22
26,233,256,19
27,300,237,33
28,252,264,32
29,381,435,31
30,278,411,37
31,333,459,52
32,307,355,20
33,292,321,21
34,272,288,90
35,244,306,102
36,294,527,75
37,277,240,15
38,193,255,15
39,278,294,21
40,215,320,18
41,337,338,30
42,313,323,37
43,307,370,64
44,222,234,8
45,175,236,7
46,363,357,23
47,312,332,13
48,276,302,14
49,227,293,22
50,403,295,39
51,371,266,59
52,401,263,15
53,411,263,17
54,253,236,16
55,215,231,13
56,558,375,44
57,440,280,41
58,387,288,36
59,597,366,61
60,542,362,71
61,387,309,29
62,322,326,37
63,278,262,9
64,231,255,9
65,434,310,25
66,397,307,36
67,328,292,10
68,278,312,12
69,300,246,14
70,272,220,28
71,276,271,11
72,205,249,19
73,224,261,18
74,182,229,20
75,365,253,12
76,314,222,25
77,365,454,37
78,171,193,18
79,139,205,10
80,436,394,17
81,377,377,33
82,209,197,15
83,181,178,15
84,382,387,20
85,337,396,18
86,175,146,22
87,178,165,18
88,378,398,22
89,356,404,27
90,414,405,11
91,403,394,25
92,210,261,18
93,187,230,31
94,402,359,18
95,347,367,24
96,263,256,19
97,236,246,23
98,559,416,37
99,524,419,47
100,566,434,30
101,195,236,4
102,186,215,10
103,417,444,26
104,360,488,23
105,238,240,19
106,217,243,26
107,327,367,31
108,299,347,30
109,316,446,33
110,328,399,50
111,334,487,16
112,186,212,31
113,131,237,18
114,270,337,14
115,206,300,13
116,283,267,27
117,245,293,28
118,381,417,36
119,331,503,29
120,180,200,13
121,178,184,11
122,379,380,22
123,361,405,20
124,222,316,19
125,439,305,22
126,403,333,32
127,422,390,42
128,456,450,28
129,488,345,33
130,449,350,41
131,325,283,24
132,347,310,34
133,363,398,80
134,409,539,111
135,348,346,25
136,365,345,36
137,396,393,25
138,386,298,34
139,384,361,28
140,375,321,27
141,423,323,45
142,398,294,24
143,382,286,30
144,380,303,12
145,380,313,37
146,417,407,34
147,309,336,39
148,269,335,21
149,428,495,75
150,400,573,58
151,158,178,12
152,331,518,52
153,307,547,54
154,438,538,26
155,422,555,31
156,260,303,35
157,347,294,29
158,318,294,40
159,361,342,48
160,327,390,55
161,260,211,35
162,241,186,35
163,191,380,80
164,184,341,75
165,273,264,136
166,325,318,88
167,332,349,94
168,192,246,112
169,168,274,128
170,309,467,161
171,365,429,105
172,306,494,178
173,313,365,61
174,308,366,107
175,311,412,129
176,443,320,59
177,432,361,45
178,324,381,52
179,479,430,42
180,384,357,42
181,220,288,16
182,199,292,19
183,384,387,31
184,346,437,34
185,403,353,37
186,366,387,31
187,327,323,35
188,404,354,31
189,365,333,39
190,407,417,23
191,341,490,61
192,297,507,94
193,183,225,20
194,222,340,61
195,372,460,40
196,408,337,39
197,321,351,29
198,378,305,33
199,432,414,21
200,390,364,38
201,380,516,76
202,417,454,48
203,389,477,55
Total,66015,68575,7738
