,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,,INC,,BJP,,,"['BHARATIYA JANATA PARTY', 'INDIAN NATIONAL CONGRESS', 'BAHUJAN SAMAJ PARTY', 'ALL INDIA ANNA DRAVIDA MUNNETRA\nKAZHAGAM', 'INDIYA JANANAYAKA KATCHI', 'INDEPENDENT']"
0,0,158,0,10,0,0,544
1,0,179,0,11,0,0,435
2,0,158,0,10,0,0,680
3,0,174,0,10,0,0,484
4,0,251,0,5,0,0,529
5,0,165,0,10,0,0,557
6,0,158,0,8,0,0,622
7,0,143,0,16,0,0,555
8,0,164,0,8,0,0,420
9,0,227,0,15,0,0,410
10,0,100,0,4,0,0,344
11,0,341,0,9,0,0,565
12,0,156,0,11,0,0,733
13,0,270,0,13,0,0,609
14,0,356,0,18,0,0,597
15,0,259,0,23,0,0,650
16,0,202,0,18,0,0,674
17,0,59,0,1,0,0,290
18,0,64,0,11,0,0,373
19,0,156,0,12,0,0,424
20,0,150,0,11,0,0,644
21,0,248,0,6,0,0,253
22,0,387,0,17,0,0,288
23,0,225,0,12,0,0,329
24,0,269,0,5,0,0,508
25,0,405,0,23,0,0,543
26,0,355,0,12,0,0,541
27,0,252,0,13,0,0,771
28,0,237,0,3,0,0,383
29,0,287,0,10,0,0,596
30,0,155,0,19,0,0,420
31,0,368,0,11,0,0,513
32,0,239,0,16,0,0,491
33,0,255,0,17,0,0,407
34,0,233,0,21,0,0,388
35,0,240,0,13,0,0,449
36,0,311,0,11,0,0,485
37,0,167,0,7,0,0,406
38,0,215,0,6,0,0,494
39,0,271,0,16,0,0,494
40,0,292,0,18,0,0,438
41,0,293,0,17,0,0,453
42,0,276,0,14,0,0,472
43,0,335,0,8,0,0,423
44,0,296,0,11,0,0,462
45,0,265,0,25,0,0,621
46,0,255,0,14,0,0,612
47,0,190,0,9,0,0,411
48,0,232,0,7,0,0,482
49,0,217,0,4,0,0,392
50,0,225,0,15,0,0,544
51,0,299,0,13,0,0,314
52,0,273,0,9,0,0,327
53,0,366,0,10,0,0,491
54,0,385,0,16,0,0,478
55,0,311,0,13,0,0,211
56,0,169,0,11,0,0,424
57,0,200,0,13,0,0,521
58,0,179,0,8,0,0,277
59,0,169,0,15,0,0,540
60,0,172,0,9,0,0,317
61,0,253,0,8,0,0,574
62,0,200,0,11,0,0,477
63,0,158,0,4,0,0,333
64,0,239,0,16,0,0,509
65,0,430,0,17,0,0,516
66,0,182,0,8,0,0,365
67,0,140,0,7,0,0,296
68,0,240,0,17,0,0,535
69,0,284,0,17,0,0,354
70,0,213,0,11,0,0,454
71,0,154,0,10,0,0,296
72,0,291,0,24,0,0,465
73,0,233,0,21,0,0,443
74,0,219,0,4,0,0,286
75,0,439,0,9,0,0,508
76,0,310,0,7,0,0,522
77,0,218,0,7,0,0,271
78,0,380,0,14,0,0,478
79,0,366,0,8,0,0,495
80,0,231,0,13,0,0,387
81,0,192,0,11,0,0,388
82,0,236,0,15,0,0,219
83,0,308,0,17,0,0,483
84,0,172,0,15,0,0,499
85,0,223,0,17,0,0,407
86,0,326,0,9,0,0,294
87,0,193,0,2,0,0,399
88,0,330,0,16,0,0,489
89,0,414,0,18,0,0,467
90,0,320,0,13,0,0,379
91,0,247,0,13,0,0,202
92,0,221,0,15,0,0,386
93,0,494,0,14,0,0,311
94,0,328,0,15,0,0,443
95,0,302,0,12,0,0,389
96,0,286,0,7,0,0,378
97,0,202,0,6,0,0,365
98,0,240,0,6,0,0,345
99,0,223,0,7,0,0,343
100,0,308,0,9,0,0,380
101,0,374,0,4,0,0,322
102,0,173,0,13,0,0,526
103,0,431,0,14,0,0,544
104,0,247,0,18,0,0,390
105,0,249,0,5,0,0,465
106,0,128,0,8,0,0,442
107,0,436,0,20,0,0,509
108,0,408,0,22,0,0,549
109,0,154,0,8,0,0,240
110,0,199,0,5,0,0,273
111,0,264,0,21,0,0,583
112,0,426,0,20,0,0,474
113,0,326,0,11,0,0,537
114,0,339,0,10,0,0,535
115,0,357,0,7,0,0,331
116,0,400,0,14,0,0,667
117,0,408,0,16,0,0,476
118,0,191,0,2,0,0,306
119,0,265,0,3,0,0,324
120,0,185,0,17,0,0,377
121,0,372,0,15,0,0,667
122,0,411,0,13,0,0,520
123,0,314,0,7,0,0,424
124,0,273,0,9,0,0,383
125,0,277,0,12,0,0,166
126,0,389,0,17,0,0,637
127,0,362,0,9,0,0,235
128,0,234,0,10,0,0,382
129,0,344,0,17,0,0,481
130,0,292,0,13,0,0,381
131,0,305,0,13,0,0,473
132,0,609,0,25,0,0,431
133,0,234,0,21,0,0,570
134,0,298,0,8,0,0,622
135,0,203,0,12,0,0,455
136,0,252,0,7,0,0,224
137,0,496,0,13,0,0,384
138,0,326,0,13,0,0,279
139,0,247,0,4,0,0,272
140,0,179,0,13,0,0,313
141,0,287,0,15,0,0,262
142,0,244,0,12,0,0,243
143,0,400,0,22,0,0,315
144,0,185,0,5,0,0,493
145,0,240,0,6,0,0,277
146,0,199,0,7,0,0,225
147,0,379,0,9,0,0,334
148,0,336,0,15,0,0,292
149,0,193,0,7,0,0,294
150,0,369,0,10,0,0,358
151,0,351,0,13,0,0,371
152,0,271,0,7,0,0,351
153,0,315,0,9,0,0,185
154,0,259,0,16,0,0,499
155,0,154,0,11,0,0,501
156,0,121,0,4,0,0,210
157,0,133,0,3,0,0,278
158,0,236,0,14,0,0,759
159,0,310,0,7,0,0,413
160,0,314,0,5,0,0,401
161,0,385,0,14,0,0,371
162,0,287,0,11,0,0,489
163,0,277,0,8,0,0,345
164,0,371,0,10,0,0,353
165,0,416,0,5,0,0,559
166,0,344,0,9,0,0,194
167,0,405,0,14,0,0,274
168,0,304,0,11,0,0,359
169,0,86,0,4,0,0,285
170,0,346,0,10,0,0,508
171,0,376,0,3,0,0,525
172,0,258,0,13,0,0,314
173,0,262,0,4,0,0,337
174,0,319,0,8,0,0,483
175,0,308,0,8,0,0,548
176,0,257,0,12,0,0,160
177,0,351,0,30,0,0,445
178,0,349,0,26,0,0,448
179,0,255,0,38,0,0,510
180,0,338,0,20,0,0,419
181,0,297,0,42,0,0,341
182,0,405,0,6,0,0,262
183,0,472,0,9,0,0,287
184,0,314,0,7,0,0,332
185,0,197,0,2,0,0,567
186,0,378,0,17,0,0,533
187,0,346,0,18,0,0,359
188,0,321,0,14,0,0,615
189,0,248,0,10,0,0,499
190,0,337,0,12,0,0,653
191,0,201,0,10,0,0,408
192,0,189,0,16,0,0,502
193,0,182,0,15,0,0,356
194,0,192,0,11,0,0,420
195,0,235,0,10,0,0,434
196,0,201,0,15,0,0,372
197,0,142,0,5,0,0,382
198,0,184,0,15,0,0,314
199,0,414,0,18,0,0,384
200,0,378,0,12,0,0,483
201,0,116,0,4,0,0,392
202,0,226,0,2,0,0,358
203,0,227,0,6,0,0,303
204,0,309,0,1,0,0,291
205,0,276,0,24,0,0,448
206,0,300,0,21,0,0,559
207,0,375,0,12,0,0,385
208,0,287,0,9,0,0,459
209,0,381,0,5,0,0,414
210,0,439,0,10,0,0,426
211,0,347,0,8,0,0,417
212,0,222,0,3,0,0,267
213,0,239,0,7,0,0,368
214,0,318,0,7,0,0,297
215,0,274,0,4,0,0,310
216,0,222,0,13,0,0,327
217,0,307,0,8,0,0,456
218,0,164,0,8,0,0,485
219,0,174,0,12,0,0,568
220,0,190,0,14,0,0,361
221,0,230,0,8,0,0,426
222,0,147,0,9,0,0,438
223,0,127,0,9,0,0,389
224,0,231,0,15,0,0,313
225,0,177,0,3,0,0,375
226,0,452,0,16,0,0,484
227,0,267,0,6,0,0,499
228,0,68,0,2,0,0,236
229,0,201,0,11,0,0,713
230,0,353,0,18,0,0,416
231,0,253,0,5,0,0,338
232,0,213,0,2,0,0,217
233,0,139,0,1,0,0,332
234,0,120,0,2,0,0,179
235,0,206,0,10,0,0,550
236,0,106,0,9,0,0,385
237,0,328,0,12,0,0,423
238,0,233,0,10,0,0,568
239,0,197,0,10,0,0,496
240,0,239,0,11,0,0,509
241,0,269,0,11,0,0,379
242,0,325,0,4,0,0,419
243,0,114,0,7,0,0,245
244,0,220,0,13,0,0,521
245,0,273,0,15,0,0,367
246,0,200,0,10,0,0,431
