,AIADMK+,DMK,Others
0,,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,349,547
1,0,330,480
2,0,364,482
3,0,181,451
4,0,271,342
5,0,202,370
6,0,304,400
7,0,391,375
8,0,216,591
9,0,195,412
10,0,412,539
11,0,249,292
12,0,484,446
13,0,352,639
14,0,332,554
15,0,180,357
16,0,343,340
17,0,347,436
18,0,278,354
19,0,237,591
20,0,250,520
21,0,201,658
22,0,412,422
23,0,180,386
24,0,316,360
25,0,171,405
26,0,159,403
27,0,178,334
28,0,310,426
29,0,228,471
30,0,261,549
31,0,82,169
32,0,321,611
33,0,308,647
34,0,215,527
35,0,442,450
36,0,466,406
37,0,391,455
38,0,253,422
39,0,212,248
40,0,286,487
41,0,270,422
42,0,449,408
43,0,300,446
44,0,158,276
45,0,255,487
46,0,330,328
47,0,178,322
48,0,202,483
49,0,181,605
50,0,178,405
51,0,323,481
52,0,319,436
53,0,427,372
54,0,252,365
55,0,282,492
56,0,157,335
57,0,268,285
58,0,385,237
59,0,586,375
60,0,319,283
61,0,191,284
62,0,284,367
63,0,334,447
64,0,195,341
65,0,354,309
66,0,182,391
67,0,299,282
68,0,253,408
69,0,220,349
70,0,162,379
71,0,195,328
72,0,152,356
73,0,294,351
74,0,235,313
75,0,288,636
76,0,247,299
77,0,177,331
78,0,363,505
79,0,304,464
80,0,385,353
81,0,203,344
82,0,331,414
83,0,452,352
84,0,176,303
85,0,444,367
86,0,233,511
87,0,547,232
88,0,250,314
89,0,143,284
90,0,336,285
91,0,204,104
92,0,333,238
93,0,339,411
94,0,325,313
95,0,227,335
96,0,310,417
97,0,347,282
98,0,498,455
99,0,365,358
100,0,262,359
101,0,245,263
102,0,159,212
103,0,291,407
104,0,254,357
105,0,426,444
106,0,306,341
107,0,385,510
108,0,319,458
109,0,224,465
110,0,283,480
111,0,550,462
112,0,244,266
113,0,227,244
114,0,204,216
115,0,390,483
116,0,308,289
117,0,439,230
118,0,346,362
119,0,294,434
120,0,175,200
121,0,397,320
122,0,276,526
123,0,372,331
124,0,449,308
125,0,287,333
126,0,281,334
127,0,447,348
128,0,521,256
129,0,323,382
130,0,195,417
131,0,102,271
132,0,213,349
133,0,258,537
134,0,109,596
135,0,166,827
136,0,219,537
137,0,298,562
138,0,208,770
139,0,318,492
140,0,314,555
141,0,336,426
142,0,282,436
143,0,489,513
144,0,622,401
145,0,548,440
146,0,409,610
147,0,464,418
148,0,352,316
149,0,294,319
150,0,330,346
151,0,237,232
152,0,318,439
153,0,239,373
154,0,221,281
155,0,452,536
156,0,368,463
157,0,469,468
158,0,243,315
159,0,384,362
160,0,255,330
161,0,349,487
162,0,210,250
163,0,275,485
164,0,452,618
165,0,174,297
166,0,396,535
167,0,480,436
168,0,325,627
169,0,262,389
170,0,250,494
171,0,171,211
172,0,523,496
173,0,413,287
174,0,293,552
175,0,255,683
176,0,298,745
177,0,171,465
178,0,584,504
179,0,373,483
180,0,326,380
181,0,200,405
182,0,202,459
183,0,184,490
184,0,220,317
185,0,296,484
186,0,293,233
187,0,348,236
188,0,205,111
189,0,503,419
190,0,198,411
191,0,265,459
192,0,125,108
193,0,305,458
194,0,171,425
195,0,180,487
196,0,363,396
197,0,275,402
198,0,162,309
199,0,525,364
200,0,417,571
201,0,490,482
202,0,278,307
203,0,381,242
204,0,353,316
205,0,224,235
206,0,331,441
207,0,290,443
208,0,185,451
209,0,120,362
210,0,124,493
211,0,183,346
212,0,108,441
213,0,560,468
214,0,200,643
215,0,258,546
216,0,202,403
217,0,218,366
218,0,163,350
219,0,194,256
220,0,175,576
221,0,185,395
222,0,300,363
223,0,265,523
224,0,192,517
225,0,96,642
226,0,239,671
227,0,227,528
228,0,115,169
229,0,134,421
230,0,288,468
231,0,338,412
232,0,411,483
233,0,289,376
234,0,169,270
235,0,329,456
236,0,389,389
237,0,292,247
238,0,316,602
239,0,238,470
240,0,474,505
241,0,347,167
242,0,375,327
243,0,86,213
244,0,305,404
245,0,262,307
246,0,465,366
247,0,243,258
248,0,259,331
249,0,468,547
250,0,323,276
251,0,391,393
252,0,372,578
253,0,269,326
254,0,238,310
255,0,137,332
256,0,285,387
257,0,299,426
258,0,169,323
259,0,323,357
260,0,361,244
261,0,282,275
262,0,320,440
263,0,205,419
264,0,257,283
265,0,167,288
266,0,415,578
267,0,286,375
268,0,286,426
269,0,267,642
Total,0,78853,109206
