,AIADMK+,DMK,Others
0,,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,249,400
1,0,175,332
2,0,234,489
3,0,141,568
4,0,142,301
5,0,129,148
6,0,85,310
7,0,223,383
8,0,294,292
9,0,207,404
10,0,347,434
11,0,354,657
12,0,350,465
13,0,241,461
14,0,177,179
15,0,210,469
16,0,282,522
17,0,146,317
18,0,261,269
19,0,98,185
20,0,140,373
21,0,98,296
22,0,132,329
23,0,282,360
24,0,430,453
25,0,339,432
26,0,431,309
27,0,585,293
28,0,225,311
29,0,210,445
30,0,218,452
31,0,241,733
32,0,136,651
33,0,250,282
34,0,291,253
35,0,195,587
36,0,267,152
37,0,372,520
38,0,204,351
39,0,258,601
40,0,273,607
41,0,266,407
42,0,434,584
43,0,299,374
44,0,345,303
45,0,269,264
46,0,416,381
47,0,436,405
48,0,293,286
49,0,352,373
50,0,354,416
51,0,296,617
52,0,530,631
53,0,457,430
54,0,405,560
55,0,204,400
56,0,261,421
57,0,355,527
58,0,227,407
59,0,291,594
60,0,601,454
61,0,288,486
62,0,137,411
63,0,160,230
64,0,199,174
65,0,252,438
66,0,193,266
67,0,252,360
68,0,243,198
69,0,308,356
70,0,233,388
71,0,305,593
72,0,152,392
73,0,310,371
74,0,448,264
75,0,179,208
76,0,244,306
77,0,178,313
78,0,309,359
79,0,157,176
80,0,392,269
81,0,259,317
82,0,365,609
83,0,410,453
84,0,412,287
85,0,274,531
86,0,291,409
87,0,360,459
88,0,167,740
89,0,77,628
90,0,166,606
91,0,131,479
92,0,111,518
93,0,137,274
94,0,195,627
95,0,274,520
96,0,125,591
97,0,144,505
98,0,224,608
99,0,146,315
100,0,123,356
101,0,113,288
102,0,130,636
103,0,144,941
104,0,371,587
105,0,107,494
106,0,295,535
107,0,143,393
108,0,134,483
109,0,186,345
110,0,423,516
111,0,196,460
112,0,209,336
113,0,257,393
114,0,293,395
115,0,271,292
116,0,197,220
117,0,153,432
118,0,256,602
119,0,207,350
120,0,183,306
121,0,244,418
122,0,152,202
123,0,219,352
124,0,203,144
125,0,228,305
126,0,247,419
127,0,183,269
128,0,189,369
129,0,330,282
130,0,197,336
131,0,288,298
132,0,290,298
133,0,365,321
134,0,165,145
135,0,378,534
136,0,318,336
137,0,272,260
138,0,360,206
139,0,257,473
140,0,306,579
141,0,156,206
142,0,308,412
143,0,234,322
144,0,132,178
145,0,227,317
146,0,130,236
147,0,192,602
148,0,252,338
149,0,237,456
150,0,166,483
151,0,169,389
152,0,360,563
153,0,303,490
154,0,186,421
155,0,93,354
156,0,228,311
157,0,378,515
158,0,194,403
159,0,296,289
160,0,99,146
161,0,270,535
162,0,203,424
163,0,175,464
164,0,284,266
165,0,277,170
166,0,279,236
167,0,107,186
168,0,226,393
169,0,331,541
170,0,317,301
171,0,252,336
172,0,302,396
173,0,302,440
174,0,276,210
175,0,362,228
176,0,265,143
177,0,299,406
178,0,178,467
179,0,322,215
180,0,136,492
181,0,220,434
182,0,444,136
183,0,278,302
184,0,125,463
185,0,366,412
186,0,461,129
187,0,378,129
188,0,552,333
189,0,582,338
190,0,292,430
191,0,403,282
192,0,269,331
193,0,304,369
194,0,271,450
195,0,471,250
196,0,192,510
197,0,278,480
198,0,373,493
199,0,348,594
200,0,192,397
201,0,330,182
202,0,320,519
203,0,472,460
204,0,366,488
205,0,137,210
206,0,194,155
207,0,704,116
208,0,150,279
209,0,309,390
210,0,333,539
211,0,287,204
212,0,369,294
213,0,435,460
214,0,197,694
215,0,607,337
216,0,449,491
217,0,397,354
218,0,353,154
219,0,147,409
220,0,181,364
221,0,199,453
222,0,174,323
223,0,177,502
224,0,523,60
225,0,284,401
226,0,225,171
227,0,254,616
228,0,320,576
229,0,396,223
230,0,265,399
231,0,534,96
232,0,495,531
233,0,501,123
234,0,714,114
235,0,174,33
236,0,566,102
237,0,345,348
238,0,248,431
239,0,148,295
240,0,476,190
241,0,127,27
242,0,409,395
243,0,447,343
244,0,210,180
245,0,264,167
246,0,225,321
247,0,112,134
248,0,254,260
249,0,199,377
250,0,261,318
251,0,287,490
252,0,631,399
253,0,163,388
254,0,268,242
255,0,275,427
256,0,297,229
257,0,199,217
258,0,318,367
259,0,141,122
260,0,353,404
261,0,117,315
262,0,166,119
263,0,408,423
264,0,230,303
265,0,220,293
266,0,114,195
Total,0,72554,99232
