,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,5,3,109
1,496,367,67
2,403,195,14
3,464,298,21
4,613,390,30
5,283,195,18
6,233,203,15
7,188,199,15
8,291,178,10
9,256,206,10
10,450,272,11
11,403,248,26
12,460,205,23
13,497,274,31
14,546,321,38
15,201,254,19
16,151,211,12
17,105,218,12
18,364,350,22
19,188,328,22
20,355,299,16
21,371,251,17
22,399,506,22
23,593,382,18
24,509,279,38
25,579,520,27
26,558,292,18
27,455,215,22
28,452,199,18
29,286,254,20
30,241,262,17
31,470,469,31
32,304,223,26
33,419,257,12
34,352,316,10
35,425,228,18
36,528,288,30
37,308,176,17
38,461,205,24
39,385,295,24
40,237,141,8
41,243,130,16
42,288,195,21
43,294,202,19
44,294,218,13
45,708,517,41
46,563,435,51
47,552,460,56
48,404,223,36
49,296,323,23
50,181,298,28
51,303,335,14
52,606,429,36
53,304,256,45
54,378,276,21
55,541,241,18
56,403,224,14
57,381,180,27
58,278,285,20
59,406,325,20
60,395,437,29
61,304,275,16
62,361,384,32
63,302,299,19
64,272,255,23
65,207,191,35
66,531,435,32
67,289,296,21
68,241,228,13
69,546,348,24
70,468,288,14
71,375,226,13
72,412,422,30
73,496,355,87
74,237,151,33
75,526,331,119
76,212,156,20
77,485,302,34
78,318,423,40
79,397,278,45
80,297,183,25
81,399,270,51
82,276,167,38
83,267,163,50
84,436,235,23
85,448,227,25
86,677,335,46
87,423,323,45
88,457,314,35
89,302,269,19
90,273,325,14
91,435,297,22
92,494,276,40
93,516,413,53
94,483,546,27
95,457,491,26
96,569,464,25
97,186,336,16
98,236,307,38
99,420,358,92
100,383,421,22
101,436,381,29
102,440,455,33
103,334,256,20
104,344,363,104
105,370,318,44
106,529,332,53
107,403,210,21
108,375,183,28
109,259,308,51
110,305,379,29
111,401,537,22
112,368,274,16
113,313,260,20
114,307,276,16
115,278,253,21
116,360,244,21
117,417,308,44
118,658,448,43
119,431,354,40
120,512,398,32
121,517,440,20
122,298,287,12
123,265,228,12
124,89,90,3
125,645,321,46
126,531,357,20
127,520,332,28
128,453,355,25
129,642,295,45
130,507,265,22
131,347,181,13
132,607,359,37
133,449,292,25
134,546,355,24
135,407,396,45
136,337,297,32
137,465,368,32
138,494,382,37
139,361,244,14
140,324,240,17
141,507,371,32
142,437,323,34
143,365,212,28
144,348,275,25
145,511,455,24
146,258,171,12
147,591,398,40
148,563,382,24
149,536,377,21
150,499,288,26
151,290,215,45
152,287,249,21
153,407,327,17
154,635,376,23
155,463,332,23
156,275,156,9
157,463,327,19
158,327,221,16
159,483,461,51
160,291,236,14
161,299,238,21
162,338,242,16
163,560,406,51
164,581,463,43
165,489,512,34
166,439,468,79
167,265,206,18
168,255,232,27
169,250,120,11
170,441,418,42
171,293,203,20
172,253,236,19
173,546,368,47
174,258,270,11
175,419,276,41
176,240,233,8
177,439,309,54
178,396,350,20
179,391,376,26
180,380,278,27
181,411,221,31
182,486,244,37
183,296,139,11
184,413,374,57
185,593,343,39
186,480,322,24
187,331,312,48
188,330,311,32
189,322,229,72
190,283,257,80
191,376,376,60
192,134,229,69
193,320,279,61
194,303,292,38
195,304,323,36
196,302,286,15
197,294,528,49
198,477,391,17
199,536,225,44
200,521,406,48
201,931,268,71
202,965,274,72
203,303,204,38
204,424,152,51
205,389,86,57
206,261,150,318
207,343,149,156
208,318,166,148
209,333,235,161
210,280,169,62
211,583,150,39
212,769,315,65
213,415,269,51
214,370,193,70
215,452,237,46
216,533,211,49
217,393,219,51
218,229,318,52
219,668,317,47
220,510,218,32
221,592,301,220
222,419,121,115
223,400,220,56
224,651,273,36
225,525,214,79
226,456,233,56
227,556,377,75
228,411,238,63
229,699,304,63
230,320,196,45
231,303,213,55
232,281,118,54
233,537,278,146
234,397,242,31
235,327,199,45
236,305,224,32
237,418,357,76
238,457,242,39
239,638,258,58
240,587,279,100
241,316,203,222
242,350,252,51
243,283,238,49
244,500,403,67
245,738,254,83
246,595,248,49
247,344,98,33
248,447,207,30
249,598,294,43
250,223,166,19
251,182,99,17
252,500,322,45
253,516,242,36
254,577,269,32
255,140,50,10
256,347,176,32
257,367,140,38
258,332,138,53
259,305,118,34
260,540,221,40
261,279,129,12
262,537,210,17
263,285,117,17
264,560,319,74
265,428,174,104
266,329,240,35
267,304,219,45
268,448,563,54
269,281,173,46
270,368,272,54
271,355,208,36
272,351,217,44
273,424,310,94
274,426,329,78
275,247,173,39
276,220,177,25
277,152,161,13
278,139,148,7
279,179,132,18
280,155,112,16
281,184,147,27
282,141,156,22
283,524,257,38
284,240,202,30
285,233,199,28
286,315,226,15
287,279,216,19
288,290,226,28
289,313,218,30
290,328,248,32
291,458,416,29
Total,115459,80607,11260
