,AIADMK+,DMK,Others
0,"['ADMK', 'DMDK']",INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,351,33,440
1,220,135,262
2,207,37,338
3,273,156,444
4,310,192,320
5,151,86,288
6,297,27,322
7,204,134,287
8,106,107,222
9,229,174,341
10,177,79,378
11,230,148,269
12,121,44,251
13,286,150,400
14,275,172,307
15,210,139,472
16,307,121,557
17,160,179,161
18,352,187,478
19,183,158,333
20,227,98,210
21,321,328,409
22,271,101,251
23,131,18,352
24,323,189,497
25,118,42,474
26,303,103,302
27,228,180,362
28,291,181,244
29,489,167,379
30,302,225,567
31,49,68,181
32,114,19,207
33,87,30,251
34,250,83,508
35,436,311,408
36,110,57,566
37,182,84,540
38,223,118,457
39,277,113,572
40,244,48,446
41,128,70,456
42,180,91,430
43,69,18,499
44,140,63,438
45,136,16,725
46,184,72,498
47,101,38,194
48,108,62,304
49,350,75,442
50,71,12,71
51,237,38,326
52,167,71,261
53,336,136,219
54,329,100,431
55,320,201,451
56,350,261,201
57,98,35,232
58,393,188,468
59,209,114,325
60,343,48,86
61,297,111,133
62,324,189,403
63,158,50,226
64,199,93,227
65,490,105,392
66,358,124,487
67,175,195,372
68,337,240,364
69,265,243,274
70,256,42,169
71,273,50,309
72,133,69,299
73,181,107,252
74,116,44,378
75,295,208,326
76,89,599,97
77,201,91,302
78,200,228,306
79,359,282,317
80,423,320,334
81,302,210,269
82,203,57,101
83,313,172,413
84,304,237,276
85,286,301,214
86,231,266,283
87,352,209,108
88,229,64,154
89,565,211,212
90,250,158,262
91,176,149,121
92,200,361,146
93,198,178,149
94,300,169,363
95,266,131,223
96,272,103,290
97,414,78,318
98,265,205,144
99,285,46,245
100,263,124,261
101,440,100,300
102,252,105,274
103,224,114,367
104,461,133,222
105,295,112,174
106,236,81,297
107,140,174,215
108,305,100,202
109,348,138,361
110,177,126,175
111,262,123,304
112,267,113,257
113,352,129,209
114,154,47,483
115,170,68,289
116,279,126,452
117,593,188,294
118,329,152,191
119,141,207,191
120,365,236,281
121,179,78,207
122,240,107,236
123,224,34,111
124,571,122,217
125,157,49,176
126,371,122,354
127,406,90,267
128,69,95,196
129,308,455,240
130,326,100,301
131,386,149,461
132,456,204,391
133,443,194,401
134,226,66,231
135,277,143,130
136,512,222,262
137,274,107,342
138,416,145,245
139,254,256,369
140,202,83,179
141,282,154,192
142,171,200,122
143,297,43,164
144,392,124,444
145,386,207,374
146,159,68,237
147,323,346,337
148,161,335,127
149,216,239,158
150,100,228,163
151,386,237,371
152,218,324,61
153,217,225,62
154,189,62,122
155,250,445,98
156,148,107,124
157,539,267,319
158,292,140,233
159,286,35,421
160,441,58,358
161,180,207,93
162,348,464,177
163,266,152,78
164,280,168,217
165,267,96,203
166,180,153,174
167,201,133,229
168,141,155,203
169,306,101,269
170,238,112,318
171,208,62,277
172,350,133,220
173,202,48,277
174,352,97,447
175,386,221,254
176,329,111,348
177,368,73,443
178,464,72,349
179,406,110,264
180,316,201,137
181,290,113,155
182,405,227,225
183,290,188,210
184,259,127,266
185,344,245,85
186,334,225,108
187,335,259,291
188,334,248,339
189,338,204,226
190,138,71,309
191,332,302,243
192,501,250,260
193,215,189,140
194,216,226,130
195,320,286,144
196,384,164,365
197,214,133,531
198,166,98,403
199,249,84,230
200,346,151,245
201,243,183,180
202,392,172,241
203,177,238,142
204,214,107,144
205,476,190,375
206,825,98,288
207,455,140,453
208,351,94,323
209,393,102,279
210,264,60,109
211,343,108,331
212,380,69,188
213,340,66,211
214,314,125,139
215,356,144,140
216,439,236,203
217,285,89,197
218,260,97,166
219,276,151,335
220,226,116,312
221,446,138,273
222,376,52,341
223,0,0,0
224,177,58,336
225,269,64,222
226,345,97,301
227,286,122,192
228,295,111,197
229,329,154,477
230,349,177,435
231,437,299,333
232,260,133,106
233,324,201,289
234,310,219,485
235,520,197,364
236,315,152,175
237,262,122,213
238,338,112,218
239,349,157,141
240,327,133,244
241,296,110,349
242,272,118,413
243,368,275,291
244,469,65,246
245,168,61,335
246,165,88,312
247,370,361,148
248,153,99,127
249,369,240,110
250,322,142,82
251,182,128,160
252,371,216,449
253,278,266,198
Total,71121,36897,71170
