,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,,,,,"['BAHUJAN SAMAJ PARTY', 'BHARATHIYA JANATA PARTY', 'ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM', 'DRAVIDA MUNNETRA KAZHAGAM', 'INDEPENDENT']"
0,539,277,0,0,0,0,65
1,279,168,0,0,0,0,23
2,304,167,0,0,0,0,67
3,245,255,0,0,0,0,29
4,308,229,0,0,0,0,44
5,364,182,0,0,0,0,45
6,387,304,0,0,0,0,49
7,574,287,0,0,0,0,50
8,392,232,0,0,0,0,57
9,471,293,0,0,0,0,98
10,368,159,0,0,0,0,71
11,310,179,0,0,0,0,58
12,252,169,0,0,0,0,47
13,241,141,0,0,0,0,53
14,415,404,0,0,0,0,142
15,401,526,0,0,0,0,57
16,491,230,0,0,0,0,39
17,215,325,0,0,0,0,64
18,251,167,0,0,0,0,30
19,328,160,0,0,0,0,35
20,264,219,0,0,0,0,45
21,532,256,0,0,0,0,58
22,529,229,0,0,0,0,56
23,379,170,0,0,0,0,27
24,224,142,0,0,0,0,32
25,505,278,0,0,0,0,52
26,319,128,0,0,0,0,37
27,470,313,0,0,0,0,44
28,486,333,0,0,0,0,68
29,374,232,0,0,0,0,71
30,235,237,0,0,0,0,39
31,388,204,0,0,0,0,47
32,250,123,0,0,0,0,21
33,357,240,0,0,0,0,57
34,440,346,0,0,0,0,50
35,548,263,0,0,0,0,42
36,575,168,0,0,0,0,33
37,488,225,0,0,0,0,75
38,538,285,0,0,0,0,96
39,392,270,0,0,0,0,90
40,418,484,0,0,0,0,59
41,349,283,0,0,0,0,27
42,401,217,0,0,0,0,25
43,384,228,0,0,0,0,45
44,602,389,0,0,0,0,49
45,366,495,0,0,0,0,65
46,353,312,0,0,0,0,30
47,284,250,0,0,0,0,25
48,265,124,0,0,0,0,24
49,225,322,0,0,0,0,21
50,167,304,0,0,0,0,54
51,148,156,0,0,0,0,24
52,440,498,0,0,0,0,64
53,266,224,0,0,0,0,27
54,251,254,0,0,0,0,52
55,331,301,0,0,0,0,46
56,436,357,0,0,0,0,34
57,203,234,0,0,0,0,27
58,414,434,0,0,0,0,61
59,308,255,0,0,0,0,39
60,273,168,0,0,0,0,28
61,254,261,0,0,0,0,52
62,260,275,0,0,0,0,36
63,211,257,0,0,0,0,25
64,297,213,0,0,0,0,20
65,372,256,0,0,0,0,42
66,244,168,0,0,0,0,38
67,322,186,0,0,0,0,33
68,267,165,0,0,0,0,42
69,236,254,0,0,0,0,38
70,215,237,0,0,0,0,27
71,246,166,0,0,0,0,40
72,272,231,0,0,0,0,46
73,294,270,0,0,0,0,93
74,244,213,0,0,0,0,42
75,257,227,0,0,0,0,39
76,168,253,0,0,0,0,19
77,279,259,0,0,0,0,41
78,398,356,0,0,0,0,86
79,425,230,0,0,0,0,150
80,498,334,0,0,0,0,56
