,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,460,260,33
1,385,276,34
2,441,433,38
3,620,326,19
4,406,254,38
5,355,275,17
6,378,236,31
7,435,241,23
8,288,177,47
9,351,243,90
10,264,184,59
11,312,560,47
12,436,173,111
13,253,104,64
14,376,356,37
15,484,251,28
16,467,299,38
17,371,374,50
18,371,208,9
19,410,210,26
20,415,211,45
21,365,211,65
22,304,282,19
23,413,181,58
24,324,182,16
25,273,222,20
26,389,221,43
27,330,223,43
28,356,169,25
29,296,178,16
30,248,193,21
31,381,223,33
32,329,190,33
33,491,269,23
34,484,227,26
35,398,261,89
36,370,268,57
37,392,125,97
38,425,120,91
39,300,210,46
40,375,99,100
41,445,187,89
42,434,136,116
43,433,197,32
44,400,310,38
45,407,333,25
46,439,329,49
47,464,191,118
48,327,172,75
49,309,200,74
50,425,280,92
51,337,61,122
52,325,106,80
53,425,121,117
54,518,187,92
55,349,87,112
56,356,111,148
57,450,200,90
58,478,213,36
59,433,121,155
60,525,245,51
61,424,352,41
62,346,362,38
63,368,211,29
64,324,224,55
65,435,303,47
66,482,298,112
67,356,228,58
68,251,106,64
69,255,156,62
70,497,196,130
71,303,181,53
72,315,202,22
73,366,139,113
74,361,200,72
75,451,299,92
76,413,244,80
77,329,346,36
78,288,339,33
79,481,373,25
80,454,217,89
81,465,396,27
82,192,405,30
83,501,302,38
84,354,316,29
85,440,225,48
86,363,186,22
87,443,295,47
88,397,352,35
89,415,340,26
90,132,102,8
91,535,244,57
92,431,257,37
93,438,280,60
94,347,160,56
95,293,154,57
96,335,206,47
97,318,258,40
98,357,205,58
99,427,230,32
100,591,252,35
101,462,217,143
102,505,244,25
103,489,253,25
104,289,333,30
105,287,324,39
106,439,379,46
107,482,330,39
108,377,367,78
109,249,240,53
110,393,333,95
111,324,254,56
112,240,177,48
113,350,247,58
114,392,206,72
115,420,297,67
116,321,200,24
117,338,192,20
118,341,279,24
119,341,284,51
120,255,357,38
121,255,237,12
122,215,250,27
123,388,350,29
124,390,255,60
125,261,270,32
126,268,241,47
127,511,248,105
128,378,196,130
129,314,316,85
130,435,501,46
131,283,305,39
132,302,389,36
133,435,464,26
134,221,202,15
135,339,270,114
136,332,252,108
137,378,365,74
138,360,189,74
139,316,191,78
140,362,162,76
141,322,122,74
142,305,182,83
143,434,218,107
144,299,171,42
145,313,181,54
146,399,178,106
147,336,205,79
148,337,200,53
149,398,223,56
150,385,109,80
151,191,154,56
152,449,199,20
153,276,150,69
154,459,260,73
155,435,250,103
156,475,91,121
157,416,174,113
158,378,111,121
159,373,135,126
160,301,162,48
161,269,156,48
162,322,184,57
163,432,185,86
164,339,315,43
165,466,233,21
166,550,234,41
167,278,164,64
168,364,435,34
169,364,286,37
170,201,126,35
171,366,190,61
172,375,276,73
173,388,267,83
174,250,185,21
175,230,187,23
176,269,153,88
177,451,216,107
178,390,287,75
179,375,163,124
180,404,346,30
181,498,355,38
182,325,335,28
183,224,86,14
184,281,177,48
185,278,159,46
186,656,175,42
187,530,301,46
188,546,299,78
189,478,331,40
190,485,310,33
191,305,219,24
192,291,206,25
193,282,163,36
194,257,164,35
195,130,310,25
196,346,97,80
197,292,172,91
198,72,67,13
199,78,106,18
200,289,183,16
201,257,203,10
202,213,164,4
203,224,169,15
204,376,266,27
205,399,262,31
206,382,320,47
207,241,141,17
208,264,181,21
209,406,161,18
210,357,172,35
211,258,372,76
212,330,230,72
213,265,195,39
214,277,145,30
215,240,129,50
216,168,46,61
217,510,239,43
218,392,181,25
219,363,164,23
Total,80039,50817,11955
