,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,,"['BJP', 'IJK']",,,"['BJP', 'INC', 'AIADMK', 'IJK', 'INDEPEND ENT']"
0,259,316,0,20,0,0,26
1,352,188,0,13,0,0,26
2,152,168,0,18,0,0,6
3,717,263,0,21,0,0,13
4,489,406,0,17,0,0,26
5,362,304,0,20,0,0,27
6,366,599,0,35,0,0,21
7,383,593,0,34,0,0,21
8,372,433,0,30,0,0,18
9,329,299,0,23,0,0,8
10,262,278,0,6,0,0,13
11,396,306,0,12,0,0,16
12,358,352,0,17,0,0,21
13,410,411,0,15,0,0,42
14,341,448,0,12,0,0,42
15,358,422,0,10,0,0,50
16,251,402,0,30,0,0,13
17,323,676,0,46,0,0,13
18,406,480,0,31,0,0,16
19,312,342,0,17,0,0,12
20,400,504,0,28,0,0,17
21,383,266,0,11,0,0,18
22,279,397,0,12,0,0,47
23,332,308,0,23,0,0,9
24,267,330,0,35,0,0,13
25,465,377,0,35,0,0,9
26,446,533,0,32,0,0,17
27,377,524,0,37,0,0,14
28,404,388,0,26,0,0,21
29,300,265,0,21,0,0,16
30,341,360,0,21,0,0,26
31,174,273,0,19,0,0,13
32,327,207,0,19,0,0,11
33,246,131,0,13,0,0,6
34,148,87,0,6,0,0,3
35,282,391,0,14,0,0,13
36,403,173,0,27,0,0,29
37,443,278,0,19,0,0,16
38,235,234,0,16,0,0,6
39,379,271,0,16,0,0,25
40,381,190,0,12,0,0,20
41,260,172,0,12,0,0,28
42,340,379,0,20,0,0,4
43,545,239,0,26,0,0,22
44,311,225,0,17,0,0,5
45,521,264,0,29,0,0,25
46,336,152,0,24,0,0,24
47,406,261,0,12,0,0,16
48,298,127,0,4,0,0,22
49,314,357,0,16,0,0,24
50,272,311,0,19,0,0,16
51,171,168,0,7,0,0,12
52,471,241,0,14,0,0,18
53,380,156,0,5,0,0,14
54,400,338,0,23,0,0,16
55,503,326,0,17,0,0,43
56,344,292,0,18,0,0,29
57,165,174,0,7,0,0,5
58,371,338,0,19,0,0,21
59,434,269,0,11,0,0,15
60,191,138,0,6,0,0,6
61,386,210,0,21,0,0,22
62,221,296,0,18,0,0,5
63,347,234,0,21,0,0,20
64,374,395,0,21,0,0,26
65,346,236,0,19,0,0,20
66,562,233,0,45,0,0,37
67,251,235,0,11,0,0,14
68,290,174,0,15,0,0,32
69,224,265,0,35,0,0,12
70,225,126,0,6,0,0,4
71,319,123,0,10,0,0,6
72,270,129,0,18,0,0,10
73,382,173,0,10,0,0,5
74,456,196,0,12,0,0,13
75,369,157,0,19,0,0,19
76,325,217,0,16,0,0,13
77,655,152,0,27,0,0,27
78,452,71,0,8,0,0,13
79,124,17,0,2,0,0,3
80,269,109,0,7,0,0,6
81,366,145,0,10,0,0,20
82,547,284,0,19,0,0,11
83,294,311,0,42,0,0,14
84,157,138,0,23,0,0,7
85,191,156,0,19,0,0,5
86,301,274,0,17,0,0,11
87,342,229,0,45,0,0,20
88,164,174,0,9,0,0,7
89,300,136,0,16,0,0,27
90,213,177,0,23,0,0,15
91,357,186,0,179,0,0,10
92,313,177,0,50,0,0,10
93,208,194,0,47,0,0,9
94,336,249,0,27,0,0,6
95,402,145,0,28,0,0,16
96,364,57,0,20,0,0,15
97,354,225,0,16,0,0,26
98,142,78,0,18,0,0,8
99,293,112,0,8,0,0,8
100,372,155,0,21,0,0,21
101,237,184,0,30,0,0,6
102,269,201,0,54,0,0,30
103,313,107,0,68,0,0,14
104,464,178,0,29,0,0,16
105,459,115,0,18,0,0,21
106,297,203,0,13,0,0,19
107,306,162,0,8,0,0,13
108,332,138,0,25,0,0,19
109,169,113,0,12,0,0,17
110,269,257,0,31,0,0,23
111,493,234,0,33,0,0,27
112,333,78,0,20,0,0,10
113,373,178,0,32,0,0,26
114,222,256,0,37,0,0,12
115,164,180,0,13,0,0,13
116,436,212,0,32,0,0,22
117,72,68,0,0,0,0,1
118,335,352,0,13,0,0,68
119,156,223,0,1,0,0,45
120,120,183,0,0,0,0,70
121,388,285,0,12,0,0,21
122,279,240,0,15,0,0,13
123,194,165,0,9,0,0,8
124,144,136,0,6,0,0,13
125,192,181,0,13,0,0,4
126,109,179,0,5,0,0,7
127,212,123,0,5,0,0,67
128,664,159,0,36,0,0,27
129,142,444,0,16,0,0,15
130,159,170,0,32,0,0,18
131,244,218,0,15,0,0,10
132,196,95,0,17,0,0,9
133,284,138,0,23,0,0,16
134,316,102,0,30,0,0,16
