,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,170,183,5
1,216,206,22
2,341,170,19
3,354,130,35
4,215,227,20
5,586,136,32
6,504,354,47
7,490,288,54
8,446,266,71
9,329,200,14
10,331,153,14
11,290,245,35
12,324,190,26
13,375,239,28
14,243,214,7
15,147,189,50
16,292,261,17
17,282,155,13
18,341,191,15
19,347,243,19
20,339,204,13
21,265,196,22
22,329,171,11
23,280,193,24
24,212,137,9
25,266,183,12
26,245,192,24
27,411,296,18
28,277,183,20
29,290,186,24
30,190,265,52
31,334,399,34
32,351,128,13
33,225,202,14
34,408,280,35
35,193,223,23
36,373,238,25
37,281,171,55
38,262,210,41
39,455,335,65
40,390,235,32
41,325,492,116
42,452,187,51
43,112,272,26
44,286,451,184
45,211,174,107
46,40,207,137
47,545,169,20
48,583,258,37
49,291,314,47
50,317,336,50
51,251,151,17
52,335,200,39
53,611,323,24
54,284,100,12
55,511,241,23
56,444,185,11
57,361,178,20
58,474,289,13
59,336,247,18
60,209,263,31
61,287,237,22
62,321,328,31
63,247,287,52
64,458,336,35
65,456,332,41
66,410,301,27
67,396,304,22
68,427,201,20
69,357,318,25
70,154,138,18
71,447,298,50
72,263,223,39
73,218,183,32
74,264,164,20
75,393,263,50
76,393,161,27
77,194,274,29
78,241,163,10
79,159,201,21
80,168,115,10
81,103,61,9
82,205,180,21
83,193,96,6
84,194,144,13
85,208,126,13
86,329,407,61
87,382,303,22
88,301,200,30
89,611,166,33
90,415,397,45
91,336,335,50
92,264,202,18
93,451,149,15
94,242,290,103
95,641,117,44
96,257,191,46
97,214,147,21
98,342,111,20
99,93,56,14
100,179,199,21
101,153,193,21
102,154,164,10
103,301,159,32
104,155,173,6
105,159,159,15
106,288,303,29
107,323,98,16
108,305,122,34
109,391,182,13
110,374,163,37
111,327,447,49
112,304,217,40
113,409,334,31
114,277,382,34
115,254,278,11
116,301,340,14
117,205,359,25
118,149,388,38
119,172,210,32
120,310,268,19
121,276,170,17
122,176,191,18
123,164,160,24
124,317,454,38
125,196,211,33
126,158,204,24
127,258,297,56
128,287,256,21
129,343,345,74
130,236,210,54
131,189,258,38
132,394,323,38
133,329,306,31
134,427,326,41
135,410,566,30
136,213,233,20
137,542,349,23
138,230,152,9
139,233,231,18
140,334,298,38
141,308,183,37
142,356,261,35
143,418,268,57
144,490,289,41
145,408,356,31
146,337,298,25
147,242,204,22
148,186,309,61
149,352,436,64
150,315,499,67
151,213,197,18
152,218,205,21
153,282,422,41
154,269,161,10
155,442,437,34
156,295,203,26
157,371,310,27
158,505,415,39
159,324,222,23
160,193,164,19
161,440,371,28
162,190,248,13
163,230,258,15
164,332,296,35
165,318,117,17
166,385,233,74
167,377,362,40
168,342,279,34
169,304,383,50
170,283,318,14
171,221,335,48
172,238,276,21
173,209,119,15
174,429,364,31
175,368,249,33
176,290,295,31
177,104,148,10
178,81,204,10
179,155,210,23
180,429,425,42
181,161,240,12
182,274,242,24
183,281,291,21
184,522,300,36
185,386,290,30
186,497,388,33
187,358,472,49
188,352,385,22
189,366,412,42
190,257,430,30
191,337,197,35
192,268,310,33
193,313,371,43
194,259,261,30
195,201,237,17
196,161,140,16
197,260,260,22
198,218,362,27
199,530,202,30
200,268,311,34
201,400,268,21
202,428,407,14
203,340,450,28
204,329,333,17
205,516,280,22
206,314,218,24
207,215,176,12
208,440,417,31
209,400,383,15
210,403,440,70
211,416,454,29
212,311,242,22
213,226,255,8
214,399,314,16
215,460,530,82
216,255,341,11
217,513,354,18
218,397,196,21
219,332,356,55
220,237,177,14
221,215,197,24
222,295,188,26
223,382,498,34
224,353,427,36
225,159,327,31
226,364,300,75
227,416,145,30
228,334,278,71
229,664,245,66
230,253,365,42
231,390,288,47
232,305,169,23
233,244,148,65
234,483,271,32
235,401,350,45
236,269,386,48
237,168,163,31
238,281,356,55
239,233,478,70
240,386,168,38
241,264,231,15
242,332,186,37
243,444,365,26
244,369,420,42
245,233,215,28
246,354,330,54
247,341,296,51
248,200,173,22
249,182,154,31
250,253,234,31
251,172,178,16
252,246,361,25
253,358,335,41
254,309,175,20
255,294,93,27
256,260,346,59
257,256,186,10
258,353,259,45
259,133,313,34
260,623,186,45
261,341,147,58
262,38,228,22
263,301,159,16
264,258,229,15
265,330,282,33
266,508,165,39
Total,83409,69101,8558
