,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,508,331,41
1,375,229,27
2,181,284,26
3,405,372,32
4,595,246,23
5,352,251,14
6,571,316,36
7,197,384,36
8,297,193,13
9,261,236,20
10,472,388,32
11,536,268,48
12,325,244,16
13,300,230,35
14,356,292,32
15,362,262,23
16,345,209,21
17,260,184,22
18,559,392,47
19,312,264,26
20,154,312,29
21,272,251,32
22,311,201,8
23,396,558,62
24,370,268,30
25,423,314,20
26,413,262,27
27,545,331,41
28,222,354,28
29,305,141,19
30,434,272,22
31,443,284,25
32,515,274,54
33,476,352,30
34,231,222,17
35,305,281,40
36,296,267,24
37,439,336,45
38,475,408,45
39,323,236,13
40,212,274,14
41,430,257,15
42,486,203,25
43,298,357,31
44,300,212,28
45,394,170,40
46,327,241,19
47,362,562,35
48,433,345,38
49,421,420,37
50,302,246,24
51,233,245,19
52,513,229,35
53,458,137,28
54,491,188,26
55,583,217,44
56,541,346,33
57,503,101,35
58,427,139,30
59,421,262,26
60,312,292,15
61,368,52,28
62,307,104,25
63,472,52,15
64,360,204,21
65,462,270,42
66,370,226,25
67,334,28,23
68,355,313,26
69,613,72,35
70,578,419,37
71,433,378,27
72,471,83,29
73,349,170,31
74,630,223,49
75,383,170,38
76,438,112,27
77,630,335,57
78,611,300,49
79,468,410,32
80,504,303,48
81,393,279,30
82,244,198,24
83,395,174,33
84,259,145,14
85,373,142,48
86,479,218,34
87,391,264,32
88,297,232,14
89,585,306,45
90,484,271,41
91,512,238,43
92,468,246,21
93,382,169,31
94,369,135,21
95,282,226,29
96,355,212,24
97,475,210,36
98,497,346,28
99,534,337,47
100,522,268,33
101,470,184,32
102,540,353,35
103,315,85,32
104,362,166,35
105,360,64,25
106,364,111,35
107,303,117,31
108,330,176,27
109,391,250,26
110,505,244,39
111,359,114,34
112,189,132,25
113,297,124,37
114,244,129,28
115,298,114,24
116,362,198,31
117,314,196,17
118,605,243,41
119,530,285,77
120,411,464,68
121,349,382,45
122,379,279,43
123,536,262,57
124,452,312,43
125,440,302,37
126,240,268,9
127,393,215,23
128,297,290,30
129,519,258,36
130,272,265,53
131,439,279,36
132,342,173,30
133,485,290,46
134,338,337,28
135,352,310,24
136,501,379,23
137,511,323,46
138,549,366,76
139,531,288,44
140,380,275,38
141,515,398,34
142,213,428,26
143,291,343,23
144,416,386,18
145,349,262,13
146,475,332,30
147,673,217,48
148,544,232,28
149,437,176,39
150,415,187,40
151,300,209,24
152,519,366,35
153,669,285,84
154,606,140,40
155,541,126,22
156,531,182,60
157,427,201,29
158,253,156,13
159,424,255,21
160,349,192,20
161,480,408,25
162,734,283,27
163,501,352,45
164,623,279,50
165,378,350,38
166,290,115,12
167,346,247,12
168,364,175,21
169,441,239,12
170,367,250,16
171,431,259,26
172,528,263,49
173,166,93,18
174,441,350,45
175,373,310,21
176,370,219,19
177,362,317,35
178,491,222,50
179,311,335,23
180,375,383,34
181,509,289,41
182,482,306,31
183,319,149,44
184,378,162,74
185,754,152,45
186,605,227,83
187,445,167,34
188,628,223,140
189,743,182,93
190,0,0,0
191,532,305,105
192,343,240,58
193,413,319,92
194,524,255,77
195,490,266,74
196,576,225,20
197,451,346,25
198,359,174,76
199,340,82,44
200,256,190,16
201,396,167,38
202,271,80,32
203,171,277,22
204,486,90,70
205,358,117,68
206,674,229,58
207,388,261,39
208,265,237,21
209,301,198,32
210,333,193,57
211,467,361,87
212,472,214,30
213,371,79,98
214,378,147,36
215,342,208,33
216,614,302,44
217,553,358,90
218,139,143,22
219,474,329,77
220,298,281,39
221,660,193,45
222,258,204,19
223,352,279,14
224,291,174,15
225,262,175,22
226,527,354,54
227,305,201,58
228,262,126,34
229,384,140,58
230,414,119,32
231,618,281,128
232,342,218,62
233,272,163,73
234,357,343,30
235,295,227,84
236,311,126,34
237,584,366,66
238,437,405,59
239,568,260,57
240,525,389,62
241,386,187,45
242,366,349,73
243,402,327,38
244,550,263,73
245,473,417,88
246,375,260,31
247,296,256,64
248,330,232,40
249,162,86,27
250,415,177,38
251,554,234,54
252,517,254,38
253,156,140,22
254,457,351,51
255,347,207,50
256,577,351,71
Total,105254,63270,9735
