,AIADMK+,DMK,Others
0,,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,0,153,561
1,0,188,434
2,0,229,598
3,0,189,399
4,0,195,238
5,0,77,375
6,0,294,316
7,0,209,254
8,0,148,284
9,0,163,320
10,0,281,339
11,0,296,456
12,0,74,494
13,0,254,428
14,0,206,438
15,0,146,150
16,0,332,286
17,0,248,272
18,0,140,361
19,0,132,134
20,0,164,224
21,0,183,368
22,0,149,370
23,0,92,133
24,0,164,267
25,0,507,330
26,0,215,521
27,0,123,239
28,0,254,435
29,0,196,366
30,0,275,312
31,0,265,356
32,0,125,155
33,0,194,308
34,0,88,198
35,0,135,234
36,0,78,232
37,0,54,196
38,0,234,328
39,0,317,483
40,0,171,182
41,0,152,318
42,0,386,357
43,0,470,638
44,0,240,407
45,0,286,454
46,0,325,507
47,0,159,489
48,0,303,277
49,0,180,386
50,0,185,385
51,0,295,480
52,0,125,371
53,0,143,425
54,0,209,384
55,0,98,605
56,0,245,310
57,0,123,371
58,0,220,443
59,0,222,548
60,0,314,507
61,0,169,365
62,0,300,362
63,0,147,233
64,0,180,406
65,0,132,301
66,0,252,210
67,0,128,321
68,0,270,188
69,0,213,397
70,0,265,371
71,0,264,275
72,0,231,347
73,0,130,212
74,0,356,413
75,0,313,436
76,0,328,466
77,0,199,469
78,0,150,429
79,0,301,521
80,0,241,458
81,0,311,235
82,0,371,539
83,0,118,239
84,0,282,514
85,0,234,539
86,0,335,509
87,0,309,273
88,0,130,173
89,0,252,193
90,0,199,286
91,0,342,465
92,0,162,357
93,0,194,357
94,0,192,475
95,0,379,539
96,0,213,284
97,0,214,248
98,0,186,231
99,0,80,203
100,0,85,266
101,0,113,191
102,0,233,495
103,0,219,424
104,0,172,373
105,0,267,531
106,0,308,571
107,0,173,302
108,0,263,328
109,0,190,288
110,0,309,561
111,0,213,229
112,0,232,712
113,0,204,418
114,0,191,234
115,0,218,253
116,0,227,382
117,0,333,533
118,0,255,364
119,0,215,248
120,0,234,215
121,0,263,175
122,0,258,305
123,0,270,292
124,0,104,270
125,0,114,383
126,0,171,286
127,0,227,293
128,0,160,553
129,0,319,520
130,0,172,408
131,0,147,191
132,0,93,256
133,0,75,209
134,0,310,556
135,0,265,374
136,0,255,436
137,0,168,440
138,0,140,316
139,0,164,459
140,0,105,629
141,0,346,551
142,0,382,613
143,0,170,463
144,0,142,550
145,0,325,328
146,0,106,153
147,0,159,456
148,0,166,332
149,0,156,355
150,0,108,394
151,0,81,230
152,0,279,451
153,0,201,222
154,0,143,242
155,0,132,295
156,0,60,234
157,0,154,437
158,0,144,297
159,0,255,456
160,0,310,448
161,0,216,347
162,0,226,301
163,0,173,259
164,0,394,372
165,0,221,443
166,0,140,415
167,0,68,223
168,0,220,347
169,0,200,328
170,0,151,439
171,0,85,199
172,0,201,374
173,0,339,296
174,0,192,255
175,0,501,613
176,0,402,541
177,0,200,268
178,0,175,274
179,0,479,493
180,0,358,717
181,0,361,361
182,0,245,502
183,0,111,127
184,0,198,337
185,0,79,199
186,0,258,334
187,0,151,182
188,0,230,375
189,0,178,270
190,0,317,405
191,0,147,320
192,0,160,384
193,0,232,207
194,0,499,270
195,0,301,325
196,0,273,209
197,0,337,368
198,0,91,165
199,0,117,402
200,0,180,272
201,0,278,261
202,0,248,441
203,0,264,352
204,0,242,447
205,0,303,138
206,0,328,436
207,0,209,453
208,0,211,387
209,0,273,348
210,0,327,528
211,0,234,310
212,0,207,248
213,0,122,378
214,0,191,253
215,0,188,408
216,0,192,403
217,0,202,499
218,0,286,530
219,0,182,249
220,0,164,342
221,0,138,375
222,0,295,441
223,0,270,656
224,0,181,125
225,0,363,416
226,0,197,266
227,0,247,426
228,0,179,382
229,0,92,400
Total,0,49961,83067
