,AIADMK+,DMK,Others
0,ADMK,PMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,362,347,52
1,260,215,39
2,356,281,58
3,466,467,73
4,151,315,27
5,176,417,74
6,434,474,39
7,420,245,57
8,453,183,68
9,272,300,34
10,279,226,40
11,404,339,45
12,433,304,70
13,336,235,40
14,370,284,38
15,397,162,29
16,157,290,17
17,392,298,33
18,536,349,69
19,508,335,55
20,412,344,44
21,402,335,48
22,484,481,51
23,203,194,57
24,546,493,82
25,163,224,11
26,431,474,56
27,499,445,33
28,310,436,71
29,203,237,24
30,115,110,10
31,417,378,54
32,538,247,48
33,453,408,66
34,285,244,48
35,396,374,28
36,407,206,21
37,156,343,28
38,277,231,70
39,392,234,44
40,534,318,28
41,345,323,90
42,227,228,40
43,444,343,40
44,300,465,45
45,404,326,40
46,366,343,84
47,300,256,27
48,242,290,29
49,335,414,39
50,284,378,60
51,214,218,37
52,196,220,47
53,493,234,36
54,290,280,31
55,287,309,48
56,566,401,70
57,578,282,116
58,300,187,21
59,432,207,36
60,450,508,42
61,311,189,23
62,368,245,30
63,458,386,50
64,272,224,29
65,389,263,48
66,495,383,62
67,354,270,49
68,306,222,86
69,425,246,49
70,322,260,28
71,302,296,35
72,303,295,35
73,453,380,41
74,482,423,66
75,218,133,26
76,362,242,34
77,461,262,52
78,345,342,38
79,374,351,46
80,323,378,55
81,311,361,51
82,401,448,45
83,217,163,29
84,277,318,39
85,285,251,32
86,480,372,69
87,351,294,34
88,464,299,37
89,405,402,51
90,331,233,34
91,323,196,37
92,392,264,45
93,451,313,32
94,367,369,38
95,167,135,26
96,579,356,86
97,518,373,104
98,535,261,42
99,445,246,36
100,416,237,43
101,381,292,34
102,629,334,40
103,135,113,6
104,535,250,42
105,361,166,38
106,702,325,57
107,393,227,34
108,688,266,52
109,313,217,13
110,474,202,32
111,372,164,25
112,442,157,24
113,670,166,34
114,451,204,42
115,609,291,35
116,342,219,108
117,379,216,31
118,334,211,28
119,656,405,65
120,426,333,44
121,480,336,56
122,523,365,58
123,544,283,48
124,294,166,48
125,569,398,51
126,598,296,56
127,523,354,61
128,387,307,43
129,226,286,29
130,727,195,26
131,202,176,36
132,512,232,53
133,572,297,43
134,394,319,45
135,553,316,39
136,256,554,40
137,413,209,46
138,372,230,44
139,229,180,31
140,353,370,30
141,308,245,22
142,424,449,47
143,694,259,65
144,168,80,23
145,549,359,65
146,205,134,41
147,550,323,42
148,366,361,28
149,243,239,32
150,299,244,25
151,519,272,73
152,396,264,46
153,317,245,14
154,343,211,44
155,296,172,62
156,245,159,25
157,528,238,47
158,454,267,30
159,223,117,10
160,378,232,33
161,373,155,36
162,525,169,44
163,322,220,39
164,372,214,34
165,316,258,29
166,388,239,41
167,384,194,44
168,473,242,49
169,486,243,41
170,387,256,34
171,397,245,54
172,761,263,91
173,325,157,23
174,446,311,44
175,340,177,59
176,289,218,92
177,493,333,45
178,442,241,59
179,545,309,71
180,446,245,70
181,307,326,51
182,404,244,79
183,212,169,27
184,337,264,53
185,492,258,61
186,585,372,65
187,532,494,41
188,484,499,78
189,466,250,103
190,274,247,57
191,308,201,40
192,322,132,183
193,314,170,81
194,219,200,21
195,347,408,59
196,453,370,47
197,272,295,23
198,438,318,46
199,429,336,66
200,463,555,63
201,393,416,35
202,365,427,44
203,307,272,34
204,367,484,51
205,343,390,28
206,429,435,55
207,540,291,119
208,271,333,18
209,388,360,62
210,415,456,63
211,451,219,87
212,386,314,54
213,401,340,51
214,276,205,48
215,459,253,21
216,172,176,8
217,209,178,20
218,302,439,72
219,127,172,9
220,208,138,36
221,178,102,15
222,385,312,33
223,277,261,45
224,377,304,67
225,459,421,89
226,277,290,61
227,392,277,143
228,367,350,81
229,170,203,20
230,406,369,25
231,454,378,71
232,479,423,57
233,379,415,43
234,427,303,94
235,384,256,85
236,428,227,57
237,349,318,28
238,587,478,34
239,412,246,48
240,240,228,42
241,289,143,68
242,285,266,30
243,379,388,103
244,279,251,40
245,217,208,25
246,320,271,48
247,335,307,26
248,361,188,28
249,389,224,51
250,439,258,43
251,368,205,39
252,492,322,31
253,372,213,32
254,239,195,29
255,474,139,41
256,413,188,30
257,471,322,51
258,453,374,54
259,334,188,26
260,188,128,20
261,286,235,16
262,362,129,27
263,563,331,109
264,293,261,39
265,277,248,32
266,348,520,34
267,148,186,8
268,416,381,54
Total,102594,76537,12520
