,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,244,231,44
1,313,245,28
2,229,286,16
3,224,137,8
4,291,210,18
5,307,192,18
6,239,528,32
7,380,405,38
8,275,440,13
9,231,193,29
10,198,203,17
11,409,428,34
12,451,436,54
13,317,299,20
14,152,285,14
15,199,255,15
16,239,271,27
17,436,372,42
18,358,436,35
19,211,259,14
20,619,237,32
21,330,362,34
22,309,228,37
23,259,339,14
24,258,310,23
25,446,400,38
26,360,424,40
27,488,403,29
28,581,314,54
29,329,414,37
30,554,388,69
31,199,173,17
32,273,337,13
33,395,400,43
34,264,235,28
35,275,338,50
36,226,167,38
37,600,330,88
38,379,387,32
39,295,323,64
40,217,294,27
41,148,253,28
42,197,444,31
43,152,333,35
44,165,311,25
45,148,301,19
46,249,327,39
47,169,206,13
48,275,358,25
49,340,358,38
50,348,410,20
51,330,369,42
52,258,269,29
53,255,344,17
54,138,250,20
55,514,483,49
56,366,427,40
57,273,342,17
58,269,346,14
59,281,301,21
60,280,304,10
61,473,386,41
62,428,355,29
63,248,250,19
64,595,362,28
65,233,284,21
66,169,295,29
67,324,293,20
68,183,160,18
69,213,222,15
70,258,162,18
71,286,277,22
72,321,257,9
73,291,303,28
74,396,220,15
75,330,392,12
76,553,287,17
77,310,205,20
78,551,375,60
79,622,375,41
80,237,194,6
81,575,289,49
82,289,325,36
83,380,372,45
84,260,368,22
85,379,295,27
86,318,379,18
87,403,491,18
88,261,342,41
89,392,301,24
90,257,334,24
91,209,378,21
92,404,575,41
93,278,307,31
94,487,416,61
95,406,493,41
96,420,487,31
97,362,306,91
98,386,427,22
99,355,246,23
100,220,377,34
101,289,304,21
102,186,181,26
103,371,333,28
104,199,261,25
105,258,384,25
106,383,338,30
107,406,354,28
108,267,406,10
109,356,483,34
110,470,259,53
111,266,369,29
112,188,191,22
113,377,368,32
114,374,377,16
115,217,808,23
116,315,215,23
117,327,202,28
118,417,484,31
119,386,395,50
120,387,413,37
121,161,192,28
122,357,433,19
123,275,298,10
124,318,210,17
125,251,333,5
126,201,187,17
127,365,277,33
128,419,414,35
129,387,296,31
130,324,461,27
131,381,495,27
132,334,350,14
133,323,347,36
134,466,421,25
135,482,484,27
136,339,431,20
137,420,400,25
138,295,265,16
139,260,287,55
140,348,577,26
141,274,251,15
142,253,317,21
143,438,356,21
144,357,497,26
145,403,469,26
146,413,417,34
147,377,415,21
148,282,445,44
149,170,261,14
150,187,266,23
151,238,214,9
152,180,279,21
153,335,168,12
154,341,196,25
155,330,449,26
156,362,278,21
157,187,296,13
158,288,347,18
159,358,486,28
160,236,284,10
161,251,296,16
162,284,278,9
163,301,276,22
164,392,407,36
165,315,415,26
166,196,282,13
167,225,320,31
168,357,297,16
169,253,266,21
170,284,389,20
171,293,351,23
172,364,406,35
173,352,356,27
174,198,275,23
175,212,340,17
176,429,487,18
177,320,427,22
178,220,373,21
179,279,395,10
180,653,378,75
181,208,256,16
182,381,265,17
183,267,220,26
184,376,258,26
185,356,187,29
186,403,172,15
187,342,310,23
188,347,188,25
189,371,196,30
190,266,619,42
191,287,363,33
192,309,307,46
193,247,298,35
194,399,419,57
195,503,321,67
196,234,354,65
197,330,400,20
198,270,463,111
199,269,322,10
200,266,349,17
201,463,528,30
202,383,387,22
203,243,433,16
204,275,220,27
205,377,533,25
206,199,250,8
207,203,300,19
208,300,428,41
209,144,170,19
210,318,220,36
211,252,170,42
212,221,254,7
213,219,273,36
214,268,455,28
215,349,397,43
216,188,157,20
217,289,283,47
218,279,147,32
219,196,347,31
220,198,279,25
221,295,341,143
222,388,297,19
223,409,289,17
224,412,373,33
225,284,358,31
226,252,278,41
227,343,449,32
228,311,297,35
229,250,283,57
230,272,252,98
231,257,260,44
232,206,213,66
233,226,277,30
234,303,278,72
235,240,379,54
236,360,429,62
237,274,329,22
238,412,240,36
239,333,203,67
240,284,296,23
241,351,276,23
242,190,241,14
243,395,259,34
244,216,324,140
245,225,267,66
Total,77191,80786,7519
