,AIADMK+,DMK,Others
0,ADMK,DMK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,6,3,549
1,428,323,17
2,628,361,34
3,431,204,11
4,380,187,41
5,362,238,32
6,500,306,32
7,429,184,20
8,401,185,35
9,295,222,27
10,319,212,16
11,522,299,27
12,451,283,27
13,447,244,12
14,450,254,27
15,446,276,35
16,457,256,26
17,285,222,23
18,296,206,18
19,377,273,18
20,365,229,25
21,585,430,39
22,317,291,9
23,324,206,13
24,319,179,18
25,483,199,43
26,661,253,31
27,350,176,10
28,363,160,26
29,368,243,26
30,290,203,36
31,397,203,13
32,362,187,29
33,490,215,32
34,552,282,21
35,547,304,38
36,417,274,27
37,414,304,22
38,427,245,28
39,462,261,50
40,533,198,33
41,362,212,11
42,317,210,16
43,335,295,19
44,621,285,30
45,588,362,37
46,483,274,18
47,481,251,31
48,353,208,13
49,351,201,20
50,648,246,38
51,652,231,56
52,73,46,4
53,447,205,29
54,504,293,29
55,308,315,15
56,292,320,13
57,235,231,14
58,216,188,22
59,380,270,27
60,425,300,43
61,406,409,18
62,189,148,12
63,301,302,17
64,424,273,22
65,219,214,9
66,229,188,13
67,378,238,11
68,370,275,11
69,317,229,20
70,333,266,19
71,508,282,12
72,430,223,19
73,197,372,31
74,323,237,12
75,324,243,32
76,227,199,12
77,553,314,38
78,267,105,11
79,223,128,12
80,229,125,22
81,427,156,19
82,534,180,33
83,555,219,44
84,437,158,34
85,461,230,22
86,435,257,26
87,356,217,17
88,334,191,19
89,208,141,7
90,175,123,11
91,421,270,19
92,144,108,4
93,181,60,11
94,588,301,17
95,525,398,40
96,524,340,23
97,287,241,23
98,285,219,20
99,352,275,19
100,434,262,34
101,334,223,15
102,355,267,22
103,181,129,10
104,448,283,30
105,386,211,16
106,357,217,18
107,331,179,18
108,286,207,16
109,253,197,23
110,389,224,32
111,255,207,9
112,254,207,17
113,332,182,19
114,253,245,23
115,397,251,27
116,493,175,26
117,365,237,23
118,447,244,25
119,220,303,9
120,171,335,15
121,313,219,12
122,373,244,23
123,274,235,9
124,252,276,18
125,339,276,18
126,348,324,34
127,445,311,22
128,232,147,15
129,246,144,10
130,406,146,32
131,311,123,18
132,594,223,17
133,442,116,28
134,161,117,4
135,421,210,28
136,539,208,22
137,564,230,30
138,466,209,20
139,393,187,18
140,394,186,45
141,213,151,4
142,203,187,6
143,498,186,17
144,538,299,26
145,577,234,28
146,278,166,28
147,257,168,31
148,312,292,22
149,483,334,33
150,470,256,29
151,396,286,35
152,437,302,42
153,466,322,42
154,423,127,27
155,503,117,46
156,470,292,31
157,322,135,15
158,341,231,26
159,394,237,30
160,364,239,41
161,341,225,38
162,498,343,40
163,455,331,40
164,274,166,15
165,411,243,23
166,338,233,25
167,327,245,24
168,453,237,33
169,349,126,22
170,374,127,19
171,551,334,39
172,370,174,16
173,397,147,26
174,462,246,41
175,572,321,32
176,384,256,26
177,323,184,23
178,356,141,19
179,239,121,23
180,270,229,19
181,353,314,19
182,269,211,11
183,358,214,26
184,616,360,30
185,449,277,34
186,333,146,13
187,355,146,35
188,234,109,13
189,275,101,21
190,449,261,52
191,438,282,70
192,494,304,44
193,459,190,32
194,510,204,24
195,305,146,33
196,488,236,26
197,490,268,41
198,170,610,41
199,170,429,40
200,450,266,17
201,488,318,46
202,422,247,48
203,525,230,24
204,219,366,64
205,108,32,8
206,265,606,73
207,301,571,41
208,512,312,25
209,521,334,38
210,617,300,75
211,200,395,20
212,336,281,14
213,308,309,56
214,315,272,35
215,346,278,42
216,358,326,23
217,553,308,51
218,436,195,21
219,446,192,32
Total,83767,52429,6152
