,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,,,BJP,PMK,,"['ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM', 'BHARATIYA JANATA PARTY', 'PATTALI MAKKAL KATCHI', 'JHARKHAND MUKTI MORCHA', 'INDEPENDENT']"
0,374,0,0,7,390,0,219
1,164,0,0,2,131,0,88
2,277,0,0,6,349,0,139
3,402,0,0,4,60,0,164
4,429,0,0,2,129,0,133
5,236,0,0,10,131,0,118
6,303,0,0,2,234,0,176
7,197,0,0,26,258,0,354
8,245,0,0,6,193,0,267
9,359,0,0,6,265,0,209
10,371,0,0,4,188,0,167
11,78,0,0,2,245,0,141
12,272,0,0,8,151,0,206
13,278,0,0,9,245,0,100
14,353,0,0,9,269,0,200
15,330,0,0,6,98,0,232
16,199,0,0,4,131,0,346
17,277,0,0,6,138,0,154
18,351,0,0,17,157,0,373
19,389,0,0,11,218,0,371
20,329,0,0,10,216,0,186
21,508,0,0,9,201,0,361
22,389,0,0,7,25,0,428
23,273,0,0,4,220,0,376
24,141,0,0,6,121,0,211
25,558,0,0,13,277,0,199
26,309,0,0,5,99,0,277
27,194,0,0,8,200,0,184
28,399,0,0,7,301,0,347
29,248,0,0,4,183,0,325
30,217,0,0,9,84,0,251
31,435,0,0,18,179,0,379
32,303,0,0,21,155,0,240
33,374,0,0,6,159,0,415
34,351,0,0,9,191,0,196
35,496,0,0,8,73,0,106
36,267,0,0,4,135,0,227
37,317,0,0,9,103,0,232
38,598,0,0,6,27,0,225
39,273,0,0,11,155,0,482
40,259,0,0,2,109,0,420
41,261,0,0,8,127,0,592
42,135,0,0,0,13,0,489
43,116,0,0,1,12,0,323
44,333,0,0,4,187,0,278
45,212,0,0,5,48,0,438
46,602,0,0,8,108,0,260
47,249,0,0,3,119,0,347
48,201,0,0,11,38,0,272
49,327,0,0,3,105,0,369
50,241,0,0,4,111,0,462
51,125,0,0,4,117,0,187
52,240,0,0,13,78,0,386
53,350,0,0,8,126,0,285
54,387,0,0,5,47,0,203
55,291,0,0,6,165,0,218
56,281,0,0,8,45,0,494
57,220,0,0,4,36,0,346
58,474,0,0,17,114,0,436
59,450,0,0,10,68,0,427
60,130,0,0,15,72,0,390
61,242,0,0,21,66,0,348
62,150,0,0,5,41,0,273
63,235,0,0,11,64,0,430
64,351,0,0,7,40,0,301
65,240,0,0,9,49,0,583
66,144,0,0,6,28,0,360
67,328,0,0,22,16,0,534
68,342,0,0,9,80,0,526
69,148,0,0,7,39,0,804
70,160,0,0,5,25,0,440
71,96,0,0,7,22,0,552
72,271,0,0,12,157,0,641
73,256,0,0,1,43,0,343
74,215,0,0,6,114,0,555
75,173,0,0,5,33,0,382
76,325,0,0,11,23,0,426
77,357,0,0,11,60,0,431
78,163,0,0,12,42,0,709
79,259,0,0,8,42,0,688
80,156,0,0,7,28,0,668
81,146,0,0,9,77,0,243
82,428,0,0,8,72,0,284
83,311,0,0,8,66,0,327
84,290,0,0,6,78,0,245
85,243,0,0,7,64,0,218
86,272,0,0,1,95,0,209
87,560,0,0,13,235,0,246
88,444,0,0,9,211,0,232
89,368,0,0,3,162,0,170
90,225,0,0,2,91,0,222
91,248,0,0,5,89,0,235
92,315,0,0,1,87,0,221
93,278,0,0,4,73,0,195
94,178,0,0,1,33,0,106
95,369,0,0,12,115,0,392
96,375,0,0,7,43,0,513
97,359,0,0,5,127,0,216
98,338,0,0,12,207,0,389
99,262,0,0,10,100,0,256
100,181,0,0,8,134,0,195
101,350,0,0,12,419,0,221
102,459,0,0,6,238,0,394
103,571,0,0,4,173,0,108
104,613,0,0,12,133,0,93
105,373,0,0,12,211,0,209
106,430,0,0,10,396,0,198
107,362,0,0,6,266,0,108
108,285,0,0,3,138,0,297
109,325,0,0,6,124,0,222
110,245,0,0,4,210,0,136
111,130,0,0,4,121,0,177
112,277,0,0,6,263,0,69
113,155,0,0,2,128,0,272
114,306,0,0,5,174,0,116
115,529,0,0,6,93,0,75
116,282,0,0,5,127,0,125
117,150,0,0,2,216,0,273
118,189,0,0,7,188,0,194
119,273,0,0,4,189,0,261
120,242,0,0,7,116,0,144
121,660,0,0,14,166,0,92
122,339,0,0,5,125,0,73
123,260,0,0,3,156,0,107
124,293,0,0,3,188,0,131
125,471,0,0,8,187,0,179
126,393,0,0,6,247,0,243
127,615,0,0,9,128,0,212
128,369,0,0,4,12,0,36
129,153,0,0,2,184,0,393
130,137,0,0,5,233,0,349
131,301,0,0,5,106,0,524
132,99,0,0,4,65,0,318
133,450,0,0,7,47,0,330
134,312,0,0,5,30,0,131
135,540,0,0,11,58,0,111
136,482,0,0,9,70,0,130
137,511,0,0,7,90,0,149
138,166,0,0,1,109,0,248
139,185,0,0,4,74,0,423
140,280,0,0,5,72,0,73
141,129,0,0,8,83,0,497
142,138,0,0,6,54,0,460
143,122,0,0,6,20,0,495
144,142,0,0,10,10,0,834
145,67,0,0,4,11,0,460
146,63,0,0,3,11,0,490
147,142,0,0,4,15,0,670
148,282,0,0,9,305,0,352
149,161,0,0,18,124,0,221
150,124,0,0,5,86,0,227
151,155,0,0,2,139,0,395
152,181,0,0,3,123,0,348
153,589,0,0,6,127,0,169
154,615,0,0,6,136,0,185
155,320,0,0,8,183,0,493
156,303,0,0,8,201,0,450
157,314,0,0,14,184,0,393
158,304,0,0,6,57,0,114
159,320,0,0,3,77,0,117
160,418,0,0,6,107,0,148
161,209,0,0,9,254,0,261
