,AIADMK+,DMK,Others
0,ADMK,INC,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,254,192,57
1,328,146,73
2,334,191,40
3,306,315,39
4,308,196,265
5,445,250,80
6,301,182,135
7,306,376,116
8,370,146,88
9,257,248,48
10,236,309,15
11,210,390,7
12,284,320,60
13,458,236,35
14,351,280,34
15,590,279,44
16,383,289,29
17,465,274,36
18,400,214,29
19,549,265,44
20,292,158,17
21,284,179,27
22,529,379,49
23,178,165,8
24,158,248,15
25,242,385,25
26,323,163,47
27,292,225,36
28,371,401,80
29,273,353,30
30,260,430,46
31,589,310,48
32,659,359,38
33,375,265,60
34,344,205,26
35,395,212,43
36,446,120,30
37,391,380,90
38,271,118,110
39,377,352,54
40,271,170,105
41,237,165,87
42,311,370,122
43,420,300,89
44,252,319,124
45,253,172,51
46,532,171,70
47,547,200,87
48,261,341,137
49,262,371,171
50,235,189,69
51,240,211,50
52,256,404,137
53,430,297,97
54,115,365,153
55,505,257,71
56,292,190,94
57,265,216,41
58,388,301,74
59,294,182,39
60,311,340,40
61,251,198,35
62,398,338,51
63,420,227,51
64,517,303,67
65,240,258,73
66,351,250,17
67,378,224,54
68,458,213,33
69,272,300,33
70,457,356,67
71,338,198,40
72,386,133,24
73,340,223,31
74,161,275,103
75,325,295,76
76,314,307,40
77,285,288,51
78,281,228,29
79,172,170,46
80,151,214,43
81,356,367,88
82,397,357,156
83,200,523,64
84,286,263,220
85,259,285,103
86,283,528,93
87,332,436,175
88,131,216,103
89,105,276,92
90,362,276,50
91,239,303,100
92,202,151,88
93,192,150,76
94,331,317,115
95,376,394,60
96,346,218,123
97,431,396,56
98,222,331,57
99,506,149,37
100,381,359,84
101,335,237,66
102,229,149,22
103,238,143,39
104,416,278,75
105,455,323,72
106,391,236,79
107,401,220,50
108,529,290,96
109,410,274,56
110,356,285,76
111,354,243,51
112,352,315,57
113,291,195,31
114,563,214,42
115,598,433,67
116,431,242,48
117,590,348,58
118,412,312,50
119,239,116,23
120,439,199,33
121,329,182,38
122,555,270,56
123,530,271,64
124,224,167,26
125,196,187,34
126,305,225,68
127,359,258,73
128,335,208,36
129,305,219,40
130,589,319,58
131,390,414,152
132,542,281,169
133,430,382,75
134,368,350,66
135,265,167,50
136,285,198,43
137,380,515,55
138,293,402,35
139,371,398,55
140,550,409,71
141,410,413,67
142,279,134,25
143,475,395,53
144,328,188,52
145,535,201,74
146,310,238,48
147,307,344,78
148,309,258,76
149,324,268,58
150,290,152,37
151,322,138,23
152,276,152,36
153,325,213,66
154,269,224,46
155,348,264,85
156,265,150,47
157,298,239,43
158,254,396,71
159,316,230,44
160,511,277,50
161,480,274,74
162,602,266,71
163,452,275,37
164,611,523,67
165,454,339,60
166,388,202,36
167,323,219,40
168,235,290,29
169,282,368,16
170,293,327,66
171,221,278,62
172,180,239,35
173,185,241,62
174,561,324,82
175,254,366,104
176,143,318,43
177,501,401,69
178,335,332,47
179,347,324,63
180,440,208,43
181,255,234,72
182,421,352,43
183,273,332,75
184,467,320,49
185,245,261,91
186,449,361,83
187,347,308,87
188,274,271,50
189,380,300,84
190,270,418,115
191,280,165,51
192,243,199,38
193,401,147,50
194,433,190,68
195,591,388,48
196,442,360,44
197,418,307,68
198,293,248,48
199,421,115,24
200,331,404,35
201,284,211,18
202,122,433,23
203,183,297,30
204,301,189,24
205,388,187,42
Total,71473,56188,12865
