,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,,"['BJP', 'IJK']",,,"['DMK', 'AIADMK', 'BJP', 'UMK', 'IJK', 'CPI(ML)L', 'IND']"
0,364,250,0,45,0,0,18
1,389,250,0,17,0,0,21
2,395,259,0,13,0,0,22
3,577,401,0,15,0,0,25
4,416,262,0,21,0,0,16
5,382,375,0,12,0,0,8
6,298,221,0,17,0,0,10
7,212,366,0,9,0,0,3
8,725,267,0,58,0,0,22
9,230,112,0,12,0,0,5
10,452,351,0,98,0,0,15
11,444,322,0,66,0,0,9
12,176,265,0,8,0,0,1
13,359,249,0,25,0,0,10
14,293,693,0,23,0,0,11
15,360,458,0,27,0,0,9
16,322,326,0,14,0,0,8
17,233,359,0,18,0,0,12
18,472,468,0,19,0,0,26
19,515,659,0,24,0,0,13
20,230,602,0,6,0,0,5
21,256,305,0,19,0,0,8
22,314,304,0,14,0,0,4
23,357,182,0,29,0,0,5
24,424,224,0,79,0,0,4
25,312,281,0,42,0,0,15
26,334,328,0,39,0,0,5
27,223,103,0,21,0,0,7
28,391,366,0,24,0,0,4
29,651,256,0,49,0,0,14
30,322,134,0,24,0,0,4
31,244,207,0,27,0,0,6
32,362,261,0,20,0,0,14
33,360,277,0,34,0,0,4
34,473,348,0,36,0,0,12
35,441,399,0,25,0,0,12
36,146,214,0,9,0,0,2
37,512,522,0,40,0,0,13
38,376,347,0,59,0,0,12
39,460,412,0,11,0,0,23
40,531,290,0,41,0,0,15
41,613,277,0,52,0,0,7
42,441,286,0,35,0,0,18
43,433,323,0,29,0,0,17
44,529,365,0,29,0,0,15
45,389,301,0,48,0,0,6
46,395,340,0,40,0,0,9
47,367,433,0,55,0,0,5
48,491,468,0,27,0,0,7
49,628,271,0,21,0,0,25
50,468,254,0,27,0,0,22
51,598,445,0,38,0,0,18
52,567,381,0,31,0,0,13
53,275,149,0,20,0,0,7
54,335,213,0,12,0,0,2
55,295,245,0,46,0,0,7
56,294,186,0,9,0,0,5
57,519,367,0,10,0,0,12
58,181,187,0,15,0,0,6
59,260,216,0,24,0,0,5
60,213,354,0,10,0,0,4
61,271,268,0,14,0,0,7
62,250,276,0,17,0,0,7
63,368,369,0,46,0,0,17
64,347,239,0,46,0,0,13
65,297,271,0,6,0,0,13
66,497,380,0,29,0,0,9
67,473,275,0,27,0,0,20
68,304,202,0,25,0,0,5
69,402,462,0,50,0,0,8
70,458,333,0,30,0,0,15
71,263,262,0,37,0,0,6
72,307,275,0,18,0,0,7
73,543,350,0,22,0,0,33
74,428,304,0,28,0,0,17
75,269,273,0,10,0,0,15
76,270,226,0,14,0,0,22
77,307,280,0,27,0,0,10
78,282,307,0,8,0,0,13
79,363,294,0,32,0,0,15
80,527,305,0,26,0,0,21
81,615,323,0,57,0,0,46
82,308,328,0,63,0,0,27
83,205,180,0,21,0,0,4
84,484,303,0,39,0,0,23
85,282,372,0,53,0,0,15
86,441,312,0,22,0,0,23
87,259,225,0,7,0,0,5
88,321,283,0,17,0,0,17
89,406,413,0,20,0,0,25
90,417,256,0,11,0,0,13
91,453,479,0,48,0,0,36
92,387,229,0,16,0,0,9
93,415,239,0,22,0,0,25
94,296,256,0,26,0,0,10
95,211,164,0,11,0,0,10
96,286,225,0,33,0,0,1
97,457,353,0,41,0,0,23
98,430,313,0,32,0,0,8
99,417,313,0,8,0,0,17
100,479,260,0,20,0,0,18
101,385,345,0,29,0,0,22
102,295,258,0,6,0,0,7
103,311,226,0,20,0,0,11
104,346,217,0,12,0,0,11
105,512,380,0,12,0,0,21
106,317,204,0,15,0,0,6
107,568,313,0,14,0,0,14
108,522,268,0,18,0,0,12
109,320,311,0,47,0,0,8
110,336,204,0,17,0,0,8
111,391,246,0,21,0,0,16
112,486,232,0,38,0,0,19
113,333,224,0,11,0,0,9
114,277,181,0,14,0,0,3
115,395,342,0,33,0,0,19
116,477,345,0,27,0,0,29
117,361,215,0,14,0,0,7
118,382,154,0,15,0,0,7
119,571,360,0,49,0,0,19
120,387,154,0,8,0,0,3
121,407,312,0,14,0,0,9
122,492,348,0,26,0,0,22
123,433,283,0,21,0,0,22
124,273,127,0,12,0,0,13
125,648,414,0,28,0,0,19
126,273,193,0,50,0,0,16
127,355,251,0,17,0,0,20
128,242,301,0,24,0,0,6
129,209,235,0,12,0,0,4
130,280,203,0,9,0,0,5
131,355,237,0,22,0,0,7
132,330,199,0,20,0,0,16
133,481,465,0,35,0,0,31
134,253,187,0,11,0,0,7
135,246,220,0,5,0,0,3
136,270,239,0,23,0,0,2
137,239,231,0,14,0,0,3
138,216,161,0,35,0,0,15
139,378,345,0,9,0,0,15
140,287,208,0,12,0,0,10
141,375,252,0,17,0,0,12
142,330,151,0,20,0,0,8
143,381,142,0,14,0,0,13
144,413,154,0,19,0,0,14
145,224,151,0,18,0,0,1
146,516,335,0,18,0,0,9
147,267,216,0,18,0,0,5
148,372,210,0,16,0,0,8
149,386,263,0,22,0,0,6
150,463,370,0,19,0,0,23
151,302,206,0,19,0,0,9
152,244,263,0,9,0,0,4
153,342,214,0,23,0,0,3
154,276,317,0,13,0,0,15
155,461,311,0,37,0,0,21
156,417,306,0,22,0,0,17
157,528,195,0,36,0,0,17
158,504,291,0,20,0,0,21
159,668,319,0,40,0,0,23
160,312,197,0,21,0,0,12
161,554,380,0,29,0,0,31
162,594,367,0,23,0,0,34
163,580,469,0,27,0,0,24
164,150,97,0,3,0,0,2
165,111,216,0,9,0,0,11
166,458,422,0,60,0,0,28
167,423,225,0,23,0,0,41
168,259,260,0,42,0,0,29
169,393,302,0,19,0,0,21
170,254,188,0,25,0,0,10
171,146,208,0,2,0,0,5
172,319,355,0,52,0,0,31
173,472,391,0,89,0,0,31
174,706,344,0,54,0,0,30
175,276,436,0,40,0,0,28
176,226,220,0,13,0,0,26
177,652,306,0,22,0,0,27
178,512,250,0,32,0,0,20
179,452,221,0,46,0,0,60
180,303,260,0,17,0,0,27
181,430,165,0,14,0,0,18
182,440,317,0,24,0,0,19
183,259,278,0,22,0,0,17
184,605,344,0,22,0,0,15
185,564,353,0,57,0,0,27
186,498,319,0,18,0,0,34
187,585,387,0,19,0,0,24
188,801,358,0,36,0,0,22
189,590,319,0,27,0,0,28
190,612,362,0,36,0,0,16
191,472,276,0,35,0,0,27
192,499,367,0,41,0,0,59
193,303,229,0,11,0,0,50
194,313,165,0,18,0,0,56
195,570,264,0,11,0,0,31
196,336,247,0,5,0,0,16
197,276,122,0,6,0,0,15
198,492,323,0,33,0,0,67
199,631,481,0,35,0,0,38
200,564,225,0,19,0,0,35
201,485,282,0,22,0,0,59
202,438,261,0,22,0,0,46
203,491,273,0,35,0,0,70
204,345,242,0,51,0,0,50
205,404,227,0,32,0,0,45
206,411,301,0,38,0,0,45
207,640,234,0,28,0,0,24
208,339,209,0,15,0,0,17
209,346,289,0,33,0,0,19
210,265,255,0,26,0,0,15
211,470,245,0,20,0,0,22
212,595,353,0,27,0,0,13
213,398,326,0,23,0,0,21
214,214,112,0,13,0,0,13
215,468,310,0,40,0,0,32
216,529,297,0,33,0,0,20
217,444,184,0,18,0,0,14
218,375,296,0,17,0,0,7
219,412,192,0,29,0,0,36
220,408,342,0,18,0,0,76
221,561,304,0,25,0,0,76
222,600,167,0,8,0,0,18
223,426,270,0,22,0,0,28
224,337,181,0,14,0,0,12
225,310,309,0,15,0,0,26
226,275,377,0,14,0,0,9
227,383,243,0,21,0,0,26
228,195,162,0,13,0,0,13
229,134,212,0,8,0,0,8
230,363,260,0,21,0,0,14
231,293,117,0,18,0,0,10
232,659,392,0,25,0,0,25
233,303,197,0,13,0,0,19
234,277,160,0,2,0,0,16
235,391,204,0,13,0,0,11
236,559,323,0,30,0,0,35
237,539,235,0,24,0,0,20
Total,93601,67475,0,6028,0,0,4167
